pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note
64,54,1,3.375,0.84375,1.5,1.5,0.0,3.625,0.625,0.875,0.875,0,1,0,0.249126198,barline,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:64:3.375000:1,normal,1,reference-score,labeled,external,P1,2,1.5,0.5,0,0,,
64,54,1,3.375,0.84375,1.5,1.5,0.0,3.625,3.625,2.125,2.125,1,0,1,0.046622411,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:64:3.375000:1,normal,0,reference-score,labeled,external,P1,2,1.5,0.5,0,0,,
65,57,2,4.75,0.1875,2.0,2.0,0.0,2.0,2.0,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:65:4.750000:2,normal,,,reference-duration-not-candidate,external,P1,2,2.0,0.75,0,0,,
67,44,2,6.75,0.6875,0.875,0.875,0.0,1.875,0.875,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:67:6.750000:2,normal,,,reference-duration-not-candidate,external,P1,2,2.75,0.125,0,0,,
67,44,2,6.75,0.6875,0.875,0.875,0.0,1.875,1.0,0.125,0.125,0,0,0,0.760337542,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:67:6.750000:2,normal,,,reference-duration-not-candidate,external,P1,2,2.75,0.125,0,0,,
67,44,2,6.75,0.6875,0.875,0.875,0.0,1.875,1.25,0.375,0.375,0,1,0,0.530063625,barline,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:67:6.750000:2,normal,,,reference-duration-not-candidate,external,P1,2,2.75,0.125,0,0,,
67,44,2,6.75,0.6875,0.875,0.875,0.0,1.875,1.875,1.0,1.0,1,0,1,0.178966576,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:67:6.750000:2,normal,,,reference-duration-not-candidate,external,P1,2,2.75,0.125,0,0,,
65,54,1,7.0,0.75,0.666666667,0.666666667,0.0,9.125,0.666666667,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:65:7.000000:1,normal,,,reference-duration-not-candidate,external,P1,2,2.875,0.125,0,0,,
65,54,1,7.0,0.75,0.666666667,0.666666667,0.0,9.125,0.625,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:65:7.000000:1,normal,,,reference-duration-not-candidate,external,P1,2,2.875,0.125,0,0,,
65,54,1,7.0,0.75,0.666666667,0.666666667,0.0,9.125,0.75,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:65:7.000000:1,normal,,,reference-duration-not-candidate,external,P1,2,2.875,0.125,0,0,,
65,54,1,7.0,0.75,0.666666667,0.666666667,0.0,9.125,1.0,0.333333333,0.333333333,0,1,0,0.566971995,barline,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:65:7.000000:1,normal,,,reference-duration-not-candidate,external,P1,2,2.875,0.125,0,0,,
65,54,1,7.0,0.75,0.666666667,0.666666667,0.0,9.125,9.125,8.458333333,8.458333333,1,0,1,0.01884452,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:65:7.000000:1,normal,,,reference-duration-not-candidate,external,P1,2,2.875,0.125,0,0,,
64,53,3,7.333333333,0.833333333,1.666666667,1.666666667,0.0,2.541666667,1.666666667,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:64:7.333333:3,normal,,,reference-duration-not-candidate,external,P1,2,3.0,0.5,0,0,,
64,53,3,7.333333333,0.833333333,1.666666667,1.666666667,0.0,2.541666667,1.625,0.041666667,0.041666667,1,0,0,0.830484173,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:64:7.333333:3,normal,,,reference-duration-not-candidate,external,P1,2,3.0,0.5,0,0,,
64,53,3,7.333333333,0.833333333,1.666666667,1.666666667,0.0,2.541666667,1.75,0.083333333,0.083333333,1,0,0,0.771066474,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:64:7.333333:3,normal,,,reference-duration-not-candidate,external,P1,2,3.0,0.5,0,0,,
64,53,3,7.333333333,0.833333333,1.666666667,1.666666667,0.0,2.541666667,2.541666667,0.875,0.875,1,0,1,0.215782927,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:64:7.333333:3,normal,,,reference-duration-not-candidate,external,P1,2,3.0,0.5,0,0,,
64,53,3,7.333333333,0.833333333,1.666666667,1.666666667,0.0,2.541666667,0.666666667,1.0,1.0,0,1,0,0.210033251,barline,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:64:7.333333:3,normal,,,reference-duration-not-candidate,external,P1,2,3.0,0.5,0,0,,
69,61,2,8.625,0.15625,1.375,1.375,0.0,2.5,1.375,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:69:8.625000:2,normal,,,reference-duration-not-candidate,external,P1,2,3.5,0.5,0,0,,
69,61,2,8.625,0.15625,1.375,1.375,0.0,2.5,1.333333333,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:69:8.625000:2,normal,,,reference-duration-not-candidate,external,P1,2,3.5,0.5,0,0,,
69,61,2,8.625,0.15625,1.375,1.375,0.0,2.5,1.5,0.125,0.125,0,0,0,0.760337542,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:69:8.625000:2,normal,,,reference-duration-not-candidate,external,P1,2,3.5,0.5,0,0,,
69,61,2,8.625,0.15625,1.375,1.375,0.0,2.5,2.5,1.125,1.125,0,0,1,0.158589522,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:69:8.625000:2,normal,,,reference-duration-not-candidate,external,P1,2,3.5,0.5,0,0,,
62,47,3,9.875,0.46875,1.75,1.75,0.0,3.458333333,1.75,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:62:9.875000:3,normal,,,reference-duration-not-candidate,external,P1,2,4.0,0.5,0,0,,
62,47,3,9.875,0.46875,1.75,1.75,0.0,3.458333333,1.666666667,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:62:9.875000:3,normal,,,reference-duration-not-candidate,external,P1,2,4.0,0.5,0,0,,
62,47,3,9.875,0.46875,1.75,1.75,0.0,3.458333333,2.125,0.375,0.375,0,1,0,0.530063625,barline,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:62:9.875000:3,normal,,,reference-duration-not-candidate,external,P1,2,4.0,0.5,0,0,,
62,47,3,9.875,0.46875,1.75,1.75,0.0,3.458333333,3.458333333,1.708333333,1.708333333,1,0,1,0.070781974,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:62:9.875000:3,normal,,,reference-duration-not-candidate,external,P1,2,4.0,0.5,0,0,,
67,51,2,11.125,0.78125,2.25,2.25,0.0,2.75,2.25,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:67:11.125000:2,normal,0,reference-score,labeled,external,P1,2,4.5,0.75,1,1,,
67,51,2,11.125,0.78125,2.25,2.25,0.0,2.75,2.333333333,0.083333333,0.083333333,1,0,0,0.771066474,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:67:11.125000:2,normal,0,reference-score,labeled,external,P1,2,4.5,0.75,1,1,,
67,51,2,11.125,0.78125,2.25,2.25,0.0,2.75,2.75,0.5,0.5,1,0,1,0.390567192,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:67:11.125000:2,normal,0,reference-score,labeled,external,P1,2,4.5,0.75,1,1,,
67,51,2,11.125,0.78125,2.25,2.25,0.0,2.75,0.875,1.375,1.375,0,1,0,0.13276198,barline,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:67:11.125000:2,normal,1,reference-score,labeled,external,P1,2,4.5,0.75,1,1,,
69,42,3,13.333333333,0.333333333,0.666666667,0.666666667,-0.0,1.041666667,0.666666667,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:69:13.333333:3,normal,,,reference-duration-not-candidate,external,P1,2,5.25,0.25,0,0,,
69,42,3,13.333333333,0.333333333,0.666666667,0.666666667,-0.0,1.041666667,0.625,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:69:13.333333:3,normal,,,reference-duration-not-candidate,external,P1,2,5.25,0.25,0,0,,
69,42,3,13.333333333,0.333333333,0.666666667,0.666666667,-0.0,1.041666667,0.75,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:69:13.333333:3,normal,,,reference-duration-not-candidate,external,P1,2,5.25,0.25,0,0,,
69,42,3,13.333333333,0.333333333,0.666666667,0.666666667,-0.0,1.041666667,1.041666667,0.375,0.375,0,0,1,0.510063625,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:69:13.333333:3,normal,,,reference-duration-not-candidate,external,P1,2,5.25,0.25,0,0,,
67,41,2,13.875,0.46875,0.75,0.75,0.0,2.25,0.75,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:67:13.875000:2,normal,,,reference-duration-not-candidate,external,P1,2,5.5,0.25,0,0,,
67,41,2,13.875,0.46875,0.75,0.75,0.0,2.25,0.666666667,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:67:13.875000:2,normal,,,reference-duration-not-candidate,external,P1,2,5.5,0.25,0,0,,
67,41,2,13.875,0.46875,0.75,0.75,0.0,2.25,2.125,1.375,1.375,0,1,0,0.13276198,barline,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:67:13.875000:2,normal,,,reference-duration-not-candidate,external,P1,2,5.5,0.25,0,0,,
67,41,2,13.875,0.46875,0.75,0.75,0.0,2.25,2.25,1.5,1.5,1,0,1,0.090574835,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:67:13.875000:2,normal,,,reference-duration-not-candidate,external,P1,2,5.5,0.25,0,0,,
65,44,3,14.375,0.59375,0.5,0.5,0.0,0.625,0.5,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:65:14.375000:3,normal,,,reference-duration-not-candidate,external,P1,2,5.75,0.25,0,0,,
65,44,3,14.375,0.59375,0.5,0.5,0.0,0.625,0.625,0.125,0.125,0,0,1,0.780337542,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:65:14.375000:3,normal,,,reference-duration-not-candidate,external,P1,2,5.75,0.25,0,0,,
64,41,3,15.0,0.75,0.5,0.5,0.0,0.5,0.5,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:64:15.000000:3,normal,,,reference-duration-not-candidate,external,P1,2,6.0,0.25,0,0,,
65,50,3,15.5,0.875,0.875,0.875,0.0,1.25,0.875,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:65:15.500000:3,normal,,,reference-duration-not-candidate,external,P1,2,6.25,0.25,0,0,,
65,50,3,15.5,0.875,0.875,0.875,0.0,1.25,1.0,0.125,0.125,1,0,0,0.716058931,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:65:15.500000:3,normal,,,reference-duration-not-candidate,external,P1,2,6.25,0.25,0,0,,
65,50,3,15.5,0.875,0.875,0.875,0.0,1.25,0.5,0.375,0.375,0,1,0,0.530063625,barline,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:65:15.500000:3,normal,,,reference-duration-not-candidate,external,P1,2,6.25,0.25,0,0,,
65,50,3,15.5,0.875,0.875,0.875,0.0,1.25,1.25,0.375,0.375,1,0,1,0.480359832,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:65:15.500000:3,normal,,,reference-duration-not-candidate,external,P1,2,6.25,0.25,0,0,,
67,57,1,16.125,0.03125,1.5,1.5,0.0,2.25,1.5,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:67:16.125000:1,normal,,,reference-duration-not-candidate,external,P1,1,6.5,0.5,0,0,,
67,57,1,16.125,0.03125,1.5,1.5,0.0,2.25,1.333333333,0.166666667,0.166666667,0,0,0,0.706254605,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:67:16.125000:1,normal,,,reference-duration-not-candidate,external,P1,1,6.5,0.5,0,0,,
67,57,1,16.125,0.03125,1.5,1.5,0.0,2.25,2.25,0.75,0.75,0,0,1,0.277833527,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:67:16.125000:1,normal,,,reference-duration-not-candidate,external,P1,1,6.5,0.5,0,0,,
64,36,2,16.125,0.03125,0.875,0.875,0.0,1.125,0.875,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:64:16.125000:2,normal,,,reference-duration-not-candidate,external,P1,2,6.5,0.25,0,0,,
64,36,2,16.125,0.03125,0.875,0.875,0.0,1.125,1.0,0.125,0.125,0,0,0,0.760337542,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:64:16.125000:2,normal,,,reference-duration-not-candidate,external,P1,2,6.5,0.25,0,0,,
64,36,2,16.125,0.03125,0.875,0.875,0.0,1.125,1.125,0.25,0.25,0,0,1,0.629776017,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:64:16.125000:2,normal,,,reference-duration-not-candidate,external,P1,2,6.5,0.25,0,0,,
62,45,3,16.75,0.1875,0.625,0.625,0.0,1.125,0.625,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:62:16.750000:3,normal,,,reference-duration-not-candidate,external,P1,2,6.75,0.25,0,0,,
62,45,3,16.75,0.1875,0.625,0.625,0.0,1.125,0.666666667,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:62:16.750000:3,normal,,,reference-duration-not-candidate,external,P1,2,6.75,0.25,0,0,,
62,45,3,16.75,0.1875,0.625,0.625,0.0,1.125,0.5,0.125,0.125,0,0,0,0.760337542,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:62:16.750000:3,normal,,,reference-duration-not-candidate,external,P1,2,6.75,0.25,0,0,,
62,45,3,16.75,0.1875,0.625,0.625,0.0,1.125,1.125,0.5,0.5,0,0,1,0.414718518,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:62:16.750000:3,normal,,,reference-duration-not-candidate,external,P1,2,6.75,0.25,0,0,,
69,65,2,17.25,0.3125,1.333333333,1.333333333,-0.0,2.375,1.333333333,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:69:17.250000:2,high,,,reference-duration-not-candidate,external,P1,1,7.0,0.5,0,0,,
69,65,2,17.25,0.3125,1.333333333,1.333333333,-0.0,2.375,1.375,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:69:17.250000:2,high,,,reference-duration-not-candidate,external,P1,1,7.0,0.5,0,0,,
69,65,2,17.25,0.3125,1.333333333,1.333333333,-0.0,2.375,1.25,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:69:17.250000:2,high,,,reference-duration-not-candidate,external,P1,1,7.0,0.5,0,0,,
69,65,2,17.25,0.3125,1.333333333,1.333333333,-0.0,2.375,2.375,1.041666667,1.041666667,0,0,1,0.178786329,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:69:17.250000:2,high,,,reference-duration-not-candidate,external,P1,1,7.0,0.5,0,0,,
60,36,4,17.333333333,0.333333333,0.5,0.5,0.0,1.041666667,0.5,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:60:17.333333:4,normal,,,reference-duration-not-candidate,external,P1,2,7.0,0.25,0,0,,
60,36,4,17.333333333,0.333333333,0.5,0.5,0.0,1.041666667,0.666666667,0.166666667,0.166666667,0,0,0,0.706254605,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:60:17.333333:4,normal,,,reference-duration-not-candidate,external,P1,2,7.0,0.25,0,0,,
60,36,4,17.333333333,0.333333333,0.5,0.5,0.0,1.041666667,1.041666667,0.541666667,0.541666667,0,0,1,0.387437242,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:60:17.333333:4,normal,,,reference-duration-not-candidate,external,P1,2,7.0,0.25,0,0,,
62,45,3,17.875,0.46875,0.75,0.75,0.0,3.875,0.75,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:62:17.875000:3,normal,,,reference-duration-not-candidate,external,P1,2,7.25,0.25,0,0,,
62,45,3,17.875,0.46875,0.75,0.75,0.0,3.875,0.666666667,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:62:17.875000:3,normal,,,reference-duration-not-candidate,external,P1,2,7.25,0.25,0,0,,
62,45,3,17.875,0.46875,0.75,0.75,0.0,3.875,2.125,1.375,1.375,0,1,0,0.13276198,barline,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:62:17.875000:3,normal,,,reference-duration-not-candidate,external,P1,2,7.25,0.25,0,0,,
62,45,3,17.875,0.46875,0.75,0.75,0.0,3.875,3.875,3.125,3.125,1,0,1,0.025644959,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:62:17.875000:3,normal,,,reference-duration-not-candidate,external,P1,2,7.25,0.25,0,0,,
71,71,1,18.375,0.59375,1.375,1.375,0.0,2.5,1.375,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:71:18.375000:1,normal,,,reference-duration-not-candidate,external,P1,1,7.5,0.5,0,0,,
71,71,1,18.375,0.59375,1.375,1.375,0.0,2.5,1.333333333,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:71:18.375000:1,normal,,,reference-duration-not-candidate,external,P1,1,7.5,0.5,0,0,,
71,71,1,18.375,0.59375,1.375,1.375,0.0,2.5,1.5,0.125,0.125,0,0,0,0.760337542,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:71:18.375000:1,normal,,,reference-duration-not-candidate,external,P1,1,7.5,0.5,0,0,,
71,71,1,18.375,0.59375,1.375,1.375,0.0,2.5,1.625,0.25,0.25,0,1,0,0.649776017,barline,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:71:18.375000:1,normal,,,reference-duration-not-candidate,external,P1,1,7.5,0.5,0,0,,
71,71,1,18.375,0.59375,1.375,1.375,0.0,2.5,2.5,1.125,1.125,1,0,1,0.149353988,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:71:18.375000:1,normal,,,reference-duration-not-candidate,external,P1,1,7.5,0.5,0,0,,
60,40,4,18.375,0.59375,0.666666667,0.666666667,0.0,3.75,0.666666667,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:60:18.375000:4,normal,,,reference-duration-not-candidate,external,P1,2,7.5,0.25,0,0,,
60,40,4,18.375,0.59375,0.666666667,0.666666667,0.0,3.75,0.625,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:60:18.375000:4,normal,,,reference-duration-not-candidate,external,P1,2,7.5,0.25,0,0,,
60,40,4,18.375,0.59375,0.666666667,0.666666667,0.0,3.75,0.75,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:60:18.375000:4,normal,,,reference-duration-not-candidate,external,P1,2,7.5,0.25,0,0,,
60,40,4,18.375,0.59375,0.666666667,0.666666667,0.0,3.75,1.625,0.958333333,0.958333333,0,1,0,0.22212672,barline,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:60:18.375000:4,normal,,,reference-duration-not-candidate,external,P1,2,7.5,0.25,0,0,,
60,40,4,18.375,0.59375,0.666666667,0.666666667,0.0,3.75,3.75,3.083333333,3.083333333,1,0,1,0.026039445,next-voice-onset,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:60:18.375000:4,normal,,,reference-duration-not-candidate,external,P1,2,7.5,0.25,0,0,,
72,64,2,19.625,0.90625,1.75,1.75,0.0,1.875,1.75,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,asap_bach_bwv846_shi05m,RH,asap_bach_bwv846_shi05m:RH:72:19.625000:2,normal,,,reference-duration-not-candidate,external,P1,1,8.0,0.75,0,0,,
