hand,pitch,onset_ql,reason
RH,67,346.0,score-midi-no-match
RH,69,346.0,score-midi-no-match
LH,57,346.25,musicxml-ambiguous
RH,67,348.625,score-midi-no-match
RH,69,348.625,score-midi-no-match
LH,59,350.125,score-midi-no-match
LH,49,351.0,score-midi-no-match
LH,52,351.0,score-midi-no-match
LH,57,351.125,score-midi-no-match
LH,58,360.3333333333333,score-midi-no-match
RH,62,360.3333333333333,score-midi-no-match
RH,76,360.3333333333333,score-midi-no-match
RH,64,360.375,score-midi-no-match
RH,67,360.375,score-midi-no-match
LH,45,362.25,score-midi-no-match
LH,55,363.625,score-midi-no-match
LH,57,363.875,score-midi-no-match
RH,61,364.125,score-midi-no-match
RH,67,364.3333333333333,score-midi-no-match
RH,69,364.5,score-midi-no-match
RH,77,365.25,score-midi-no-match
RH,66,368.25,musicxml-ambiguous
RH,62,369.875,score-midi-no-match
RH,62,371.375,score-midi-no-match
RH,66,372.875,musicxml-ambiguous
LH,57,373.125,score-midi-no-match
LH,54,373.375,score-midi-no-match
RH,66,373.375,score-midi-no-match
RH,74,374.0,score-midi-no-match
RH,81,374.125,score-midi-no-match
RH,86,374.25,score-midi-no-match
RH,86,374.5,score-midi-no-match
LH,57,376.25,score-midi-no-match
RH,95,376.375,score-midi-no-match
RH,83,376.5,score-midi-no-match
RH,86,376.875,score-midi-no-match
RH,95,376.875,score-midi-no-match
LH,38,377.0,score-midi-no-match
RH,93,377.0,score-midi-no-match
LH,45,377.125,score-midi-no-match
RH,66,377.75,score-midi-no-match
RH,66,381.75,musicxml-ambiguous
RH,66,385.5,musicxml-ambiguous
RH,62,385.66666666666663,score-midi-no-match
LH,58,385.75,score-midi-no-match
RH,66,385.875,score-midi-no-match
LH,54,386.0,score-midi-no-match
RH,74,386.375,score-midi-no-match
RH,78,386.625,score-midi-no-match
RH,88,386.75,score-midi-no-match
RH,66,389.875,musicxml-ambiguous
RH,66,390.25,score-midi-no-match
RH,66,394.125,musicxml-ambiguous
RH,62,394.25,score-midi-no-match
LH,58,394.375,score-midi-no-match
RH,66,394.625,score-midi-no-match
LH,54,394.66666666666663,score-midi-no-match
RH,88,396.0,score-midi-no-match
RH,86,396.125,score-midi-no-match
RH,73,396.3333333333333,score-midi-no-match
RH,86,396.5,musicxml-no-match
RH,85,396.66666666666663,score-midi-no-match
LH,59,397.0,score-midi-no-match
RH,62,397.0,score-midi-no-match
RH,66,397.0,score-midi-no-match
RH,66,398.875,musicxml-ambiguous
RH,68,405.3333333333333,musicxml-ambiguous
LH,49,411.25,score-midi-no-match
LH,58,411.25,score-midi-no-match
RH,68,413.66666666666663,musicxml-ambiguous
RH,66,414.5,musicxml-no-match
RH,65,414.625,musicxml-no-match
RH,63,423.5,score-midi-no-match
LH,49,424.5,score-midi-no-match
LH,53,424.5,score-midi-no-match
LH,56,424.5,score-midi-no-match
RH,61,424.5,score-midi-no-match
LH,46,430.75,musicxml-no-match
LH,51,431.0,musicxml-no-match
LH,54,431.0,score-midi-no-match
LH,58,431.125,musicxml-no-match
RH,66,431.25,musicxml-no-match
LH,54,435.125,score-midi-no-match
RH,66,435.125,score-midi-no-match
LH,51,438.5,score-midi-no-match
LH,57,438.625,score-midi-no-match
LH,59,438.66666666666663,score-midi-no-match
RH,66,438.75,score-midi-no-match
RH,71,438.875,score-midi-no-match
RH,76,444.375,score-midi-no-match
RH,71,444.5,score-midi-no-match
RH,67,445.75,score-midi-no-match
RH,76,446.0,score-midi-no-match
RH,81,447.0,score-midi-no-match
LH,47,448.0,score-midi-no-match
RH,85,449.0,score-midi-no-match
LH,59,450.3333333333333,musicxml-ambiguous
RH,72,452.5,score-midi-no-match
LH,52,456.3333333333333,score-midi-no-match
RH,62,456.3333333333333,score-midi-no-match
LH,59,456.375,score-midi-no-match
LH,43,456.875,score-midi-no-match
LH,45,456.875,score-midi-no-match
LH,59,464.625,score-midi-no-match
RH,62,464.625,score-midi-no-match
RH,71,464.875,score-midi-no-match
RH,78,464.875,score-midi-no-match
RH,67,465.0,score-midi-no-match
LH,45,465.25,score-midi-no-match
RH,74,467.375,score-midi-no-match
LH,59,467.5,score-midi-no-match
RH,73,468.375,score-midi-no-match
LH,57,468.5,score-midi-no-match
RH,64,468.5,score-midi-no-match
RH,67,468.5,score-midi-no-match
RH,62,470.0,score-midi-no-match
RH,71,470.0,score-midi-no-match
RH,61,470.375,score-midi-no-match
RH,69,470.375,score-midi-no-match
RH,61,480.875,musicxml-no-match
RH,69,481.375,musicxml-no-match
RH,73,481.625,musicxml-no-match
RH,79,481.75,musicxml-no-match
LH,57,482.0,musicxml-no-match
RH,61,482.0,musicxml-no-match
RH,81,482.0,musicxml-no-match
RH,85,482.25,musicxml-no-match
RH,91,482.3333333333333,musicxml-no-match
LH,59,482.625,musicxml-no-match
RH,67,482.66666666666663,musicxml-no-match
RH,69,482.66666666666663,musicxml-no-match
RH,62,482.75,musicxml-no-match
RH,86,482.75,musicxml-no-match
RH,83,483.0,musicxml-no-match
RH,79,483.125,musicxml-no-match
RH,74,483.3333333333333,musicxml-no-match
RH,71,483.5,musicxml-no-match
LH,40,483.75,musicxml-no-match
RH,67,483.75,musicxml-no-match
RH,62,483.875,musicxml-no-match
LH,59,484.125,musicxml-no-match
RH,61,488.375,musicxml-no-match
LH,59,489.0,score-midi-no-match
RH,69,489.0,musicxml-no-match
RH,73,489.125,musicxml-no-match
RH,79,489.25,musicxml-no-match
LH,57,489.5,musicxml-no-match
RH,61,489.5,musicxml-no-match
RH,67,489.5,musicxml-no-match
RH,69,489.5,musicxml-no-match
RH,81,489.5,musicxml-no-match
RH,85,489.66666666666663,musicxml-no-match
RH,91,489.875,musicxml-no-match
LH,59,490.125,musicxml-no-match
RH,62,490.125,musicxml-no-match
RH,67,490.125,musicxml-no-match
RH,69,490.125,musicxml-no-match
RH,86,490.3333333333333,musicxml-no-match
RH,83,490.375,musicxml-no-match
RH,79,490.66666666666663,musicxml-no-match
RH,77,490.75,score-midi-no-match
RH,72,490.875,score-midi-no-match
RH,74,490.875,musicxml-no-match
RH,71,491.0,musicxml-no-match
LH,40,491.125,musicxml-no-match
RH,67,491.25,musicxml-no-match
RH,62,491.375,musicxml-no-match
LH,59,491.5,musicxml-no-match
LH,52,493.0,score-midi-no-match
LH,57,493.0,score-midi-no-match
RH,69,493.0,score-midi-no-match
RH,73,495.3333333333333,score-midi-no-match
RH,74,495.375,score-midi-no-match
RH,73,495.5,score-midi-no-match
LH,59,496.125,musicxml-no-match
RH,69,496.125,musicxml-no-match
RH,71,496.125,musicxml-no-match
RH,73,496.375,musicxml-no-match
RH,79,496.5,musicxml-no-match
LH,59,496.75,score-midi-no-match
RH,69,496.75,musicxml-no-match
RH,61,496.875,musicxml-no-match
RH,81,496.875,musicxml-no-match
RH,85,497.125,musicxml-no-match
LH,55,497.25,score-midi-no-match
RH,86,497.25,score-midi-no-match
RH,91,497.25,musicxml-no-match
RH,93,497.25,score-midi-no-match
RH,62,497.5,score-midi-no-match
RH,65,497.625,score-midi-no-match
RH,67,497.625,score-midi-no-match
RH,71,497.75,score-midi-no-match
RH,86,497.875,musicxml-no-match
RH,83,498.125,musicxml-no-match
RH,79,498.25,musicxml-no-match
RH,83,498.25,musicxml-no-match
RH,74,498.5,musicxml-no-match
RH,71,498.625,musicxml-no-match
RH,67,498.875,musicxml-no-match
RH,71,498.875,musicxml-no-match
RH,62,499.125,score-midi-no-match
LH,59,499.25,score-midi-no-match
LH,43,499.75,musicxml-ambiguous
LH,50,500.75,score-midi-no-match
LH,55,501.125,score-midi-no-match
LH,59,501.3333333333333,score-midi-no-match
RH,62,501.5,score-midi-no-match
RH,67,501.75,score-midi-no-match
RH,71,502.0,score-midi-no-match
RH,72,502.0,score-midi-no-match
RH,76,502.125,score-midi-no-match
LH,45,502.625,score-midi-no-match
LH,47,502.625,musicxml-ambiguous
RH,79,504.125,score-midi-no-match
RH,84,504.3333333333333,score-midi-no-match
LH,46,504.5,musicxml-ambiguous
RH,77,505.5,score-midi-no-match
LH,45,506.3333333333333,musicxml-ambiguous
RH,65,506.875,score-midi-no-match
RH,68,507.125,score-midi-no-match
RH,69,507.25,score-midi-no-match
RH,73,507.3333333333333,score-midi-no-match
RH,77,507.3333333333333,score-midi-no-match
RH,81,507.875,score-midi-no-match
RH,85,508.125,score-midi-no-match
RH,89,508.125,score-midi-no-match
RH,78,510.375,musicxml-ambiguous
LH,52,511.375,score-midi-no-match
LH,57,511.5,score-midi-no-match
RH,81,511.5,score-midi-no-match
LH,57,512.0,score-midi-no-match
LH,57,512.125,score-midi-no-match
RH,81,512.125,score-midi-no-match
RH,86,512.125,musicxml-ambiguous
RH,74,512.5,score-midi-no-match
RH,81,514.625,score-midi-no-match
RH,93,514.625,score-midi-no-match
RH,93,514.875,score-midi-no-match
RH,85,515.25,score-midi-no-match
RH,95,516.3333333333333,score-midi-no-match
RH,93,517.0,musicxml-ambiguous
RH,91,517.625,musicxml-ambiguous
RH,90,518.125,musicxml-ambiguous
RH,88,518.875,musicxml-ambiguous
RH,90,519.5,musicxml-ambiguous
RH,87,519.625,score-midi-no-match
RH,64,520.125,score-midi-no-match
RH,86,520.125,musicxml-ambiguous
RH,78,520.3333333333333,score-midi-no-match
RH,74,520.5,score-midi-no-match
LH,42,525.25,score-midi-no-match
RH,86,526.875,score-midi-no-match
RH,83,528.125,score-midi-no-match
RH,90,528.3333333333333,score-midi-no-match
LH,59,532.25,score-midi-no-match
RH,103,532.75,score-midi-no-match
RH,78,533.5,score-midi-no-match
RH,85,534.0,musicxml-ambiguous
RH,86,534.5,musicxml-ambiguous
RH,85,535.125,musicxml-ambiguous
RH,94,535.5,score-midi-no-match
RH,95,535.5,score-midi-no-match
RH,96,535.5,score-midi-no-match
RH,83,535.6666666666666,musicxml-ambiguous
RH,81,538.0,musicxml-no-match
RH,90,538.0,musicxml-no-match
RH,93,538.0,musicxml-no-match
RH,95,538.0,musicxml-no-match
RH,92,538.125,score-midi-no-match
LH,59,538.3333333333333,score-midi-no-match
RH,77,541.3333333333333,score-midi-no-match
LH,53,544.375,score-midi-no-match
RH,81,544.6666666666666,musicxml-no-match
RH,90,544.6666666666666,musicxml-no-match
RH,95,544.6666666666666,score-midi-no-match
RH,92,544.75,score-midi-no-match
LH,54,547.5,score-midi-no-match
RH,77,547.875,score-midi-no-match
RH,77,548.0,score-midi-no-match
RH,81,548.125,score-midi-no-match
RH,86,548.5,score-midi-no-match
RH,88,548.5,score-midi-no-match
RH,90,548.6666666666666,score-midi-no-match
RH,91,548.875,score-midi-no-match
RH,94,548.875,score-midi-no-match
RH,95,549.0,score-midi-no-match
RH,97,549.125,score-midi-no-match
RH,98,549.25,score-midi-no-match
RH,100,549.375,score-midi-no-match
RH,102,549.5,score-midi-no-match
RH,70,550.375,score-midi-no-match
RH,78,550.375,score-midi-no-match
RH,72,550.875,score-midi-no-match
RH,82,550.875,score-midi-no-match
RH,86,550.875,score-midi-no-match
RH,74,551.0,score-midi-no-match
RH,73,551.375,score-midi-no-match
RH,82,551.375,score-midi-no-match
RH,85,551.375,musicxml-no-match
RH,87,551.375,score-midi-no-match
RH,72,552.0,score-midi-no-match
RH,82,552.125,score-midi-no-match
LH,44,553.125,score-midi-no-match
RH,72,553.875,score-midi-no-match
LH,56,554.625,score-midi-no-match
RH,90,556.0,score-midi-no-match
RH,94,556.0,score-midi-no-match
LH,44,556.25,score-midi-no-match
RH,88,556.25,score-midi-no-match
RH,92,556.25,score-midi-no-match
LH,54,556.875,score-midi-no-match
RH,61,556.875,score-midi-no-match
RH,66,556.875,score-midi-no-match
RH,62,557.0,score-midi-no-match
RH,82,557.6666666666666,score-midi-no-match
RH,79,557.75,score-midi-no-match
RH,77,558.0,score-midi-no-match
RH,71,558.125,score-midi-no-match
RH,72,558.125,score-midi-no-match
LH,58,558.25,score-midi-no-match
RH,72,558.5,score-midi-no-match
RH,84,558.5,score-midi-no-match
RH,82,558.625,score-midi-no-match
LH,54,558.6666666666666,score-midi-no-match
RH,61,558.6666666666666,score-midi-no-match
RH,66,558.6666666666666,score-midi-no-match
LH,56,558.75,score-midi-no-match
RH,70,558.875,score-midi-no-match
RH,80,558.875,score-midi-no-match
RH,82,558.875,score-midi-no-match
RH,89,559.3333333333333,score-midi-no-match
LH,32,559.5,score-midi-no-match
RH,78,560.375,score-midi-no-match
RH,79,560.5,score-midi-no-match
RH,80,560.5,score-midi-no-match
RH,67,560.625,score-midi-no-match
RH,80,560.875,score-midi-no-match
RH,62,561.375,score-midi-no-match
RH,74,561.375,score-midi-no-match
RH,75,561.5,score-midi-no-match
RH,87,561.5,score-midi-no-match
RH,64,561.625,score-midi-no-match
RH,76,561.625,score-midi-no-match
RH,99,563.125,score-midi-no-match
RH,85,564.125,score-midi-no-match
RH,89,564.125,score-midi-no-match
LH,40,567.3333333333333,score-midi-no-match
LH,56,570.6666666666666,musicxml-no-match
LH,57,570.875,musicxml-no-match
RH,60,570.875,musicxml-no-match
LH,52,571.625,musicxml-no-match
LH,53,571.625,musicxml-no-match
LH,57,571.625,musicxml-no-match
RH,63,571.625,score-midi-no-match
RH,67,571.625,score-midi-no-match
LH,44,572.25,musicxml-no-match
LH,45,572.25,musicxml-no-match
LH,40,573.0,musicxml-no-match
LH,41,573.0,musicxml-no-match
LH,45,573.75,musicxml-no-match
LH,46,573.75,musicxml-no-match
LH,49,574.5,musicxml-no-match
LH,50,574.5,musicxml-no-match
LH,52,575.125,musicxml-no-match
LH,53,575.125,musicxml-no-match
LH,57,575.875,musicxml-no-match
LH,58,576.0,musicxml-no-match
RH,80,577.25,musicxml-no-match
RH,84,577.25,musicxml-no-match
RH,81,577.3333333333333,musicxml-no-match
RH,76,577.875,musicxml-no-match
RH,77,577.875,musicxml-no-match
RH,81,577.875,musicxml-no-match
RH,68,578.625,musicxml-no-match
RH,69,578.625,musicxml-no-match
RH,64,579.25,musicxml-no-match
RH,65,579.25,musicxml-no-match
RH,69,580.0,musicxml-no-match
RH,70,580.0,musicxml-no-match
RH,72,580.6666666666666,musicxml-no-match
RH,73,580.6666666666666,musicxml-no-match
RH,76,581.25,musicxml-no-match
RH,88,581.25,score-midi-no-match
RH,77,581.3333333333333,musicxml-no-match
RH,81,582.0,musicxml-no-match
RH,82,582.125,musicxml-no-match
RH,77,585.375,score-midi-no-match
RH,72,586.5,score-midi-no-match
RH,67,586.625,score-midi-no-match
RH,68,587.0,score-midi-no-match
LH,54,587.625,score-midi-no-match
RH,61,587.875,score-midi-no-match
RH,70,588.25,musicxml-no-match
RH,80,590.0,score-midi-no-match
RH,86,590.125,score-midi-no-match
RH,85,590.25,score-midi-no-match
RH,89,590.6666666666666,score-midi-no-match
RH,91,591.375,score-midi-no-match
RH,73,592.125,score-midi-no-match
RH,74,592.3333333333333,score-midi-no-match
RH,75,592.5,score-midi-no-match
RH,79,593.375,score-midi-no-match
RH,85,593.5,score-midi-no-match
RH,86,593.75,score-midi-no-match
RH,60,598.75,score-midi-no-match
RH,96,602.125,score-midi-no-match
RH,95,604.6666666666666,score-midi-no-match
RH,69,609.125,score-midi-no-match
RH,71,609.25,score-midi-no-match
RH,71,611.25,musicxml-ambiguous
RH,72,611.25,score-midi-no-match
LH,50,611.75,score-midi-no-match
LH,52,612.625,score-midi-no-match
LH,55,612.625,score-midi-no-match
RH,62,612.75,score-midi-no-match
RH,67,612.875,score-midi-no-match
RH,77,613.625,score-midi-no-match
RH,84,613.625,score-midi-no-match
RH,79,613.75,score-midi-no-match
LH,55,614.0,musicxml-no-match
RH,86,614.0,score-midi-no-match
RH,62,614.125,score-midi-no-match
