pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note
63,88,1,18.125,0.53125,0.125,0.483333333,0.358333333,0.25,0.125,0.0,0.358333333,0,0,0,0.862627274,key-release-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:63:18.125000:1,medium,,,ambiguous-candidate,external,P1,5,13.75,0.25,0,0,,
63,88,1,18.125,0.53125,0.125,0.483333333,0.358333333,0.25,0.25,0.125,0.233333333,0,0,1,0.754106484,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:63:18.125000:1,medium,,,ambiguous-candidate,external,P1,5,13.75,0.25,0,0,,
61,88,1,18.375,0.59375,0.125,0.233333333,0.108333333,0.25,0.125,0.0,0.108333333,0,0,0,0.919523858,key-release-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:61:18.375000:1,normal,,,ambiguous-candidate,external,P1,5,14.0,0.25,0,0,,
61,88,1,18.375,0.59375,0.125,0.233333333,0.108333333,0.25,0.25,0.125,0.016666667,0,0,1,0.810210216,next-voice-onset+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:61:18.375000:1,normal,,,ambiguous-candidate,external,P1,5,14.0,0.25,0,0,,
60,108,1,18.625,0.65625,0.125,0.125,0.0,0.25,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:60:18.625000:1,normal,,,ambiguous-candidate,external,P1,5,14.25,0.25,0,0,,
60,108,1,18.625,0.65625,0.125,0.125,0.0,0.25,0.25,0.125,0.125,0,0,1,0.780337542,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:60:18.625000:1,normal,,,ambiguous-candidate,external,P1,5,14.25,0.25,0,0,,
60,89,1,18.875,0.71875,0.125,0.125,0.0,1.125,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:60:18.875000:1,normal,1,reference-score,labeled,external,P1,5,14.5,0.25,0,0,,
60,89,1,18.875,0.71875,0.125,0.125,0.0,1.125,1.125,1.0,1.0,0,1,1,0.230033251,barline+next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:60:18.875000:1,normal,0,reference-score,labeled,external,P1,5,14.5,0.25,0,0,,
61,106,1,20.0,0.0,0.125,0.677083333,0.552083333,0.125,0.125,0.0,0.552083333,0,0,1,0.848890205,key-release-grid+next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:61:20.000000:1,medium,1,reference-score,labeled,external,P1,5,15.75,0.25,0,0,,
61,77,1,20.125,0.03125,0.125,0.552083333,0.427083333,0.25,0.125,0.0,0.427083333,0,0,0,0.849749054,key-release-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:61:20.125000:1,medium,,,ambiguous-candidate,external,P1,5,16.0,0.25,0,0,,
61,77,1,20.125,0.03125,0.125,0.552083333,0.427083333,0.25,0.25,0.125,0.302083333,0,0,1,0.739144127,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:61:20.125000:1,medium,,,ambiguous-candidate,external,P1,5,16.0,0.25,0,0,,
60,86,1,20.375,0.09375,0.125,0.302083333,0.177083333,3.5,0.125,0.0,0.177083333,0,0,0,0.902140079,key-release-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:60:20.375000:1,normal,,,ambiguous-candidate,external,P1,5,16.25,0.25,0,0,,
60,86,1,20.375,0.09375,0.125,0.302083333,0.177083333,3.5,0.25,0.125,0.052083333,0,0,0,0.780013814,pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:60:20.375000:1,normal,,,ambiguous-candidate,external,P1,5,16.25,0.25,0,0,,
60,86,1,20.375,0.09375,0.125,0.302083333,0.177083333,3.5,0.333333333,0.208333333,0.03125,0,0,0,0.702267046,pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:60:20.375000:1,normal,,,ambiguous-candidate,external,P1,5,16.25,0.25,0,0,,
60,86,1,20.375,0.09375,0.125,0.302083333,0.177083333,3.5,3.5,3.375,3.197916667,0,0,1,0.026206466,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:60:20.375000:1,normal,,,ambiguous-candidate,external,P1,5,16.25,0.25,0,0,,
60,68,1,23.875,0.96875,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0,1,1,0.999,barline+key-release-grid+next-voice-onset+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:60:23.875000:1,normal,1,reference-score,labeled,external,P1,5,19.25,0.25,0,0,,
63,86,1,24.0,0.0,0.125,0.125,0.0,0.25,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:63:24.000000:1,normal,,,ambiguous-candidate,external,P1,5,19.5,0.25,0,0,,
63,86,1,24.0,0.0,0.125,0.125,0.0,0.25,0.25,0.125,0.125,0,0,1,0.780337542,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:63:24.000000:1,normal,,,ambiguous-candidate,external,P1,5,19.5,0.25,0,0,,
63,66,1,24.25,0.0625,0.125,0.125,0.0,0.25,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:63:24.250000:1,normal,,,ambiguous-candidate,external,P1,5,19.75,0.25,0,0,,
63,66,1,24.25,0.0625,0.125,0.125,0.0,0.25,0.25,0.125,0.125,0,0,1,0.780337542,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:63:24.250000:1,normal,,,ambiguous-candidate,external,P1,5,19.75,0.25,0,0,,
61,87,1,24.5,0.125,0.125,0.125,0.0,0.166666667,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:61:24.500000:1,normal,,,ambiguous-candidate,external,P1,5,20.0,0.25,0,0,,
61,87,1,24.5,0.125,0.125,0.125,0.0,0.166666667,0.166666667,0.041666667,0.041666667,0,0,1,0.901838446,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:61:24.500000:1,normal,,,ambiguous-candidate,external,P1,5,20.0,0.25,0,0,,
60,86,1,24.666666667,0.166666667,0.125,0.125,0.0,0.208333333,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:60:24.666667:1,normal,,,ambiguous-candidate,external,P1,5,20.25,0.25,0,0,,
60,86,1,24.666666667,0.166666667,0.125,0.125,0.0,0.208333333,0.208333333,0.083333333,0.083333333,0,0,1,0.838746562,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:60:24.666667:1,normal,,,ambiguous-candidate,external,P1,5,20.25,0.25,0,0,,
60,73,1,24.875,0.21875,0.125,0.125,0.0,1.125,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:60:24.875000:1,normal,1,reference-score,labeled,external,P1,5,20.5,0.25,0,0,,
60,73,1,24.875,0.21875,0.125,0.125,0.0,1.125,1.125,1.0,1.0,0,0,1,0.190033251,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:60:24.875000:1,normal,0,reference-score,labeled,external,P1,5,20.5,0.25,0,0,,
61,89,1,26.0,0.5,0.125,0.125,0.0,0.25,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:61:26.000000:1,normal,,,ambiguous-candidate,external,P1,5,21.75,0.25,0,0,,
61,89,1,26.0,0.5,0.125,0.125,0.0,0.25,0.25,0.125,0.125,0,0,1,0.780337542,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:61:26.000000:1,normal,,,ambiguous-candidate,external,P1,5,21.75,0.25,0,0,,
61,68,1,26.25,0.5625,0.125,0.125,0.0,0.25,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:61:26.250000:1,normal,,,ambiguous-candidate,external,P1,5,22.0,0.25,0,0,,
61,68,1,26.25,0.5625,0.125,0.125,0.0,0.25,0.25,0.125,0.125,0,0,1,0.780337542,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:61:26.250000:1,normal,,,ambiguous-candidate,external,P1,5,22.0,0.25,0,0,,
60,74,1,26.5,0.625,0.125,0.125,0.0,2.166666667,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:60:26.500000:1,normal,1,reference-score,labeled,external,P1,5,22.25,0.25,0,0,,
60,74,1,26.5,0.625,0.125,0.125,0.0,2.166666667,1.5,1.375,1.375,0,1,0,0.13276198,barline,BalakirevIslamey,RH,BalakirevIslamey:RH:60:26.500000:1,normal,0,reference-score,labeled,external,P1,5,22.25,0.25,0,0,,
60,74,1,26.5,0.625,0.125,0.125,0.0,2.166666667,2.166666667,2.041666667,2.041666667,1,0,1,0.050261255,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:60:26.500000:1,normal,0,reference-score,labeled,external,P1,5,22.25,0.25,0,0,,
61,86,1,28.666666667,0.166666667,0.125,0.125,0.0,0.208333333,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:61:28.666667:1,normal,,,ambiguous-candidate,external,P1,5,24.0,0.25,0,0,,
61,86,1,28.666666667,0.166666667,0.125,0.125,0.0,0.208333333,0.208333333,0.083333333,0.083333333,0,0,1,0.838746562,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:61:28.666667:1,normal,,,ambiguous-candidate,external,P1,5,24.0,0.25,0,0,,
66,81,1,28.666666667,0.166666667,0.125,0.125,0.0,0.208333333,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:66:28.666667:1,normal,,,ambiguous-candidate,external,P1,2,24.0,0.25,0,0,,
66,81,1,28.666666667,0.166666667,0.125,0.125,0.0,0.208333333,0.208333333,0.083333333,0.083333333,0,0,1,0.838746562,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:66:28.666667:1,normal,,,ambiguous-candidate,external,P1,2,24.0,0.25,0,0,,
70,84,1,28.666666667,0.166666667,0.125,0.125,0.0,0.208333333,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:70:28.666667:1,normal,,,ambiguous-candidate,external,P1,1,24.0,0.25,0,0,,
70,84,1,28.666666667,0.166666667,0.125,0.125,0.0,0.208333333,0.208333333,0.083333333,0.083333333,0,0,1,0.838746562,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:70:28.666667:1,normal,,,ambiguous-candidate,external,P1,1,24.0,0.25,0,0,,
66,65,1,28.875,0.21875,0.125,0.125,0.0,0.25,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:66:28.875000:1,normal,,,ambiguous-candidate,external,P1,2,24.25,0.25,0,0,,
66,65,1,28.875,0.21875,0.125,0.125,0.0,0.25,0.25,0.125,0.125,0,0,1,0.780337542,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:66:28.875000:1,normal,,,ambiguous-candidate,external,P1,2,24.25,0.25,0,0,,
70,83,1,28.875,0.21875,0.125,0.125,0.0,0.25,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:70:28.875000:1,normal,,,ambiguous-candidate,external,P1,1,24.25,0.25,0,0,,
70,83,1,28.875,0.21875,0.125,0.125,0.0,0.25,0.25,0.125,0.125,0,0,1,0.780337542,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:70:28.875000:1,normal,,,ambiguous-candidate,external,P1,1,24.25,0.25,0,0,,
66,76,1,29.125,0.28125,0.125,0.125,0.0,0.208333333,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:66:29.125000:1,normal,,,ambiguous-candidate,external,P1,2,24.5,0.25,0,0,,
66,76,1,29.125,0.28125,0.125,0.125,0.0,0.208333333,0.208333333,0.083333333,0.083333333,0,0,1,0.838746562,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:66:29.125000:1,normal,,,ambiguous-candidate,external,P1,2,24.5,0.25,0,0,,
70,80,1,29.125,0.28125,0.125,0.125,0.0,0.208333333,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:70:29.125000:1,normal,,,ambiguous-candidate,external,P1,1,24.5,0.25,0,0,,
70,80,1,29.125,0.28125,0.125,0.125,0.0,0.208333333,0.208333333,0.083333333,0.083333333,0,0,1,0.838746562,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:70:29.125000:1,normal,,,ambiguous-candidate,external,P1,1,24.5,0.25,0,0,,
66,86,1,29.333333333,0.333333333,0.125,0.125,0.0,0.291666667,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:66:29.333333:1,normal,,,ambiguous-candidate,external,P1,2,24.75,0.25,0,0,,
66,86,1,29.333333333,0.333333333,0.125,0.125,0.0,0.291666667,0.291666667,0.166666667,0.166666667,0,0,1,0.726254605,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:66:29.333333:1,normal,,,ambiguous-candidate,external,P1,2,24.75,0.25,0,0,,
70,92,1,29.333333333,0.333333333,0.125,0.125,0.0,0.291666667,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:70:29.333333:1,normal,,,ambiguous-candidate,external,P1,1,24.75,0.25,0,0,,
70,92,1,29.333333333,0.333333333,0.125,0.125,0.0,0.291666667,0.291666667,0.166666667,0.166666667,0,0,1,0.726254605,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:70:29.333333:1,normal,,,ambiguous-candidate,external,P1,1,24.75,0.25,0,0,,
65,86,1,29.625,0.40625,0.125,1.064583333,0.939583333,0.125,0.125,0.0,0.939583333,0,0,1,0.800960463,key-release-grid+next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:65:29.625000:1,medium,1,reference-score,labeled,external,P1,2,25.0,0.25,0,0,,
66,74,1,29.75,0.4375,0.125,0.939583333,0.814583333,0.25,0.125,0.0,0.814583333,0,0,0,0.794062638,key-release-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:66:29.750000:1,medium,,,ambiguous-candidate,external,P1,2,25.25,0.25,0,0,,
66,74,1,29.75,0.4375,0.125,0.939583333,0.814583333,0.25,0.25,0.125,0.689583333,0,0,1,0.674445742,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:66:29.750000:1,medium,,,ambiguous-candidate,external,P1,2,25.25,0.25,0,0,,
70,80,1,29.75,0.4375,0.125,0.939583333,0.814583333,0.25,0.125,0.0,0.814583333,0,0,0,0.794062638,key-release-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:70:29.750000:1,medium,,,ambiguous-candidate,external,P1,1,25.25,0.25,0,0,,
70,80,1,29.75,0.4375,0.125,0.939583333,0.814583333,0.25,0.25,0.125,0.689583333,0,0,1,0.674445742,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:70:29.750000:1,medium,,,ambiguous-candidate,external,P1,1,25.25,0.25,0,0,,
62,83,1,30.0,0.5,0.125,0.689583333,0.564583333,0.25,0.125,0.0,0.564583333,0,0,0,0.82697128,key-release-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:62:30.000000:1,medium,,,ambiguous-candidate,external,P1,2,25.5,0.25,0,0,,
62,83,1,30.0,0.5,0.125,0.689583333,0.564583333,0.25,0.25,0.125,0.439583333,0,0,1,0.712680129,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:62:30.000000:1,medium,,,ambiguous-candidate,external,P1,2,25.5,0.25,0,0,,
63,72,1,30.25,0.5625,0.125,0.439583333,0.314583333,0.25,0.125,0.0,0.314583333,0,0,0,0.8713933,key-release-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:63:30.250000:1,medium,,,ambiguous-candidate,external,P1,2,25.75,0.25,0,0,,
63,72,1,30.25,0.5625,0.125,0.439583333,0.314583333,0.25,0.25,0.125,0.189583333,0,0,1,0.764291154,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:63:30.250000:1,medium,,,ambiguous-candidate,external,P1,2,25.75,0.25,0,0,,
66,87,1,30.25,0.5625,0.125,0.439583333,0.314583333,0.25,0.125,0.0,0.314583333,0,0,0,0.8713933,key-release-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:66:30.250000:1,medium,,,ambiguous-candidate,external,P1,1,25.75,0.25,0,0,,
66,87,1,30.25,0.5625,0.125,0.439583333,0.314583333,0.25,0.25,0.125,0.189583333,0,0,1,0.764291154,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:66:30.250000:1,medium,,,ambiguous-candidate,external,P1,1,25.75,0.25,0,0,,
64,31,1,30.5,0.625,0.125,0.189583333,0.064583333,0.166666667,0.125,0.0,0.064583333,0,0,0,0.931356756,key-release-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:64:30.500000:1,normal,,,unmatched,external,,,,,,,,
64,31,1,30.5,0.625,0.125,0.189583333,0.064583333,0.166666667,0.166666667,0.041666667,0.022916666,0,0,1,0.907249761,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:64:30.500000:1,normal,,,unmatched,external,,,,,,,,
65,79,2,30.5,0.625,0.25,0.25,0.0,0.625,0.25,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:65:30.500000:2,normal,,,ambiguous-candidate,external,P1,2,26.0,0.25,0,0,,
65,79,2,30.5,0.625,0.25,0.25,0.0,0.625,0.333333333,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:65:30.500000:2,normal,,,ambiguous-candidate,external,P1,2,26.0,0.25,0,0,,
65,79,2,30.5,0.625,0.25,0.25,0.0,0.625,0.625,0.375,0.375,0,0,1,0.510063625,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:65:30.500000:2,normal,,,ambiguous-candidate,external,P1,2,26.0,0.25,0,0,,
66,78,1,30.666666667,0.666666667,0.25,0.7625,0.5125,0.333333333,0.25,0.0,0.5125,0,0,0,0.835160224,key-release-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:66:30.666667:1,medium,,,reference-duration-not-candidate,external,P1,2,26.25,0.5,0,0,,
66,78,1,30.666666667,0.666666667,0.25,0.7625,0.5125,0.333333333,0.333333333,0.083333333,0.429166667,0,0,1,0.761912356,key-release-grid+next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:66:30.666667:1,medium,,,reference-duration-not-candidate,external,P1,2,26.25,0.5,0,0,,
70,89,1,30.666666667,0.666666667,0.25,0.7625,0.5125,0.333333333,0.25,0.0,0.5125,0,0,0,0.835160224,key-release-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:70:30.666667:1,medium,,,ambiguous-candidate,external,P1,1,26.25,0.25,0,0,,
70,89,1,30.666666667,0.666666667,0.25,0.7625,0.5125,0.333333333,0.333333333,0.083333333,0.429166667,0,0,1,0.761912356,key-release-grid+next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:70:30.666667:1,medium,,,ambiguous-candidate,external,P1,1,26.25,0.25,0,0,,
73,82,1,31.0,0.75,0.125,0.429166667,0.304166667,0.125,0.125,0.0,0.304166667,0,0,1,0.893549163,key-release-grid+next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:73:31.000000:1,medium,1,reference-score,labeled,external,P1,1,26.5,0.25,0,0,,
72,78,1,31.125,0.78125,0.125,0.304166667,0.179166667,0.25,0.125,0.0,0.179166667,0,0,0,0.90163536,key-release-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:72:31.125000:1,normal,,,ambiguous-candidate,external,P1,1,26.75,0.25,0,0,,
72,78,1,31.125,0.78125,0.125,0.304166667,0.179166667,0.25,0.25,0.125,0.054166667,0,0,1,0.799427414,next-voice-onset+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:72:31.125000:1,normal,,,ambiguous-candidate,external,P1,1,26.75,0.25,0,0,,
68,78,2,31.125,0.78125,0.125,0.304166667,0.179166667,0.25,0.125,0.0,0.179166667,0,0,0,0.90163536,key-release-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:68:31.125000:2,normal,,,ambiguous-candidate,external,P1,2,26.75,0.25,0,0,,
68,78,2,31.125,0.78125,0.125,0.304166667,0.179166667,0.25,0.25,0.125,0.054166667,0,0,1,0.799427414,next-voice-onset+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:68:31.125000:2,normal,,,ambiguous-candidate,external,P1,2,26.75,0.25,0,0,,
68,82,1,31.375,0.84375,0.125,0.125,0.0,0.25,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:68:31.375000:1,normal,,,ambiguous-candidate,external,P1,1,27.0,0.25,0,0,,
68,82,1,31.375,0.84375,0.125,0.125,0.0,0.25,0.25,0.125,0.125,0,0,1,0.780337542,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:68:31.375000:1,normal,,,ambiguous-candidate,external,P1,1,27.0,0.25,0,0,,
61,73,2,31.375,0.84375,0.125,0.125,0.0,0.875,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:61:31.375000:2,normal,1,reference-score,labeled,external,P1,5,27.0,0.25,0,0,,
61,73,2,31.375,0.84375,0.125,0.125,0.0,0.875,0.625,0.5,0.5,0,1,0,0.434718518,barline,BalakirevIslamey,RH,BalakirevIslamey:RH:61:31.375000:2,normal,0,reference-score,labeled,external,P1,5,27.0,0.25,0,0,,
61,73,2,31.375,0.84375,0.125,0.125,0.0,0.875,0.875,0.75,0.75,1,0,1,0.261653762,next-voice-onset,BalakirevIslamey,RH,BalakirevIslamey:RH:61:31.375000:2,normal,0,reference-score,labeled,external,P1,5,27.0,0.25,0,0,,
65,70,2,31.375,0.84375,0.125,0.125,0.0,0.875,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BalakirevIslamey,RH,BalakirevIslamey:RH:65:31.375000:2,normal,1,reference-score,labeled,external,P1,2,27.0,0.25,0,0,,
65,70,2,31.375,0.84375,0.125,0.125,0.0,0.875,0.625,0.5,0.5,0,1,0,0.434718518,barline,BalakirevIslamey,RH,BalakirevIslamey:RH:65:31.375000:2,normal,0,reference-score,labeled,external,P1,2,27.0,0.25,0,0,,
