hand,pitch,onset_ql,key_duration_ql,acoustic_duration_ql,notation_duration_ql,pedal_extended_ql,notation_minus_key_ql,notation_minus_acoustic_ql,next_hand_onset_ql,truncated_by_current_single_voice
RH,67,56.940104166666664,0.0989583333333357,0.0989583333333357,0.125,0.0,0.026041666666664298,0.026041666666664298,57.125,False
RH,64,57.088541666666664,0.3385416666666643,0.3385416666666643,0.25,0.0,-0.0885416666666643,-0.0885416666666643,57.375,True
RH,65,57.424479166666664,0.3854166666666643,0.3854166666666643,0.375,0.0,-0.010416666666664298,-0.010416666666664298,57.75,True
LH,52,57.7890625,1.4348958333333286,1.4348958333333286,1.375,0.0,-0.059895833333328596,-0.059895833333328596,59.25,False
RH,67,57.815104166666664,2.21875,2.21875,2.25,0.0,0.03125,0.03125,60.0,False
LH,48,59.23958333333333,1.5598958333333357,1.5598958333333357,1.4166666666666643,0.0,-0.1432291666666714,-0.1432291666666714,60.666666666666664,True
RH,69,59.971354166666664,0.4010416666666643,0.4010416666666643,0.3333333333333286,0.0,-0.0677083333333357,-0.0677083333333357,60.33333333333333,True
RH,70,60.34895833333333,0.46875,0.46875,0.3333333333333357,0.0,-0.1354166666666643,-0.1354166666666643,60.666666666666664,True
RH,69,60.70833333333333,1.0911458333333357,1.1432291666666714,1.125,0.0520833333333357,0.0338541666666643,-0.018229166666671404,62.125,False
LH,53,60.713541666666664,1.15625,1.15625,1.125,0.0,-0.03125,-0.03125,62.125,False
LH,58,62.171875,0.7473958333333286,0.7473958333333286,0.75,0.0,0.0026041666666714036,0.0026041666666714036,65.125,False
RH,74,62.182291666666664,0.4973958333333357,0.4973958333333357,0.5,0.0,0.002604166666664298,0.002604166666664298,62.666666666666664,False
RH,72,62.690104166666664,0.6692708333333357,0.6692708333333357,0.5833333333333357,0.0,-0.0859375,-0.0859375,63.25,True
RH,70,63.1875,0.5104166666666643,0.5104166666666643,0.4166666666666643,0.0,-0.09375,-0.09375,63.666666666666664,True
RH,69,63.666666666666664,0.7708333333333357,0.8723958333333357,0.75,0.1015625,-0.020833333333335702,-0.1223958333333357,65.125,False
RH,60,63.67708333333333,1.1536458333333286,1.1536458333333286,1.125,0.0,-0.028645833333328596,-0.028645833333328596,65.125,False
RH,67,65.109375,0.2083333333333286,0.2083333333333286,0.125,0.0,-0.0833333333333286,-0.0833333333333286,65.25,True
LH,48,65.11197916666666,1.4869791666666714,1.4869791666666714,1.5,0.0,0.013020833333328596,0.013020833333328596,66.625,False
RH,69,65.29166666666666,0.1666666666666714,0.1666666666666714,0.125,0.0,-0.041666666666671404,-0.041666666666671404,65.5,False
RH,67,65.46875,0.1692708333333286,0.1692708333333286,0.125,0.0,-0.044270833333328596,-0.044270833333328596,65.625,True
RH,69,65.62760416666666,0.10677083333334281,0.10677083333334281,0.125,0.0,0.018229166666657193,0.018229166666657193,65.75,False
RH,67,65.77604166666666,0.2421875,0.2421875,0.125,0.0,-0.1171875,-0.1171875,65.875,True
RH,69,65.91145833333333,0.0989583333333286,0.0989583333333286,0.125,0.0,0.026041666666671404,0.026041666666671404,66.0,False
RH,67,66.046875,0.0859375,0.0859375,0.125,0.0,0.0390625,0.0390625,66.125,False
RH,69,66.18489583333333,0.1302083333333286,0.1302083333333286,0.125,0.0,-0.005208333333328596,-0.005208333333328596,66.375,False
RH,65,66.20572916666666,0.1614583333333428,0.1614583333333428,0.125,0.0,-0.03645833333334281,-0.03645833333334281,66.375,False
RH,67,66.390625,0.0859375,0.0859375,0.125,0.0,0.0390625,0.0390625,66.625,False
LH,53,66.56770833333333,1.5364583333333286,1.5364583333333286,1.5,0.0,-0.036458333333328596,-0.036458333333328596,68.125,False
RH,65,66.58072916666666,1.5130208333333428,1.5130208333333428,1.5,0.0,-0.013020833333342807,-0.013020833333342807,71.125,False
LH,48,68.08333333333333,1.1145833333333286,1.2760416666666714,1.125,0.1614583333333428,0.010416666666671404,-0.1510416666666714,69.625,False
LH,41,69.60416666666666,0.9739583333333428,1.0182291666666714,1.0,0.044270833333328596,0.026041666666657193,-0.018229166666671404,71.125,False
LH,55,71.11458333333333,2.9401041666666714,3.1432291666666714,2.875,0.203125,-0.0651041666666714,-0.2682291666666714,74.0,True
RH,67,71.1171875,0.5807291666666572,3.140625,0.625,2.559895833333343,0.04427083333334281,-2.515625,71.875,False
RH,77,71.8515625,0.7682291666666572,2.40625,0.75,1.6380208333333428,-0.018229166666657193,-1.65625,72.625,False
RH,77,72.62760416666666,1.5104166666666714,1.6302083333333428,0.04166666666665719,0.1197916666666714,-1.4687500000000142,-1.5885416666666856,72.66666666666666,True
RH,67,72.69010416666666,1.5885416666666714,1.5885416666666714,0.6666666666666714,0.0,-0.921875,-0.921875,73.33333333333333,True
RH,74,73.34635416666666,0.6927083333333428,0.9114583333333428,0.6666666666666714,0.21875,-0.026041666666671404,-0.2447916666666714,74.0,True
RH,74,74.0625,1.5364583333333286,1.5364583333333286,0.75,0.0,-0.7864583333333286,-0.7864583333333286,74.75,True
LH,53,74.0703125,1.5,1.5182291666666572,1.5,0.018229166666657193,0.0,-0.018229166666657193,75.5,False
RH,71,74.77864583333333,0.7942708333333286,0.8098958333333286,0.75,0.015625,-0.044270833333328596,-0.059895833333328596,75.5,True
RH,72,75.53385416666666,3.0859375,3.0859375,2.25,0.0,-0.8359375,-0.8359375,77.75,True
LH,52,75.53645833333333,4.5625,4.5625,4.375,0.0,-0.1875,-0.1875,79.875,True
RH,76,77.75,0.8177083333333286,0.8697916666666572,0.75,0.052083333333328596,-0.0677083333333286,-0.11979166666665719,78.5,True
RH,79,78.484375,1.59375,1.59375,1.375,0.0,-0.21875,-0.21875,79.875,True
RH,67,79.9296875,3.1484375,3.1484375,0.7916666666666572,0.0,-2.356770833333343,-2.356770833333343,80.66666666666666,True
LH,55,79.9453125,2.924479166666657,2.924479166666657,2.875,0.0,-0.04947916666665719,-0.04947916666665719,82.875,False
RH,77,80.68229166666666,0.5963541666666714,0.8958333333333428,0.625,0.2994791666666714,0.028645833333328596,-0.2708333333333428,81.5,False
RH,77,81.44270833333333,1.5572916666666714,1.5572916666666714,0.75,0.0,-0.8072916666666714,-0.8072916666666714,82.25,True
RH,74,82.1875,0.671875,0.671875,0.625,0.0,-0.046875,-0.046875,82.875,False
RH,74,82.87239583333333,1.5859375,1.5859375,0.75,0.0,-0.8359375,-0.8359375,83.625,True
LH,53,82.875,1.5104166666666572,1.5104166666666572,1.4583333333333286,0.0,-0.052083333333328596,-0.052083333333328596,84.33333333333333,True
RH,71,83.58854166666666,0.7916666666666714,0.796875,0.7083333333333286,0.005208333333328596,-0.08333333333334281,-0.0885416666666714,84.33333333333333,True
LH,52,84.3203125,4.598958333333329,4.598958333333329,4.416666666666671,0.0,-0.1822916666666572,-0.1822916666666572,88.75,True
RH,72,84.32291666666666,3.9557291666666714,3.9557291666666714,2.1666666666666714,0.0,-1.7890625,-1.7890625,86.5,True
RH,76,86.5390625,0.8098958333333286,0.9401041666666572,0.75,0.1302083333333286,-0.059895833333328596,-0.1901041666666572,87.25,True
RH,79,87.28385416666666,1.5338541666666714,1.5338541666666714,1.5,0.0,-0.033854166666671404,-0.033854166666671404,88.75,True
LH,53,88.77083333333333,1.4583333333333286,1.4583333333333286,1.5,0.0,0.041666666666671404,0.041666666666671404,90.25,False
RH,81,88.77604166666666,0.921875,0.921875,0.5,0.0,-0.421875,-0.421875,89.25,True
RH,77,89.24739583333333,0.5286458333333286,0.5286458333333286,0.5,0.0,-0.028645833333328596,-0.028645833333328596,89.75,True
RH,74,89.75,0.4947916666666572,0.4947916666666572,0.5,0.0,0.005208333333342807,0.005208333333342807,90.25,False
LH,55,90.25,2.9895833333333286,2.9895833333333286,1.4166666666666572,0.0,-1.5729166666666714,-1.5729166666666714,91.66666666666666,True
RH,79,90.25520833333333,1.1432291666666714,1.3489583333333286,0.5,0.2057291666666572,-0.6432291666666714,-0.8489583333333286,90.75,True
RH,76,90.73697916666666,0.6223958333333428,0.8671875,0.5,0.2447916666666572,-0.12239583333334281,-0.3671875,91.25,True
RH,72,91.21614583333333,0.515625,0.515625,0.4166666666666572,0.0,-0.09895833333334281,-0.09895833333334281,91.66666666666666,True
RH,77,91.68489583333333,0.5572916666666714,0.5572916666666714,0.4583333333333428,0.0,-0.0989583333333286,-0.0989583333333286,92.125,True
LH,43,91.703125,1.4713541666666572,1.4713541666666572,1.4583333333333428,0.0,-0.013020833333314386,-0.013020833333314386,93.125,True
RH,74,92.18489583333333,0.5546875,0.5546875,0.5,0.0,-0.0546875,-0.0546875,92.625,True
RH,71,92.64583333333333,0.4921875,0.4921875,0.5,0.0,0.0078125,0.0078125,93.125,False
RH,71,93.15104166666666,3.0078125,3.0078125,3.0,0.0,-0.0078125,-0.0078125,96.125,True
LH,48,93.15885416666666,1.4609375,1.4609375,1.5,0.0,0.0390625,0.0390625,94.625,False
LH,43,94.609375,1.3489583333333286,1.3489583333333286,1.3333333333333333,0.0,-0.015624999999995337,-0.015624999999995337,96.125,False
RH,72,96.14583333333333,1.4140625,1.4140625,1.375,0.0,-0.0390625,-0.0390625,97.66666666666666,False
LH,36,96.15104166666666,1.0494791666666714,1.1067708333333428,1.0,0.057291666666671404,-0.049479166666671404,-0.10677083333334281,97.66666666666666,False
LH,53,97.69010416666666,1.5651041666666714,1.5651041666666714,1.4583333333333428,0.0,-0.1067708333333286,-0.1067708333333286,99.125,True
RH,65,97.69010416666666,0.7291666666666714,1.4401041666666714,0.7083333333333428,0.7109375,-0.020833333333328596,-0.7317708333333286,98.375,True
RH,65,98.4296875,0.7083333333333286,0.7083333333333286,0.6666666666666666,0.0,-0.04166666666666197,-0.04166666666666197,99.125,True
LH,57,99.15364583333333,1.3854166666666714,1.3854166666666714,1.375,0.0,-0.010416666666671404,-0.010416666666671404,100.625,False
RH,65,99.16666666666666,0.2526041666666714,0.2526041666666714,0.2083333333333286,0.0,-0.04427083333334281,-0.04427083333334281,99.33333333333333,True
RH,67,99.30729166666666,0.2526041666666714,0.2526041666666714,0.1666666666666714,0.0,-0.0859375,-0.0859375,99.5,True
RH,65,99.44010416666666,0.2578125,0.2578125,0.125,0.0,-0.1328125,-0.1328125,99.625,True
RH,67,99.57552083333333,0.2421875,0.2421875,0.125,0.0,-0.1171875,-0.1171875,99.75,True
RH,65,99.71354166666666,0.2447916666666714,0.2447916666666714,0.125,0.0,-0.1197916666666714,-0.1197916666666714,99.875,True
RH,67,99.84635416666666,0.2526041666666714,0.2526041666666714,0.125,0.0,-0.1276041666666714,-0.1276041666666714,100.0,True
RH,65,99.984375,0.125,0.125,0.125,0.0,0.0,0.0,100.125,False
RH,67,100.11197916666666,0.1458333333333428,0.1458333333333428,0.125,0.0,-0.020833333333342807,-0.020833333333342807,100.25,True
RH,64,100.26822916666666,0.1536458333333428,0.1536458333333428,0.125,0.0,-0.028645833333342807,-0.028645833333342807,100.375,True
RH,65,100.4296875,0.1848958333333286,0.1848958333333286,0.125,0.0,-0.059895833333328596,-0.059895833333328596,100.625,False
LH,53,100.59895833333333,1.5390625,1.5390625,1.375,0.0,-0.1640625,-0.1640625,102.0,True
RH,72,100.60416666666666,0.7630208333333428,0.7630208333333428,0.7083333333333286,0.0,-0.05468750000001421,-0.05468750000001421,101.33333333333333,True
RH,75,101.34635416666666,0.7473958333333428,0.7473958333333428,0.6666666666666714,0.0,-0.0807291666666714,-0.0807291666666714,102.0,True
LH,58,102.04947916666666,0.25,0.25,0.25,0.0,0.0,0.0,106.5,False
RH,74,102.05729166666666,0.828125,0.828125,0.75,0.0,-0.078125,-0.078125,102.75,True
RH,70,102.78385416666666,0.5546875,0.5546875,0.5,0.0,-0.0546875,-0.0546875,103.5,False
RH,60,103.50520833333333,1.453125,1.453125,0.75,0.0,-0.703125,-0.703125,104.25,True
RH,69,103.51041666666666,0.8880208333333428,0.8880208333333428,0.75,0.0,-0.1380208333333428,-0.1380208333333428,104.25,True
RH,72,104.22395833333333,0.0911458333333286,0.0911458333333286,0.125,0.0,0.033854166666671404,0.033854166666671404,105.0,False
RH,62,104.953125,1.515625,1.515625,1.5,0.0,-0.015625,-0.015625,106.5,False
RH,70,104.96354166666666,1.5052083333333428,1.5052083333333428,1.5,0.0,-0.005208333333342807,-0.005208333333342807,106.5,False
RH,67,106.44270833333333,0.7161458333333286,1.4817708333333286,0.625,0.765625,-0.0911458333333286,-0.8567708333333286,107.125,True
LH,55,106.45052083333333,1.5494791666666714,1.5494791666666714,1.375,0.0,-0.1744791666666714,-0.1744791666666714,107.875,True
RH,67,107.171875,0.7057291666666572,0.7526041666666572,0.6666666666666666,0.046875,-0.03906249999999056,-0.08593749999999056,107.875,True
LH,59,107.89583333333333,1.6822916666666714,1.6822916666666714,1.4583333333333286,0.0,-0.2239583333333428,-0.2239583333333428,109.33333333333333,True
RH,67,107.8984375,0.2604166666666572,0.2604166666666572,0.125,0.0,-0.1354166666666572,-0.1354166666666572,108.0,True
RH,69,108.03125,0.2682291666666572,0.2682291666666572,0.125,0.0,-0.1432291666666572,-0.1432291666666572,108.125,True
RH,67,108.16927083333333,0.25,0.25,0.2083333333333286,0.0,-0.041666666666671404,-0.041666666666671404,108.33333333333333,True
RH,69,108.3125,0.2473958333333286,0.2473958333333286,0.041666666666671404,0.0,-0.2057291666666572,-0.2057291666666572,108.375,True
RH,67,108.43229166666666,0.265625,0.265625,0.25,0.0,-0.015625,-0.015625,108.625,True
RH,69,108.57291666666666,0.2447916666666714,0.2447916666666714,0.125,0.0,-0.1197916666666714,-0.1197916666666714,108.75,True
RH,67,108.70833333333333,0.1692708333333286,0.1692708333333286,0.125,0.0,-0.044270833333328596,-0.044270833333328596,108.875,True
RH,69,108.84635416666666,0.1536458333333428,0.1536458333333428,0.125,0.0,-0.028645833333342807,-0.028645833333342807,109.0,False
RH,66,108.97395833333333,0.1328125,0.1328125,0.125,0.0,-0.0078125,-0.0078125,109.125,False
