pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note,acoustic_sustain,performance_pedal_action,published_score_pedal,notation_decision
71,80,1,83.333333333,0.777777778,0.375,0.708333333,0.333333333,0.791666667,0.333333333,0.041666667,0.375,0,0,0,0.803438128,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:71:83.333333:1,medium,,,ambiguous-candidate,external,P1,1,50.0,0.25,0,0,,,,,,
71,80,1,83.333333333,0.777777778,0.375,0.708333333,0.333333333,0.791666667,0.5,0.125,0.208333333,0,0,0,0.739860744,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:71:83.333333:1,medium,,,ambiguous-candidate,external,P1,1,50.0,0.25,0,0,,,,,,
71,80,1,83.333333333,0.777777778,0.375,0.708333333,0.333333333,0.791666667,0.666666667,0.291666667,0.041666666,0,1,0,0.668431958,barline+pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:71:83.333333:1,medium,,,ambiguous-candidate,external,P1,1,50.0,0.25,0,0,,,,,,
71,80,1,83.333333333,0.777777778,0.375,0.708333333,0.333333333,0.791666667,0.75,0.375,0.041666667,1,0,0,0.53535918,pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:71:83.333333:1,medium,,,ambiguous-candidate,external,P1,1,50.0,0.25,0,0,,,,,,
71,80,1,83.333333333,0.777777778,0.375,0.708333333,0.333333333,0.791666667,0.791666667,0.416666667,0.083333334,1,0,1,0.518373663,next-voice-onset,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:71:83.333333:1,medium,,,ambiguous-candidate,external,P1,1,50.0,0.25,0,0,,,,,,
62,61,2,83.75,0.916666667,0.125,0.291666667,0.166666667,0.625,0.125,0.0,0.166666667,0,0,0,0.904682688,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:83.750000:2,normal,,,ambiguous-candidate,external,P1,1,50.25,0.25,0,0,,,,,,
62,61,2,83.75,0.916666667,0.125,0.291666667,0.166666667,0.625,0.25,0.125,0.041666667,0,1,0,0.822967904,barline+pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:83.750000:2,normal,,,ambiguous-candidate,external,P1,1,50.25,0.25,0,0,,,,,,
62,61,2,83.75,0.916666667,0.125,0.291666667,0.166666667,0.625,0.333333333,0.208333333,0.041666666,1,0,0,0.658553146,pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:83.750000:2,normal,,,ambiguous-candidate,external,P1,1,50.25,0.25,0,0,,,,,,
62,61,2,83.75,0.916666667,0.125,0.291666667,0.166666667,0.625,0.625,0.5,0.333333333,1,0,1,0.419175269,next-voice-onset,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:83.750000:2,normal,,,ambiguous-candidate,external,P1,1,50.25,0.25,0,0,,,,,,
70,78,1,84.125,0.041666667,0.375,0.645833333,0.270833333,0.625,0.375,0.0,0.270833333,0,0,0,0.880631838,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:70:84.125000:1,medium,,,ambiguous-candidate,external,P1,1,50.5,0.25,0,0,,,,,,
70,78,1,84.125,0.041666667,0.375,0.645833333,0.270833333,0.625,0.333333333,0.041666667,0.3125,0,0,0,0.81585341,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:70:84.125000:1,medium,,,ambiguous-candidate,external,P1,1,50.5,0.25,0,0,,,,,,
70,78,1,84.125,0.041666667,0.375,0.645833333,0.270833333,0.625,0.5,0.125,0.145833333,0,0,0,0.755024803,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:70:84.125000:1,medium,,,ambiguous-candidate,external,P1,1,50.5,0.25,0,0,,,,,,
70,78,1,84.125,0.041666667,0.375,0.645833333,0.270833333,0.625,0.625,0.25,0.020833333,0,0,1,0.68839894,next-voice-onset+pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:70:84.125000:1,medium,,,ambiguous-candidate,external,P1,1,50.5,0.25,0,0,,,,,,
62,60,2,84.375,0.125,0.125,0.395833333,0.270833333,0.875,0.125,0.0,0.270833333,0,0,0,0.880631838,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:84.375000:2,medium,,,ambiguous-candidate,external,P1,1,50.75,0.25,0,0,,,,,,
62,60,2,84.375,0.125,0.125,0.395833333,0.270833333,0.875,0.333333333,0.208333333,0.0625,0,0,0,0.693404313,pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:84.375000:2,medium,,,ambiguous-candidate,external,P1,1,50.75,0.25,0,0,,,,,,
62,60,2,84.375,0.125,0.125,0.395833333,0.270833333,0.875,0.375,0.25,0.020833333,0,0,0,0.66839894,pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:84.375000:2,medium,,,ambiguous-candidate,external,P1,1,50.75,0.25,0,0,,,,,,
62,60,2,84.375,0.125,0.125,0.395833333,0.270833333,0.875,0.5,0.375,0.104166667,0,0,0,0.551280812,pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:84.375000:2,medium,,,ambiguous-candidate,external,P1,1,50.75,0.25,0,0,,,,,,
62,60,2,84.375,0.125,0.125,0.395833333,0.270833333,0.875,0.875,0.75,0.479166667,0,0,1,0.316867329,next-voice-onset,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:84.375000:2,medium,,,ambiguous-candidate,external,P1,1,50.75,0.25,0,0,,,,,,
71,74,1,84.75,0.25,0.375,0.660416667,0.285416667,1.875,0.375,0.0,0.285416667,0,0,0,0.87749828,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:71:84.750000:1,medium,,,ambiguous-candidate,external,P1,1,51.0,0.25,0,0,,,,,,
71,74,1,84.75,0.25,0.375,0.660416667,0.285416667,1.875,0.333333333,0.041666667,0.327083334,0,0,0,0.812872676,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:71:84.750000:1,medium,,,ambiguous-candidate,external,P1,1,51.0,0.25,0,0,,,,,,
71,74,1,84.75,0.25,0.375,0.660416667,0.285416667,1.875,0.5,0.125,0.160416667,0,0,0,0.751384128,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:71:84.750000:1,medium,,,ambiguous-candidate,external,P1,1,51.0,0.25,0,0,,,,,,
71,74,1,84.75,0.25,0.375,0.660416667,0.285416667,1.875,0.625,0.25,0.035416667,0,0,0,0.664169078,pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:71:84.750000:1,medium,,,ambiguous-candidate,external,P1,1,51.0,0.25,0,0,,,,,,
71,74,1,84.75,0.25,0.375,0.660416667,0.285416667,1.875,0.666666667,0.291666667,0.00625,0,0,0,0.638756615,pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:71:84.750000:1,medium,,,ambiguous-candidate,external,P1,1,51.0,0.25,0,0,,,,,,
71,74,1,84.75,0.25,0.375,0.660416667,0.285416667,1.875,0.75,0.375,0.089583333,0,0,0,0.555175718,pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:71:84.750000:1,medium,,,ambiguous-candidate,external,P1,1,51.0,0.25,0,0,,,,,,
71,74,1,84.75,0.25,0.375,0.660416667,0.285416667,1.875,1.875,1.5,1.214583333,0,0,1,0.113055346,next-voice-onset,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:71:84.750000:1,medium,,,ambiguous-candidate,external,P1,1,51.0,0.25,0,0,,,,,,
62,70,2,85.25,0.416666667,0.25,0.891666667,0.641666667,0.25,0.25,0.0,0.641666667,0,0,1,0.835753267,key-release-grid+next-voice-onset,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:85.250000:2,medium,1,reference-score,labeled,external,P1,1,51.25,0.25,0,0,,,,,,
67,79,2,85.5,0.5,0.333333333,0.641666667,0.308333333,0.375,0.333333333,0.0,0.308333334,0,0,0,0.872683583,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:67:85.500000:2,medium,,,ambiguous-candidate,external,P1,1,51.5,0.25,0,0,,,,,,
67,79,2,85.5,0.5,0.333333333,0.641666667,0.308333333,0.375,0.375,0.041666667,0.266666667,0,0,1,0.845568349,key-release-grid+next-voice-onset,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:67:85.500000:2,medium,,,ambiguous-candidate,external,P1,1,51.5,0.25,0,0,,,,,,
67,79,2,85.5,0.5,0.333333333,0.641666667,0.308333333,0.375,0.25,0.083333333,0.391666667,0,0,0,0.748787775,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:67:85.500000:2,medium,,,ambiguous-candidate,external,P1,1,51.5,0.25,0,0,,,,,,
62,70,2,85.875,0.625,0.25,0.266666667,0.016666667,0.458333333,0.25,0.0,0.016666667,0,0,0,0.945049668,key-release-grid+pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:85.875000:2,normal,,,ambiguous-candidate,external,P1,1,51.75,0.25,0,0,,,,,,
62,70,2,85.875,0.625,0.25,0.266666667,0.016666667,0.458333333,0.333333333,0.083333333,0.066666666,0,0,0,0.823316295,key-release-grid+pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:85.875000:2,normal,,,ambiguous-candidate,external,P1,1,51.75,0.25,0,0,,,,,,
62,70,2,85.875,0.625,0.25,0.266666667,0.016666667,0.458333333,0.458333333,0.208333333,0.191666666,0,0,1,0.680101842,next-voice-onset,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:85.875000:2,normal,,,ambiguous-candidate,external,P1,1,51.75,0.25,0,0,,,,,,
66,75,2,86.333333333,0.777777778,0.333333333,0.764583333,0.43125,0.666666667,0.333333333,0.0,0.43125,0,0,0,0.849002177,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:66:86.333333:2,medium,,,ambiguous-candidate,external,P1,1,52.0,0.25,0,0,,,,,,
66,75,2,86.333333333,0.777777778,0.333333333,0.764583333,0.43125,0.666666667,0.375,0.041666667,0.389583333,0,0,0,0.800672772,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:66:86.333333:2,medium,,,ambiguous-candidate,external,P1,1,52.0,0.25,0,0,,,,,,
66,75,2,86.333333333,0.777777778,0.333333333,0.764583333,0.43125,0.666666667,0.25,0.083333333,0.514583333,0,0,0,0.727359953,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:66:86.333333:2,medium,,,ambiguous-candidate,external,P1,1,52.0,0.25,0,0,,,,,,
66,75,2,86.333333333,0.777777778,0.333333333,0.764583333,0.43125,0.666666667,0.666666667,0.333333334,0.097916666,0,1,1,0.641677111,barline+next-voice-onset+pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:66:86.333333:2,medium,,,ambiguous-candidate,external,P1,1,52.0,0.25,0,0,,,,,,
62,70,1,86.625,0.875,0.625,0.625,0.0,0.875,0.625,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:86.625000:1,normal,0,reference-score,labeled,external,P1,1,52.25,0.25,0,0,,,,,,
62,70,1,86.625,0.875,0.625,0.625,0.0,0.875,0.666666667,0.041666667,0.041666667,1,0,0,0.830484173,key-release-grid+pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:86.625000:1,normal,0,reference-score,labeled,external,P1,1,52.25,0.25,0,0,,,,,,
62,70,1,86.625,0.875,0.625,0.625,0.0,0.875,0.5,0.125,0.125,1,0,0,0.716058931,key-release-grid+pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:86.625000:1,normal,0,reference-score,labeled,external,P1,1,52.25,0.25,0,0,,,,,,
62,70,1,86.625,0.875,0.625,0.625,0.0,0.875,0.375,0.25,0.25,0,1,0,0.649776017,barline,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:86.625000:1,normal,1,reference-score,labeled,external,P1,1,52.25,0.25,0,0,,,,,,
62,70,1,86.625,0.875,0.625,0.625,0.0,0.875,0.875,0.25,0.25,1,0,1,0.593100717,next-voice-onset,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:86.625000:1,normal,0,reference-score,labeled,external,P1,1,52.25,0.25,0,0,,,,,,
74,88,2,87.0,0.0,0.375,0.820833333,0.445833333,0.75,0.375,0.0,0.445833333,0,0,0,0.846417323,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:74:87.000000:2,medium,,,ambiguous-candidate,external,P1,1,52.5,0.25,0,0,,,,,,
74,88,2,87.0,0.0,0.375,0.820833333,0.445833333,0.75,0.333333333,0.041666667,0.4875,0,0,0,0.783307555,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:74:87.000000:2,medium,,,ambiguous-candidate,external,P1,1,52.5,0.25,0,0,,,,,,
74,88,2,87.0,0.0,0.375,0.820833333,0.445833333,0.75,0.5,0.125,0.320833333,0,0,0,0.715273207,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:74:87.000000:2,medium,,,ambiguous-candidate,external,P1,1,52.5,0.25,0,0,,,,,,
74,88,2,87.0,0.0,0.375,0.820833333,0.445833333,0.75,0.666666667,0.291666667,0.154166666,0,0,0,0.598400673,pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:74:87.000000:2,medium,,,ambiguous-candidate,external,P1,1,52.5,0.25,0,0,,,,,,
74,88,2,87.0,0.0,0.375,0.820833333,0.445833333,0.75,0.75,0.375,0.070833333,0,0,1,0.580284658,next-voice-onset+pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:74:87.000000:2,medium,,,ambiguous-candidate,external,P1,1,52.5,0.25,0,0,,,,,,
62,69,1,87.5,0.166666667,0.25,0.320833333,0.070833333,0.625,0.25,0.0,0.070833333,0,0,0,0.929628071,key-release-grid+pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:87.500000:1,normal,,,ambiguous-candidate,external,P1,1,52.75,0.25,0,0,,,,,,
62,69,1,87.5,0.166666667,0.25,0.320833333,0.070833333,0.625,0.333333333,0.083333333,0.0125,0,0,0,0.838815193,key-release-grid+pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:87.500000:1,normal,,,ambiguous-candidate,external,P1,1,52.75,0.25,0,0,,,,,,
62,69,1,87.5,0.166666667,0.25,0.320833333,0.070833333,0.625,0.375,0.125,0.054166667,0,0,0,0.779427414,pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:87.500000:1,normal,,,ambiguous-candidate,external,P1,1,52.75,0.25,0,0,,,,,,
62,69,1,87.5,0.166666667,0.25,0.320833333,0.070833333,0.625,0.625,0.375,0.304166667,0,0,1,0.52420575,next-voice-onset,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:87.500000:1,normal,,,ambiguous-candidate,external,P1,1,52.75,0.25,0,0,,,,,,
73,78,2,87.75,0.25,0.5,0.766666667,0.266666667,0.75,0.5,0.0,0.266666667,0,0,0,0.881537259,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:73:87.750000:2,medium,,,reference-duration-not-candidate,external,P1,1,53.0,0.25,0,0,,,,,,
73,78,2,87.75,0.25,0.5,0.766666667,0.266666667,0.75,0.666666667,0.166666667,0.1,0,0,0,0.723302026,key-release-grid+pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:73:87.750000:2,medium,,,reference-duration-not-candidate,external,P1,1,53.0,0.25,0,0,,,,,,
73,78,2,87.75,0.25,0.5,0.766666667,0.266666667,0.75,0.75,0.25,0.016666667,0,0,1,0.68962113,next-voice-onset+pedal-acoustic-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:73:87.750000:2,medium,,,reference-duration-not-candidate,external,P1,1,53.0,0.25,0,0,,,,,,
62,67,1,88.125,0.375,0.25,0.391666667,0.141666667,0.75,0.25,0.0,0.141666667,0,0,0,0.910916204,key-release-grid,HaydnKeyboard_Sonatas_32-1,RH,HaydnKeyboard_Sonatas_32-1:RH:62:88.125000:1,normal,,,ambiguous-candidate,external,P1,1,53.25,0.25,0,0,,,,,,
