pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note
64,45,4,5.375,0.34375,0.375,0.375,0.0,1.375,0.375,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:64:5.375000:4,normal,,,ambiguous-candidate,external,P1,5,0.666666667,0.333333333,0,0,,
64,45,4,5.375,0.34375,0.375,0.375,0.0,1.375,0.333333333,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:64:5.375000:4,normal,,,ambiguous-candidate,external,P1,5,0.666666667,0.333333333,0,0,,
64,45,4,5.375,0.34375,0.375,0.375,0.0,1.375,0.5,0.125,0.125,0,0,0,0.760337542,key-release-grid+pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:64:5.375000:4,normal,,,ambiguous-candidate,external,P1,5,0.666666667,0.333333333,0,0,,
64,45,4,5.375,0.34375,0.375,0.375,0.0,1.375,1.375,1.0,1.0,0,0,1,0.190033251,next-voice-onset,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:64:5.375000:4,normal,,,ambiguous-candidate,external,P1,5,0.666666667,0.333333333,0,0,,
71,46,5,5.375,0.34375,2.25,8.1875,5.9375,8.25,2.25,0.0,5.9375,0,0,0,0.700201183,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:71:5.375000:5,medium,,,reference-duration-not-candidate,external,P1,1,0.666666667,6.0,1,1,,
71,46,5,5.375,0.34375,2.25,8.1875,5.9375,8.25,2.333333333,0.083333333,5.854166667,0,0,0,0.59275955,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:71:5.375000:5,medium,,,reference-duration-not-candidate,external,P1,1,0.666666667,6.0,1,1,,
71,46,5,5.375,0.34375,2.25,8.1875,5.9375,8.25,2.625,0.375,5.5625,0,1,0,0.370972105,barline,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:71:5.375000:5,medium,,,reference-duration-not-candidate,external,P1,1,0.666666667,6.0,1,1,,
71,46,5,5.375,0.34375,2.25,8.1875,5.9375,8.25,8.25,6.0,0.0625,1,0,1,0.237268319,next-voice-onset+pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:71:5.375000:5,medium,,,reference-duration-not-candidate,external,P1,1,0.666666667,6.0,1,1,,
76,73,6,5.375,0.34375,1.333333333,1.333333333,-0.0,-1.0,1.333333333,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:76:5.375000:6,high,,,unmatched,external,,,,,,,,
76,73,6,5.375,0.34375,1.333333333,1.333333333,-0.0,-1.0,1.375,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:76:5.375000:6,high,,,unmatched,external,,,,,,,,
76,73,6,5.375,0.34375,1.333333333,1.333333333,-0.0,-1.0,1.25,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:76:5.375000:6,high,,,unmatched,external,,,,,,,,
76,73,6,5.375,0.34375,1.333333333,1.333333333,-0.0,-1.0,2.625,1.291666667,1.291666667,0,1,0,0.145927285,barline,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:76:5.375000:6,high,,,unmatched,external,,,,,,,,
78,73,1,6.666666667,0.666666667,0.875,6.895833333,6.020833333,9.458333333,0.875,0.0,6.020833333,0,0,0,0.700182038,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:78:6.666667:1,high,,,unmatched,external,,,,,,,,
78,73,1,6.666666667,0.666666667,0.875,6.895833333,6.020833333,9.458333333,1.0,0.125,5.895833333,0,0,0,0.545372046,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:78:6.666667:1,high,,,unmatched,external,,,,,,,,
78,73,1,6.666666667,0.666666667,0.875,6.895833333,6.020833333,9.458333333,1.333333333,0.458333333,5.5625,0,1,0,0.320210276,barline,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:78:6.666667:1,high,,,unmatched,external,,,,,,,,
78,73,1,6.666666667,0.666666667,0.875,6.895833333,6.020833333,9.458333333,6.875,6.0,0.020833333,1,0,0,0.229632122,pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:78:6.666667:1,high,,,unmatched,external,,,,,,,,
78,73,1,6.666666667,0.666666667,0.875,6.895833333,6.020833333,9.458333333,7.0,6.125,0.104166667,1,0,0,0.207779225,pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:78:6.666667:1,high,,,unmatched,external,,,,,,,,
78,73,1,6.666666667,0.666666667,0.875,6.895833333,6.020833333,9.458333333,9.458333333,8.583333333,2.5625,1,0,1,0.029710252,next-voice-onset,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:78:6.666667:1,high,,,unmatched,external,,,,,,,,
74,48,2,6.666666667,0.666666667,1.0,6.895833333,5.895833333,8.0,1.0,0.0,5.895833333,0,0,0,0.700211498,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:74:6.666667:2,medium,,,unmatched,external,,,,,,,,
74,48,2,6.666666667,0.666666667,1.0,6.895833333,5.895833333,8.0,1.333333333,0.333333333,5.5625,0,1,0,0.399707502,barline,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:74:6.666667:2,medium,,,unmatched,external,,,,,,,,
74,48,2,6.666666667,0.666666667,1.0,6.895833333,5.895833333,8.0,6.875,5.875,0.020833333,1,0,0,0.229633272,pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:74:6.666667:2,medium,,,unmatched,external,,,,,,,,
74,48,2,6.666666667,0.666666667,1.0,6.895833333,5.895833333,8.0,7.0,6.0,0.104166667,1,0,0,0.207780121,pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:74:6.666667:2,medium,,,unmatched,external,,,,,,,,
74,48,2,6.666666667,0.666666667,1.0,6.895833333,5.895833333,8.0,8.0,7.0,1.104166667,1,0,1,0.081416789,next-voice-onset,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:74:6.666667:2,medium,,,unmatched,external,,,,,,,,
62,44,3,6.75,0.6875,0.875,6.8125,5.9375,2.625,0.875,0.0,5.9375,0,0,0,0.700201183,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:62:6.750000:3,medium,,,unmatched,external,,,,,,,,
62,44,3,6.75,0.6875,0.875,6.8125,5.9375,2.625,1.0,0.125,5.8125,0,0,0,0.54539429,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:62:6.750000:3,medium,,,unmatched,external,,,,,,,,
62,44,3,6.75,0.6875,0.875,6.8125,5.9375,2.625,1.25,0.375,5.5625,0,1,0,0.370972105,barline,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:62:6.750000:3,medium,,,unmatched,external,,,,,,,,
62,44,3,6.75,0.6875,0.875,6.8125,5.9375,2.625,2.625,1.75,4.1875,1,0,1,0.04028969,next-voice-onset,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:62:6.750000:3,medium,,,unmatched,external,,,,,,,,
66,39,4,6.75,0.6875,0.75,6.8125,6.0625,2.625,0.75,0.0,6.0625,0,0,0,0.70017316,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:66:6.750000:4,medium,,,unmatched,external,,,,,,,,
66,39,4,6.75,0.6875,0.75,6.8125,6.0625,2.625,0.666666667,0.083333333,6.145833333,0,0,0,0.592693889,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:66:6.750000:4,medium,,,unmatched,external,,,,,,,,
66,39,4,6.75,0.6875,0.75,6.8125,6.0625,2.625,1.25,0.5,5.5625,0,1,0,0.297831127,barline,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:66:6.750000:4,medium,,,unmatched,external,,,,,,,,
66,39,4,6.75,0.6875,0.75,6.8125,6.0625,2.625,2.625,1.875,4.1875,1,0,1,0.035886238,next-voice-onset,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:66:6.750000:4,medium,,,unmatched,external,,,,,,,,
62,26,3,9.375,0.34375,2.0,4.1875,2.1875,4.125,2.0,0.0,2.1875,0,0,0,0.718109939,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:62:9.375000:3,medium,,,unmatched,external,,,,,,,,
62,26,3,9.375,0.34375,2.0,4.1875,2.1875,4.125,2.625,0.625,1.5625,0,1,0,0.2788921,barline,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:62:9.375000:3,medium,,,unmatched,external,,,,,,,,
62,26,3,9.375,0.34375,2.0,4.1875,2.1875,4.125,4.125,2.125,0.0625,1,0,1,0.246667753,next-voice-onset,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:62:9.375000:3,medium,,,unmatched,external,,,,,,,,
66,39,4,9.375,0.34375,2.333333333,4.1875,1.854166667,4.0,2.333333333,0.0,1.854166667,0,0,0,0.727016855,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:66:9.375000:4,medium,,,unmatched,external,,,,,,,,
66,39,4,9.375,0.34375,2.333333333,4.1875,1.854166667,4.0,2.375,0.041666667,1.8125,0,0,0,0.672433128,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:66:9.375000:4,medium,,,unmatched,external,,,,,,,,
66,39,4,9.375,0.34375,2.333333333,4.1875,1.854166667,4.0,2.25,0.083333333,1.9375,0,0,0,0.616983069,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:66:9.375000:4,medium,,,unmatched,external,,,,,,,,
66,39,4,9.375,0.34375,2.333333333,4.1875,1.854166667,4.0,2.625,0.291666667,1.5625,0,1,0,0.468963343,barline,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:66:9.375000:4,medium,,,unmatched,external,,,,,,,,
66,39,4,9.375,0.34375,2.333333333,4.1875,1.854166667,4.0,4.0,1.666666667,0.1875,1,0,1,0.230356405,next-voice-onset,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:66:9.375000:4,medium,,,unmatched,external,,,,,,,,
76,70,4,13.375,0.34375,1.25,1.25,0.0,1.25,1.25,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:76:13.375000:4,normal,,,unmatched,external,,,,,,,,
67,37,3,13.5,0.375,0.875,1.106770833,0.231770833,1.0,0.875,0.0,0.231770833,0,0,0,0.889300541,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:67:13.500000:3,normal,,,unmatched,external,,,,,,,,
67,37,3,13.5,0.375,0.875,1.106770833,0.231770833,1.0,1.0,0.125,0.106770833,0,0,1,0.785096399,key-release-grid+next-voice-onset+pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:67:13.500000:3,normal,,,unmatched,external,,,,,,,,
64,40,5,13.625,0.40625,1.0,1.0,0.0,1.0,1.0,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:64:13.625000:5,normal,,,unmatched,external,,,,,,,,
74,76,3,14.5,0.625,0.75,1.440104167,0.690104167,1.375,0.75,0.0,0.690104167,0,0,0,0.809216911,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:74:14.500000:3,medium,,,reference-duration-not-candidate,external,P1,1,4.0,2.666666667,1,1,,
74,76,3,14.5,0.625,0.75,1.440104167,0.690104167,1.375,0.666666667,0.083333333,0.7734375,0,0,0,0.691360756,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:74:14.500000:3,medium,,,reference-duration-not-candidate,external,P1,1,4.0,2.666666667,1,1,,
74,76,3,14.5,0.625,0.75,1.440104167,0.690104167,1.375,1.375,0.625,0.065104167,0,0,1,0.451765561,next-voice-onset,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:74:14.500000:3,medium,,,reference-duration-not-candidate,external,P1,1,4.0,2.666666667,1,1,,
74,76,3,14.5,0.625,0.75,1.440104167,0.690104167,1.375,1.333333333,0.583333333,0.106770834,0,0,0,0.437918108,pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:74:14.500000:3,medium,,,reference-duration-not-candidate,external,P1,1,4.0,2.666666667,1,1,,
71,49,4,14.625,0.65625,0.125,0.125,0.0,1.5,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:71:14.625000:4,normal,,,unmatched,external,,,,,,,,
71,49,4,14.625,0.65625,0.125,0.125,0.0,1.5,1.375,1.25,1.25,0,1,0,0.153242039,barline,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:71:14.625000:4,normal,,,unmatched,external,,,,,,,,
71,49,4,14.625,0.65625,0.125,0.125,0.0,1.5,1.5,1.375,1.375,1,0,1,0.106195234,next-voice-onset,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:71:14.625000:4,normal,,,unmatched,external,,,,,,,,
62,54,5,14.625,0.65625,0.625,1.315104167,0.690104167,1.25,0.625,0.0,0.690104167,0,0,0,0.809216911,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:62:14.625000:5,medium,,,reference-duration-not-candidate,external,P1,5,4.0,2.666666667,1,1,,
62,54,5,14.625,0.65625,0.625,1.315104167,0.690104167,1.25,0.666666667,0.041666667,0.6484375,0,0,0,0.758847672,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:62:14.625000:5,medium,,,reference-duration-not-candidate,external,P1,5,4.0,2.666666667,1,1,,
62,54,5,14.625,0.65625,0.625,1.315104167,0.690104167,1.25,0.5,0.125,0.815104167,0,0,0,0.639164415,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:62:14.625000:5,medium,,,reference-duration-not-candidate,external,P1,5,4.0,2.666666667,1,1,,
62,54,5,14.625,0.65625,0.625,1.315104167,0.690104167,1.25,1.25,0.625,0.065104167,0,0,1,0.451765561,next-voice-onset+pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:62:14.625000:5,medium,,,reference-duration-not-candidate,external,P1,5,4.0,2.666666667,1,1,,
71,7,2,14.666666667,0.666666667,0.75,1.2734375,0.5234375,1.208333333,0.75,0.0,0.5234375,0,0,0,0.833397837,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:71:14.666667:2,medium,,,unmatched,external,,,,,,,,
71,7,2,14.666666667,0.666666667,0.75,1.2734375,0.5234375,1.208333333,0.666666667,0.083333333,0.606770833,0,0,0,0.713240562,key-release-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:71:14.666667:2,medium,,,unmatched,external,,,,,,,,
71,7,2,14.666666667,0.666666667,0.75,1.2734375,0.5234375,1.208333333,1.208333333,0.458333333,0.065104167,0,0,1,0.531106961,next-voice-onset,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:71:14.666667:2,medium,,,unmatched,external,,,,,,,,
67,38,2,15.875,0.96875,0.125,0.125,0.0,0.25,0.125,0.0,0.0,0,1,0,0.99,barline+key-release-grid+pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:67:15.875000:2,normal,,,unmatched,external,,,,,,,,
67,38,2,15.875,0.96875,0.125,0.125,0.0,0.25,0.25,0.125,0.125,1,0,1,0.734894222,next-voice-onset,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:67:15.875000:2,normal,,,unmatched,external,,,,,,,,
76,65,3,15.875,0.96875,0.375,0.375,0.0,39.625,0.375,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:76:15.875000:3,normal,,,unmatched,external,,,,,,,,
76,65,3,15.875,0.96875,0.375,0.375,0.0,39.625,0.333333333,0.041666667,0.041666667,1,0,0,0.830484173,key-release-grid+pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:76:15.875000:3,normal,,,unmatched,external,,,,,,,,
76,65,3,15.875,0.96875,0.375,0.375,0.0,39.625,0.5,0.125,0.125,1,0,0,0.716058931,key-release-grid+pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:76:15.875000:3,normal,,,unmatched,external,,,,,,,,
76,65,3,15.875,0.96875,0.375,0.375,0.0,39.625,0.125,0.25,0.25,0,1,0,0.649776017,barline,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:76:15.875000:3,normal,,,unmatched,external,,,,,,,,
76,65,3,15.875,0.96875,0.375,0.375,0.0,39.625,39.625,39.25,39.25,1,0,1,0.018835291,next-voice-onset,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:76:15.875000:3,normal,,,unmatched,external,,,,,,,,
64,44,5,15.875,0.96875,0.333333333,0.333333333,-0.0,1.458333333,0.333333333,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:64:15.875000:5,normal,,,unmatched,external,,,,,,,,
64,44,5,15.875,0.96875,0.333333333,0.333333333,-0.0,1.458333333,0.375,0.041666667,0.041666667,1,0,0,0.830484173,key-release-grid+pedal-acoustic-grid,RachmaninoffPreludes_op_32_10,RH,RachmaninoffPreludes_op_32_10:RH:64:15.875000:5,normal,,,unmatched,external,,,,,,,,
