hand,pitch,onset_ql,key_duration_ql,acoustic_duration_ql,notation_duration_ql,pedal_extended_ql,notation_minus_key_ql,notation_minus_acoustic_ql,next_hand_onset_ql,truncated_by_current_single_voice
RH,83,39.143229166666664,0.8958333333333357,0.8958333333333357,0.875,0.0,-0.020833333333335702,-0.020833333333335702,40.125,False
LH,55,39.1484375,0.890625,0.890625,0.875,0.0,-0.015625,-0.015625,40.125,False
LH,52,39.151041666666664,0.8489583333333357,0.8567708333333357,0.875,0.0078125,0.026041666666664298,0.018229166666664298,40.125,False
RH,71,39.166666666666664,0.828125,0.8411458333333357,0.875,0.013020833333335702,0.046875,0.0338541666666643,40.125,False
LH,39,40.111979166666664,2.0260416666666643,2.9713541666666643,1.0,0.9453125,-1.0260416666666643,-1.9713541666666643,41.125,True
RH,83,40.1171875,1.9427083333333286,2.9661458333333286,1.5,1.0234375,-0.4427083333333286,-1.4661458333333286,41.625,True
RH,71,40.125,1.953125,2.9583333333333286,1.5,1.0052083333333286,-0.453125,-1.4583333333333286,41.625,True
LH,59,41.13802083333333,0.9401041666666714,1.9453125,1.0,1.0052083333333286,0.059895833333328596,-0.9453125,42.125,False
LH,54,41.15364583333333,0.9453125,1.9296875,1.0,0.984375,0.0546875,-0.9296875,42.125,False
LH,51,41.16145833333333,0.9583333333333357,1.921875,1.0,0.9635416666666643,0.0416666666666643,-0.921875,42.125,False
RH,78,41.56770833333333,1.5026041666666714,1.515625,0.5,0.013020833333328596,-1.0026041666666714,-1.015625,42.125,True
RH,66,41.572916666666664,1.5,1.5104166666666643,0.5,0.010416666666664298,-1.0,-1.0104166666666643,42.125,True
RH,83,42.0859375,0.9739583333333286,0.9973958333333286,1.0,0.0234375,0.026041666666671404,0.0026041666666714036,43.125,False
RH,71,42.09375,0.9661458333333286,0.9895833333333286,1.0,0.0234375,0.033854166666671404,0.010416666666671404,43.125,False
LH,59,42.10677083333333,0.9635416666666714,0.9765625,1.0,0.013020833333328596,0.036458333333328596,0.0234375,43.125,False
LH,54,42.127604166666664,0.9427083333333357,0.9557291666666643,1.0,0.013020833333328596,0.0572916666666643,0.0442708333333357,43.125,False
LH,51,42.13020833333333,0.9401041666666714,0.953125,1.0,0.013020833333328596,0.059895833333328596,0.046875,43.125,False
LH,42,43.078125,2.0,2.953125,1.0,0.953125,-1.0,-1.953125,44.125,True
RH,83,43.0859375,2.953125,2.953125,1.375,0.0,-1.578125,-1.578125,44.5,True
RH,71,43.088541666666664,2.9713541666666643,2.9713541666666643,1.375,0.0,-1.5963541666666643,-1.5963541666666643,44.5,True
LH,54,44.088541666666664,0.9505208333333357,1.9427083333333357,0.875,0.9921875,-0.0755208333333357,-1.0677083333333357,45.0,True
LH,59,44.104166666666664,0.9348958333333357,1.9270833333333357,0.875,0.9921875,-0.0598958333333357,-1.0520833333333357,45.0,True
LH,57,44.10677083333333,0.9322916666666714,1.9244791666666714,0.875,0.9921875,-0.057291666666671404,-1.0494791666666714,45.0,True
RH,81,44.518229166666664,1.53125,1.53125,0.5,0.0,-1.03125,-1.03125,45.0,True
RH,69,44.526041666666664,1.5234375,1.5234375,0.5,0.0,-1.0234375,-1.0234375,45.0,True
LH,54,45.049479166666664,0.9973958333333357,0.9973958333333357,1.0,0.0,0.002604166666664298,0.002604166666664298,46.125,False
RH,84,45.049479166666664,1.0,1.0,1.0,0.0,0.0,0.0,46.125,False
RH,72,45.05208333333333,0.9973958333333357,0.9973958333333357,1.0,0.0,0.002604166666664298,0.002604166666664298,46.125,False
LH,57,45.057291666666664,0.9895833333333357,0.9895833333333357,1.0,0.0,0.010416666666664298,0.010416666666664298,46.125,False
LH,59,45.0625,0.984375,0.984375,1.0,0.0,0.015625,0.015625,46.125,False
RH,83,46.065104166666664,1.9348958333333357,1.9609375,1.875,0.026041666666664298,-0.0598958333333357,-0.0859375,48.0,False
RH,71,46.0703125,1.9479166666666643,1.9557291666666643,1.875,0.0078125,-0.0729166666666643,-0.0807291666666643,48.0,True
LH,40,46.088541666666664,0.9895833333333357,1.9375,1.0,0.9479166666666643,0.010416666666664298,-0.9375,47.125,False
LH,40,47.088541666666664,1.9895833333333357,1.9895833333333357,0.875,0.0,-1.1145833333333357,-1.1145833333333357,48.0,True
LH,59,47.09114583333333,0.9270833333333357,0.9348958333333357,0.875,0.0078125,-0.0520833333333357,-0.0598958333333357,48.0,True
LH,52,47.09375,0.9244791666666643,0.9322916666666643,0.875,0.0078125,-0.0494791666666643,-0.0572916666666643,48.0,True
LH,55,47.096354166666664,0.921875,0.9296875,0.875,0.0078125,-0.046875,-0.0546875,48.0,True
RH,83,48.010416666666664,1.0286458333333357,1.0677083333333357,1.0,0.0390625,-0.028645833333335702,-0.0677083333333357,49.125,False
LH,59,48.02864583333333,1.0859375,1.0859375,1.125,0.0,0.0390625,0.0390625,49.125,False
LH,55,48.033854166666664,1.0911458333333357,1.0911458333333357,1.125,0.0,0.0338541666666643,0.0338541666666643,49.125,False
RH,71,48.03645833333333,1.0234375,1.0416666666666714,1.0,0.018229166666671404,-0.0234375,-0.041666666666671404,49.125,False
LH,52,48.04427083333333,1.0755208333333357,1.0755208333333357,1.125,0.0,0.0494791666666643,0.0494791666666643,49.125,False
RH,83,49.065104166666664,1.9739583333333357,2.0208333333333357,1.375,0.046875,-0.5989583333333357,-0.6458333333333357,50.5,True
RH,71,49.0703125,1.9895833333333286,2.015625,1.375,0.026041666666671404,-0.6145833333333286,-0.640625,50.5,True
LH,40,49.09114583333333,0.5078125,1.9947916666666714,0.5,1.4869791666666714,-0.0078125,-1.4947916666666714,50.125,False
LH,59,50.09895833333333,0.9401041666666714,0.9869791666666714,0.875,0.046875,-0.0651041666666714,-0.1119791666666714,51.0,True
LH,52,50.104166666666664,0.9348958333333357,0.9817708333333357,0.875,0.046875,-0.0598958333333357,-0.1067708333333357,51.0,True
LH,55,50.109375,0.9296875,0.9765625,0.875,0.046875,-0.0546875,-0.1015625,51.0,True
RH,79,50.52083333333333,1.5494791666666714,1.5494791666666714,0.5,0.0,-1.0494791666666714,-1.0494791666666714,51.0,True
RH,67,50.52864583333333,1.5390625,1.5416666666666714,0.5,0.0026041666666714036,-1.0390625,-1.0416666666666714,51.0,True
LH,59,51.049479166666664,1.0182291666666643,1.0208333333333357,1.0,0.0026041666666714036,-0.018229166666664298,-0.020833333333335702,52.0,True
RH,83,51.0546875,0.984375,1.015625,1.0,0.03125,0.015625,-0.015625,52.0,False
LH,55,51.05989583333333,1.0078125,1.0104166666666714,1.0,0.0026041666666714036,-0.0078125,-0.010416666666671404,52.0,True
LH,52,51.06770833333333,1.0026041666666714,1.0026041666666714,1.0,0.0,-0.0026041666666714036,-0.0026041666666714036,52.0,True
RH,71,51.0703125,0.96875,1.0,1.0,0.03125,0.03125,0.0,52.0,False
RH,83,52.049479166666664,2.0286458333333357,2.0286458333333357,1.5,0.0,-0.5286458333333357,-0.5286458333333357,53.5,True
RH,71,52.0546875,2.0234375,2.0234375,1.5,0.0,-0.5234375,-0.5234375,53.5,True
LH,38,52.057291666666664,1.8411458333333357,2.015625,1.125,0.1744791666666643,-0.7161458333333357,-0.890625,53.125,True
LH,50,52.05989583333333,1.0598958333333357,2.0130208333333357,1.0,0.953125,-0.0598958333333357,-1.0130208333333357,53.125,False
LH,59,53.127604166666664,0.9505208333333357,0.9505208333333357,1.0,0.0,0.0494791666666643,0.0494791666666643,54.125,False
LH,50,53.13020833333333,0.9479166666666714,0.9479166666666714,1.0,0.0,0.052083333333328596,0.052083333333328596,54.125,False
LH,54,53.13020833333333,0.9479166666666714,0.9479166666666714,1.0,0.0,0.052083333333328596,0.052083333333328596,54.125,False
RH,78,53.5546875,1.5651041666666643,1.5651041666666643,0.625,0.0,-0.9401041666666643,-0.9401041666666643,54.125,True
RH,66,53.5625,1.4375,1.5260416666666643,0.625,0.0885416666666643,-0.8125,-0.9010416666666643,54.125,True
LH,59,54.088541666666664,1.0130208333333357,1.0130208333333357,1.0,0.0,-0.013020833333335702,-0.013020833333335702,55.125,False
LH,54,54.09114583333333,1.0130208333333357,1.0130208333333357,1.0,0.0,-0.013020833333335702,-0.013020833333335702,55.125,False
RH,83,54.096354166666664,1.0052083333333357,1.0052083333333357,1.0,0.0,-0.005208333333335702,-0.005208333333335702,55.125,False
LH,50,54.104166666666664,0.9947916666666643,0.9947916666666643,1.0,0.0,0.005208333333335702,0.005208333333335702,55.125,False
RH,71,54.104166666666664,0.9973958333333357,0.9973958333333357,1.0,0.0,0.002604166666664298,0.002604166666664298,55.125,False
RH,78,55.127604166666664,3.9609375,3.9765625,1.625,0.015625,-2.3359375,-2.3515625,56.75,True
RH,90,55.13020833333333,1.4296875,3.9739583333333357,1.375,2.5442708333333357,-0.0546875,-2.5989583333333357,56.75,False
LH,36,55.1328125,1.1067708333333286,3.9713541666666643,1.125,2.8645833333333357,0.018229166666671404,-2.8463541666666643,56.25,False
LH,48,55.140625,1.1380208333333286,3.9635416666666643,1.125,2.8255208333333357,-0.013020833333328596,-2.8385416666666643,56.25,True
LH,54,56.27083333333333,2.7083333333333357,2.8333333333333357,1.375,0.125,-1.3333333333333357,-1.4583333333333357,57.625,True
LH,52,56.28645833333333,1.2734375,2.8177083333333357,1.25,1.5442708333333357,-0.0234375,-1.5677083333333357,57.625,False
LH,48,56.29427083333333,1.2838541666666714,2.8098958333333357,1.25,1.5260416666666643,-0.033854166666671404,-1.5598958333333357,57.625,False
LH,36,56.30989583333333,2.5494791666666714,2.7942708333333357,1.375,0.2447916666666643,-1.1744791666666714,-1.4192708333333357,57.625,True
RH,70,56.8046875,0.6953125,2.2994791666666643,0.6666666666666666,1.6041666666666643,-0.02864583333333337,-1.6328124999999978,57.5,False
RH,82,56.8046875,0.6953125,2.2994791666666643,0.6666666666666666,1.6041666666666643,-0.02864583333333337,-1.6328124999999978,57.5,False
RH,82,57.518229166666664,1.5703125,1.5859375,1.5,0.015625,-0.0703125,-0.0859375,59.0,True
RH,70,57.52083333333333,1.5703125,1.5833333333333357,1.5,0.013020833333335702,-0.0703125,-0.0833333333333357,59.0,True
LH,52,57.58333333333333,1.5078125,1.5208333333333357,1.375,0.013020833333335702,-0.1328125,-0.1458333333333357,59.0,True
LH,48,57.59895833333333,1.4869791666666714,1.5052083333333357,1.375,0.018229166666664298,-0.1119791666666714,-0.1302083333333357,59.0,True
RH,83,58.96875,2.6692708333333286,3.828125,2.6666666666666643,1.1588541666666714,-0.002604166666664298,-1.1614583333333357,61.666666666666664,False
RH,71,58.984375,2.6536458333333286,3.8125,2.6666666666666643,1.1588541666666714,0.013020833333335702,-1.1458333333333357,61.666666666666664,False
LH,54,58.98958333333333,3.828125,3.828125,3.75,0.0,-0.078125,-0.078125,62.75,True
LH,47,58.994791666666664,3.796875,3.8020833333333357,3.75,0.005208333333335702,-0.046875,-0.0520833333333357,62.75,True
LH,50,59.010416666666664,3.78125,3.7864583333333357,3.75,0.005208333333335702,-0.03125,-0.0364583333333357,62.75,True
RH,83,61.65364583333333,1.1380208333333357,1.1432291666666714,1.0833333333333357,0.005208333333335702,-0.0546875,-0.0598958333333357,62.75,True
RH,71,61.666666666666664,1.125,1.1302083333333357,1.0833333333333357,0.005208333333335702,-0.0416666666666643,-0.046875,62.75,True
RH,84,62.75,2.0286458333333286,2.0442708333333286,1.125,0.015625,-0.9036458333333286,-0.9192708333333286,63.875,True
LH,45,62.75520833333333,1.0833333333333357,2.0390625,1.125,0.9557291666666643,0.0416666666666643,-0.9140625,63.875,False
RH,72,62.765625,2.0130208333333286,2.0286458333333286,1.125,0.015625,-0.8880208333333286,-0.9036458333333286,63.875,True
LH,57,63.838541666666664,0.9192708333333357,0.9557291666666643,0.875,0.036458333333328596,-0.0442708333333357,-0.0807291666666643,64.75,True
LH,45,63.84895833333333,0.9505208333333286,0.9505208333333286,0.875,0.0,-0.0755208333333286,-0.0755208333333286,64.75,True
RH,60,63.859375,0.9192708333333286,0.9348958333333286,0.375,0.015625,-0.5442708333333286,-0.5598958333333286,64.25,True
LH,52,63.861979166666664,0.8958333333333357,0.9322916666666643,0.875,0.036458333333328596,-0.020833333333335702,-0.0572916666666643,64.75,True
RH,81,64.24739583333333,1.5104166666666714,1.5104166666666714,0.5,0.0,-1.0104166666666714,-1.0104166666666714,64.75,True
RH,69,64.25260416666666,0.5598958333333428,0.5598958333333428,0.5,0.0,-0.05989583333334281,-0.05989583333334281,64.75,True
LH,52,64.78385416666666,0.9739583333333428,0.9739583333333428,1.0,0.0,0.026041666666657193,0.026041666666657193,65.75,False
LH,57,64.78645833333333,0.9921875,0.9921875,1.0,0.0,0.0078125,0.0078125,65.75,False
RH,60,64.7890625,0.9557291666666572,0.9557291666666572,1.0,0.0,0.04427083333334281,0.04427083333334281,65.75,False
RH,84,64.7890625,0.953125,0.953125,1.0,0.0,0.046875,0.046875,65.75,False
RH,72,64.80208333333333,0.9427083333333286,0.9427083333333286,1.0,0.0,0.057291666666671404,0.057291666666671404,65.75,False
RH,83,65.78125,1.9765625,2.9270833333333286,1.5,0.9505208333333286,-0.4765625,-1.4270833333333286,67.25,True
LH,47,65.7890625,2.9140625,2.9192708333333286,1.125,0.005208333333328596,-1.7890625,-1.7942708333333286,66.875,True
RH,71,65.7890625,1.9895833333333286,2.9192708333333286,1.5,0.9296875,-0.4895833333333286,-1.4192708333333286,67.25,True
LH,50,66.87239583333333,0.8854166666666714,1.8359375,0.875,0.9505208333333286,-0.010416666666671404,-0.9609375,67.75,True
LH,55,66.875,0.9036458333333286,1.8333333333333286,0.875,0.9296875,-0.028645833333328596,-0.9583333333333286,67.75,True
LH,59,66.91666666666666,0.8411458333333428,1.7916666666666714,0.875,0.9505208333333286,0.03385416666665719,-0.9166666666666714,67.75,False
RH,79,67.23177083333333,1.4791666666666714,1.4791666666666714,0.5,0.0,-0.9791666666666714,-0.9791666666666714,67.75,True
RH,67,67.2421875,1.4661458333333286,1.4661458333333286,0.5,0.0,-0.9661458333333286,-0.9661458333333286,67.75,True
LH,50,67.77083333333333,0.9375,0.9375,1.0,0.0,0.0625,0.0625,68.75,False
RH,83,67.77604166666666,0.9322916666666714,0.9322916666666714,0.875,0.0,-0.057291666666671404,-0.057291666666671404,68.75,False
LH,59,67.7890625,0.9192708333333286,0.9192708333333286,0.875,0.0,-0.044270833333328596,-0.044270833333328596,68.75,False
