pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,review_priority,suggested_review_class,label,review_class,review_note
67,72,2,11.875,0.96875,0.25,0.25,0.0,0.25,0.125,0.125,0.125,0,1,0,0.800337542,barline,mozart_k4,RH,normal,notation-shortening,,,
65,72,1,12.0,0.0,0.25,0.25,0.0,0.333333333,0.25,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,72,1,12.0,0.0,0.25,0.25,0.0,0.333333333,0.333333333,0.083333333,0.083333333,0,0,1,0.838746562,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,70,2,12.125,0.03125,0.25,0.25,0.0,0.25,0.25,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,71,1,12.333333333,0.083333333,0.166666667,0.166666667,0.0,0.166666667,0.166666667,0.0,0.0,0,0,1,0.969999999,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
65,71,1,12.333333333,0.083333333,0.166666667,0.166666667,0.0,0.166666667,0.125,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,64,2,12.375,0.09375,0.291666667,0.291666667,0.0,0.291666667,0.291666667,0.0,0.0,0,0,1,0.969999999,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
67,64,2,12.375,0.09375,0.291666667,0.291666667,0.0,0.291666667,0.25,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,70,1,12.5,0.125,0.25,0.25,0.0,0.375,0.25,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,70,1,12.5,0.125,0.25,0.25,0.0,0.375,0.333333333,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,70,1,12.5,0.125,0.25,0.25,0.0,0.375,0.375,0.125,0.125,0,0,1,0.780337542,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
67,70,2,12.666666667,0.166666667,0.125,0.125,0.0,0.458333333,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,70,2,12.666666667,0.166666667,0.125,0.125,0.0,0.458333333,0.458333333,0.333333333,0.333333333,0,0,1,0.546971995,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
64,70,1,12.875,0.21875,0.333333333,0.333333333,0.0,2.875,0.333333333,0.0,0.0,0,0,0,0.949999999,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
64,70,1,12.875,0.21875,0.333333333,0.333333333,0.0,2.875,0.375,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
64,70,1,12.875,0.21875,0.333333333,0.333333333,0.0,2.875,0.25,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
64,70,1,12.875,0.21875,0.333333333,0.333333333,0.0,2.875,2.875,2.541666667,2.541666667,0,0,1,0.036179178,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
65,71,2,13.125,0.28125,0.375,0.375,0.0,0.375,0.375,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,71,2,13.125,0.28125,0.375,0.375,0.0,0.375,0.333333333,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,68,2,13.5,0.375,1.375,1.4296875,0.0546875,1.5,1.375,0.0,0.0546875,0,0,0,0.934120495,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,68,2,13.5,0.375,1.375,1.4296875,0.0546875,1.5,1.333333333,0.041666667,0.096354167,0,0,0,0.866733393,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,68,2,13.5,0.375,1.375,1.4296875,0.0546875,1.5,1.5,0.125,0.0703125,0,0,1,0.794932182,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,44,2,15.0,0.75,1.5,1.5,0.0,3.0,1.5,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,44,2,15.0,0.75,1.5,1.5,0.0,3.0,1.333333333,0.166666667,0.166666667,1,0,0,0.665125539,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,44,2,15.0,0.75,1.5,1.5,0.0,3.0,1.0,0.5,0.5,0,1,0,0.434718518,barline,mozart_k4,RH,normal,notation-shortening,,,
67,44,2,15.0,0.75,1.5,1.5,0.0,3.0,3.0,1.5,1.5,1,0,1,0.090574835,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
69,72,1,15.75,0.9375,0.375,0.375,0.0,0.375,0.375,0.0,0.0,1,0,1,0.913511598,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,72,1,15.75,0.9375,0.375,0.375,0.0,0.375,0.333333333,0.041666667,0.041666667,1,0,0,0.830484173,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,72,1,15.75,0.9375,0.375,0.375,0.0,0.375,0.25,0.125,0.125,0,1,0,0.800337542,barline,mozart_k4,RH,normal,notation-shortening,,,
70,68,1,16.125,0.03125,0.375,0.375,0.0,0.375,0.375,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
70,68,1,16.125,0.03125,0.375,0.375,0.0,0.375,0.333333333,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,69,1,16.5,0.125,1.0,1.151041667,0.151041667,1.375,1.0,0.0,0.151041667,0,0,0,0.908556694,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,69,1,16.5,0.125,1.0,1.151041667,0.151041667,1.375,1.125,0.125,0.026041667,0,0,0,0.787468857,pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,69,1,16.5,0.125,1.0,1.151041667,0.151041667,1.375,1.25,0.25,0.098958333,0,0,0,0.646578907,pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,69,1,16.5,0.125,1.0,1.151041667,0.151041667,1.375,1.375,0.375,0.223958333,0,0,1,0.541740166,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
74,82,1,17.875,0.46875,0.5,0.5,0.0,0.625,0.5,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
74,82,1,17.875,0.46875,0.5,0.5,0.0,0.625,0.625,0.125,0.125,0,0,1,0.780337542,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
70,46,2,18.0,0.5,0.666666667,0.666666667,0.0,1.0,0.666666667,0.0,0.0,0,0,0,0.949999999,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
70,46,2,18.0,0.5,0.666666667,0.666666667,0.0,1.0,0.625,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
70,46,2,18.0,0.5,0.666666667,0.666666667,0.0,1.0,0.75,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
70,46,2,18.0,0.5,0.666666667,0.666666667,0.0,1.0,1.0,0.333333333,0.333333333,0,0,1,0.546971995,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
72,79,1,18.5,0.625,0.75,0.75,0.0,0.875,0.75,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
72,79,1,18.5,0.625,0.75,0.75,0.0,0.875,0.666666667,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
72,79,1,18.5,0.625,0.75,0.75,0.0,0.875,0.875,0.125,0.125,0,0,1,0.780337542,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
70,68,2,19.0,0.75,0.5,0.5,0.0,2.75,0.5,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
70,68,2,19.0,0.75,0.5,0.5,0.0,2.75,0.666666667,0.166666667,0.166666667,0,0,0,0.706254605,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
70,68,2,19.0,0.75,0.5,0.5,0.0,2.75,1.0,0.5,0.5,0,1,0,0.434718518,barline,mozart_k4,RH,normal,notation-shortening,,,
70,68,2,19.0,0.75,0.5,0.5,0.0,2.75,2.75,2.25,2.25,1,0,1,0.041981674,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
60,64,1,19.375,0.84375,1.0,1.0,0.0,9.75,1.0,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
60,64,1,19.375,0.84375,1.0,1.0,0.0,9.75,0.625,0.375,0.375,0,1,0,0.530063625,barline,mozart_k4,RH,normal,notation-shortening,,,
60,64,1,19.375,0.84375,1.0,1.0,0.0,9.75,9.75,8.75,8.75,1,0,1,0.01884179,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
69,70,3,19.375,0.84375,0.666666667,0.666666667,0.0,1.5,0.625,0.041666667,0.041666667,0,1,0,0.921838446,barline+key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,70,3,19.375,0.84375,0.666666667,0.666666667,0.0,1.5,0.666666667,0.0,0.0,1,0,0,0.894676306,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,70,3,19.375,0.84375,0.666666667,0.666666667,0.0,1.5,0.75,0.083333333,0.083333333,1,0,0,0.771066474,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,70,3,19.375,0.84375,0.666666667,0.666666667,0.0,1.5,1.5,0.833333333,0.833333333,1,0,1,0.229962684,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
67,73,3,20.875,0.21875,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,71,3,21.0,0.25,0.125,0.125,0.0,0.25,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,71,3,21.0,0.25,0.125,0.125,0.0,0.25,0.25,0.125,0.125,0,0,1,0.780337542,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
67,69,3,21.25,0.3125,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,69,3,21.375,0.34375,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,73,3,21.5,0.375,0.125,0.125,0.0,0.166666667,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,73,3,21.5,0.375,0.125,0.125,0.0,0.166666667,0.166666667,0.041666667,0.041666667,0,0,1,0.901838446,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
69,69,3,21.666666667,0.416666667,0.125,0.125,0.0,0.333333333,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,69,3,21.666666667,0.416666667,0.125,0.125,0.0,0.333333333,0.333333333,0.208333333,0.208333333,0,0,1,0.676168637,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
67,69,2,21.75,0.4375,0.125,0.125,0.0,0.25,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,69,2,21.75,0.4375,0.125,0.125,0.0,0.25,0.25,0.125,0.125,0,0,1,0.780337542,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
65,67,2,22.0,0.5,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,72,3,22.0,0.5,0.333333333,0.333333333,-0.0,5.625,0.333333333,0.0,0.0,0,0,0,0.949999999,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,72,3,22.0,0.5,0.333333333,0.333333333,-0.0,5.625,0.375,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,72,3,22.0,0.5,0.333333333,0.333333333,-0.0,5.625,0.25,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
69,72,3,22.0,0.5,0.333333333,0.333333333,-0.0,5.625,2.0,1.666666667,1.666666667,0,1,0,0.098805616,barline,mozart_k4,RH,normal,notation-shortening,,,
69,72,3,22.0,0.5,0.333333333,0.333333333,-0.0,5.625,5.625,5.291666667,5.291666667,1,0,1,0.019263248,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
67,65,2,22.125,0.53125,0.125,0.125,0.0,0.208333333,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,65,2,22.125,0.53125,0.125,0.125,0.0,0.208333333,0.208333333,0.083333333,0.083333333,0,0,1,0.838746562,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
65,68,2,22.333333333,0.583333333,1.5,1.5,0.0,4.541666667,1.5,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,68,2,22.333333333,0.583333333,1.5,1.5,0.0,4.541666667,1.666666667,0.166666667,0.166666667,0,1,0,0.746254605,barline,mozart_k4,RH,normal,notation-shortening,,,
65,68,2,22.333333333,0.583333333,1.5,1.5,0.0,4.541666667,1.333333333,0.166666667,0.166666667,0,0,0,0.706254605,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
65,68,2,22.333333333,0.583333333,1.5,1.5,0.0,4.541666667,4.541666667,3.041666667,3.041666667,1,0,1,0.026458098,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
67,67,2,26.875,0.71875,3.25,3.25,0.0,3.625,3.25,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,high,independent-voice,,,
67,67,2,26.875,0.71875,3.25,3.25,0.0,3.625,3.333333333,0.083333333,0.083333333,1,0,0,0.771066474,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,high,independent-voice,,,
67,67,2,26.875,0.71875,3.25,3.25,0.0,3.625,3.625,0.375,0.375,1,0,1,0.480359832,next-voice-onset,mozart_k4,RH,high,independent-voice,,,
67,67,2,26.875,0.71875,3.25,3.25,0.0,3.625,1.125,2.125,2.125,0,1,0,0.06950538,barline,mozart_k4,RH,high,independent-voice,,,
77,79,3,27.625,0.90625,0.75,0.752604167,0.002604167,0.75,0.75,0.0,0.002604167,1,0,1,0.912776992,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
77,79,3,27.625,0.90625,0.75,0.752604167,0.002604167,0.75,0.666666667,0.083333333,0.0859375,1,0,0,0.770401776,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
77,79,3,27.625,0.90625,0.75,0.752604167,0.002604167,0.75,0.375,0.375,0.377604167,0,1,0,0.529566255,barline,mozart_k4,RH,normal,notation-shortening,,,
77,78,3,28.375,0.09375,1.666666667,1.666666667,0.0,11.75,1.666666667,0.0,0.0,0,0,0,0.949999999,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
77,78,3,28.375,0.09375,1.666666667,1.666666667,0.0,11.75,1.625,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
77,78,3,28.375,0.09375,1.666666667,1.666666667,0.0,11.75,1.75,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
77,78,3,28.375,0.09375,1.666666667,1.666666667,0.0,11.75,3.625,1.958333333,1.958333333,0,1,0,0.07777743,barline,mozart_k4,RH,normal,notation-shortening,,,
77,78,3,28.375,0.09375,1.666666667,1.666666667,0.0,11.75,11.75,10.083333333,10.083333333,1,0,1,0.018836601,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
74,80,1,29.125,0.28125,0.666666667,0.666666667,0.0,0.75,0.666666667,0.0,0.0,0,0,0,0.949999999,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
74,80,1,29.125,0.28125,0.666666667,0.666666667,0.0,0.75,0.625,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
74,80,1,29.125,0.28125,0.666666667,0.666666667,0.0,0.75,0.75,0.083333333,0.083333333,0,0,1,0.838746562,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
74,84,1,29.875,0.46875,1.0,1.223958333,0.223958333,3.625,1.0,0.0,0.223958333,0,0,0,0.891083579,key-release-grid,mozart_k4,RH,normal,notation-shortening,,,
74,84,1,29.875,0.46875,1.0,1.223958333,0.223958333,3.625,1.25,0.25,0.026041667,0,0,0,0.66687977,pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
74,84,1,29.875,0.46875,1.0,1.223958333,0.223958333,3.625,1.333333333,0.333333333,0.109375,0,0,0,0.578641608,pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
74,84,1,29.875,0.46875,1.0,1.223958333,0.223958333,3.625,2.125,1.125,0.901041667,0,1,0,0.198572281,barline,mozart_k4,RH,normal,notation-shortening,,,
74,84,1,29.875,0.46875,1.0,1.223958333,0.223958333,3.625,3.625,2.625,2.401041667,1,0,1,0.035494561,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
71,74,2,30.5,0.625,0.375,0.598958333,0.223958333,0.75,0.375,0.0,0.223958333,0,0,0,0.891083579,key-release-grid,mozart_k4,RH,normal,notation-shortening,,,
71,74,2,30.5,0.625,0.375,0.598958333,0.223958333,0.75,0.333333333,0.041666667,0.265625,0,0,0,0.825795412,key-release-grid,mozart_k4,RH,normal,notation-shortening,,,
71,74,2,30.5,0.625,0.375,0.598958333,0.223958333,0.75,0.5,0.125,0.098958333,0,0,0,0.767167993,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
71,74,2,30.5,0.625,0.375,0.598958333,0.223958333,0.75,0.625,0.25,0.026041667,0,0,0,0.66687977,pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
71,74,2,30.5,0.625,0.375,0.598958333,0.223958333,0.75,0.666666667,0.291666667,0.067708334,0,0,0,0.621115395,pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
71,74,2,30.5,0.625,0.375,0.598958333,0.223958333,0.75,0.75,0.375,0.151041667,0,0,1,0.559213281,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
72,78,2,31.25,0.8125,3.125,3.125,0.0,4.416666667,3.125,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
72,78,2,31.25,0.8125,3.125,3.125,0.0,4.416666667,3.0,0.125,0.125,1,0,0,0.716058931,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
72,78,2,31.25,0.8125,3.125,3.125,0.0,4.416666667,4.416666667,1.291666667,1.291666667,1,0,1,0.11859385,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
72,78,2,31.25,0.8125,3.125,3.125,0.0,4.416666667,0.75,2.375,2.375,0,1,0,0.060517267,barline,mozart_k4,RH,normal,notation-shortening,,,
76,74,1,33.5,0.375,0.75,0.846354167,0.096354167,0.75,0.75,0.0,0.096354167,0,0,1,0.942702304,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
76,74,1,33.5,0.375,0.75,0.846354167,0.096354167,0.75,0.666666667,0.083333333,0.1796875,0,0,0,0.794046585,key-release-grid,mozart_k4,RH,normal,notation-shortening,,,
79,80,1,34.25,0.5625,1.625,1.625,0.0,2.25,1.625,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
79,80,1,34.25,0.5625,1.625,1.625,0.0,2.25,1.666666667,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
79,80,1,34.25,0.5625,1.625,1.625,0.0,2.25,1.75,0.125,0.125,0,1,0,0.800337542,barline,mozart_k4,RH,normal,notation-shortening,,,
79,80,1,34.25,0.5625,1.625,1.625,0.0,2.25,1.5,0.125,0.125,0,0,0,0.760337542,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
79,80,1,34.25,0.5625,1.625,1.625,0.0,2.25,2.25,0.625,0.625,1,0,1,0.318923847,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
67,72,2,35.666666667,0.916666667,2.875,2.875,0.0,3.666666667,2.875,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,72,2,35.666666667,0.916666667,2.875,2.875,0.0,3.666666667,3.0,0.125,0.125,1,0,0,0.716058931,key-release-grid+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
67,72,2,35.666666667,0.916666667,2.875,2.875,0.0,3.666666667,3.666666667,0.791666667,0.791666667,1,0,1,0.245224198,next-voice-onset,mozart_k4,RH,normal,notation-shortening,,,
67,72,2,35.666666667,0.916666667,2.875,2.875,0.0,3.666666667,0.333333333,2.541666667,2.541666667,0,1,0,0.056179178,barline,mozart_k4,RH,normal,notation-shortening,,,
77,82,1,36.5,0.125,0.75,0.838541667,0.088541667,0.75,0.75,0.0,0.088541667,0,0,1,0.944799955,key-release-grid+next-voice-onset+pedal-acoustic-grid,mozart_k4,RH,normal,notation-shortening,,,
