hand,pitch,onset_ql,key_duration_ql,acoustic_duration_ql,notation_duration_ql,pedal_extended_ql,notation_minus_key_ql,notation_minus_acoustic_ql,next_hand_onset_ql,truncated_by_current_single_voice
LH,57,5.822916666666666,0.3489583333333339,0.3489583333333339,0.25,0.0,-0.09895833333333393,-0.09895833333333393,6.125,True
RH,72,5.830729166666666,0.3515625,0.3515625,0.25,0.0,-0.1015625,-0.1015625,6.125,True
RH,71,6.169270833333333,0.11197916666666696,0.11197916666666696,0.125,0.0,0.013020833333333037,0.013020833333333037,6.5,False
LH,55,6.184895833333333,0.11458333333333304,0.11458333333333304,0.125,0.0,0.010416666666666963,0.010416666666666963,6.5,False
LH,55,6.53125,0.09375,0.09375,0.125,0.0,0.03125,0.03125,6.875,False
RH,74,6.544270833333333,0.08333333333333304,0.08333333333333304,0.125,0.0,0.04166666666666696,0.04166666666666696,6.875,False
LH,57,6.893229166666666,0.2890625,0.2890625,0.25,0.0,-0.0390625,-0.0390625,7.25,False
RH,72,6.921875,0.3619791666666661,0.3619791666666661,0.375,0.0,0.013020833333333925,0.013020833333333925,7.25,False
LH,55,7.255208333333333,0.16927083333333304,0.16927083333333304,0.125,0.0,-0.04427083333333304,-0.04427083333333304,7.5,False
LH,43,7.260416666666666,0.15364583333333393,0.15364583333333393,0.125,0.0,-0.028645833333333925,-0.028645833333333925,7.5,False
RH,71,7.283854166666666,0.12760416666666696,0.12760416666666696,0.125,0.0,-0.0026041666666669627,-0.0026041666666669627,7.666666666666666,False
LH,54,7.450520833333333,0.140625,0.140625,0.125,0.0,-0.015625,-0.015625,7.625,False
LH,55,7.604166666666666,0.18229166666666696,0.18229166666666696,0.125,0.0,-0.05729166666666696,-0.05729166666666696,7.75,True
RH,74,7.671875,0.328125,0.328125,0.3333333333333333,0.0,0.005208333333333315,0.005208333333333315,8.0,False
LH,50,7.786458333333333,0.1796875,0.1796875,0.125,0.0,-0.0546875,-0.0546875,8.0,False
LH,52,7.9609375,0.2265625,0.2265625,0.125,0.0,-0.1015625,-0.1015625,8.125,True
RH,67,7.986979166666666,0.10677083333333393,0.10677083333333393,0.125,0.0,0.018229166666666075,0.018229166666666075,8.375,False
LH,48,8.153645833333332,0.19270833333333393,0.19270833333333393,0.25,0.0,0.057291666666666075,0.057291666666666075,8.375,False
LH,50,8.354166666666666,0.15885416666666607,0.15885416666666607,0.125,0.0,-0.033854166666666075,-0.033854166666666075,8.5,True
RH,66,8.356770833333332,0.1171875,0.1171875,0.125,0.0,0.0078125,0.0078125,8.75,False
LH,48,8.557291666666666,0.15104166666666607,0.15104166666666607,0.125,0.0,-0.026041666666666075,-0.026041666666666075,8.75,False
RH,74,8.723958333333332,0.10677083333333393,0.10677083333333393,0.125,0.0,0.018229166666666075,0.018229166666666075,9.0,False
LH,50,8.729166666666666,0.11979166666666607,0.11979166666666607,0.125,0.0,0.0052083333333339255,0.0052083333333339255,8.875,False
LH,47,8.854166666666666,0.13802083333333393,0.13802083333333393,0.125,0.0,-0.013020833333333925,-0.013020833333333925,9.0,False
LH,48,9.03125,0.140625,0.140625,0.125,0.0,-0.015625,-0.015625,9.25,False
RH,64,9.041666666666666,0.14583333333333393,0.14583333333333393,0.125,0.0,-0.020833333333333925,-0.020833333333333925,9.375,False
LH,45,9.2109375,0.16145833333333215,0.16145833333333215,0.125,0.0,-0.03645833333333215,-0.03645833333333215,9.375,False
LH,47,9.390625,0.109375,0.109375,0.125,0.0,0.015625,0.015625,9.625,False
RH,62,9.395833333333332,0.1171875,0.1171875,0.125,0.0,0.0078125,0.0078125,9.75,False
LH,45,9.627604166666666,0.11458333333333393,0.11458333333333393,0.125,0.0,0.010416666666666075,0.010416666666666075,9.75,False
RH,74,9.7578125,0.11197916666666607,0.11197916666666607,0.125,0.0,0.013020833333333925,0.013020833333333925,10.125,False
LH,47,9.770833333333332,0.12239583333333393,0.12239583333333393,0.125,0.0,0.0026041666666660745,0.0026041666666660745,9.875,False
LH,43,9.916666666666666,0.13020833333333393,0.13020833333333393,0.125,0.0,-0.0052083333333339255,-0.0052083333333339255,10.125,False
LH,45,10.0703125,0.13541666666666607,0.13541666666666607,0.125,0.0,-0.010416666666666075,-0.010416666666666075,10.25,False
RH,72,10.127604166666666,0.08854166666666607,0.08854166666666607,0.125,0.0,0.036458333333333925,0.036458333333333925,10.375,False
LH,42,10.2421875,0.1171875,0.1171875,0.125,0.0,0.0078125,0.0078125,10.375,False
RH,71,10.427083333333332,0.08333333333333393,0.08333333333333393,0.125,0.0,0.041666666666666075,0.041666666666666075,10.875,False
LH,55,10.4296875,0.09635416666666607,0.09635416666666607,0.125,0.0,0.028645833333333925,0.028645833333333925,10.875,False
RH,62,10.854166666666666,0.08333333333333393,0.08333333333333393,0.125,0.0,0.041666666666666075,0.041666666666666075,11.25,False
LH,55,10.869791666666666,0.16927083333333393,0.16927083333333393,0.125,0.0,-0.044270833333333925,-0.044270833333333925,11.25,False
LH,57,11.208333333333332,0.4036458333333339,0.4036458333333339,0.375,0.0,-0.028645833333333925,-0.028645833333333925,11.625,False
RH,72,11.208333333333332,0.4140625,0.4140625,0.375,0.0,-0.0390625,-0.0390625,11.625,False
RH,71,11.575520833333332,0.078125,0.078125,0.125,0.0,0.046875,0.046875,11.875,False
LH,55,11.583333333333332,0.06770833333333393,0.06770833333333393,0.125,0.0,0.057291666666666075,0.057291666666666075,11.875,False
RH,62,11.921875,0.0859375,0.0859375,0.125,0.0,0.0390625,0.0390625,12.25,False
LH,55,11.947916666666666,0.13020833333333393,0.13020833333333393,0.125,0.0,-0.0052083333333339255,-0.0052083333333339255,12.25,False
LH,57,12.270833333333332,0.2890625,0.2890625,0.25,0.0,-0.0390625,-0.0390625,12.666666666666666,False
RH,72,12.270833333333332,0.30729166666666785,0.30729166666666785,0.3333333333333333,0.0,0.026041666666665464,0.026041666666665464,12.666666666666666,False
LH,43,12.653645833333332,0.11458333333333393,0.11458333333333393,0.125,0.0,0.010416666666666075,0.010416666666666075,12.875,False
LH,55,12.666666666666666,0.13020833333333393,0.13020833333333393,0.125,0.0,-0.0052083333333339255,-0.0052083333333339255,12.875,False
RH,71,12.671875,0.13020833333333215,0.13020833333333215,0.125,0.0,-0.005208333333332149,-0.005208333333332149,13.0,False
LH,54,12.815104166666666,0.15625,0.15625,0.125,0.0,-0.03125,-0.03125,13.0,False
LH,55,12.950520833333332,0.234375,0.234375,0.125,0.0,-0.109375,-0.109375,13.125,True
RH,74,13.041666666666666,0.19791666666666607,0.19791666666666607,0.25,0.0,0.052083333333333925,0.052083333333333925,13.333333333333332,False
LH,50,13.161458333333332,0.17447916666666785,0.17447916666666785,0.125,0.0,-0.04947916666666785,-0.04947916666666785,13.333333333333332,True
LH,52,13.348958333333332,0.125,0.125,0.125,0.0,0.0,0.0,13.5,False
RH,67,13.359375,0.10416666666666607,0.10416666666666607,0.125,0.0,0.020833333333333925,0.020833333333333925,13.75,False
LH,48,13.557291666666666,0.16927083333333393,0.16927083333333393,0.125,0.0,-0.044270833333333925,-0.044270833333333925,13.75,False
LH,50,13.744791666666666,0.12760416666666607,0.12760416666666607,0.125,0.0,-0.0026041666666660745,-0.0026041666666660745,14.0,False
RH,66,13.791666666666666,0.3463541666666661,0.3463541666666661,0.3333333333333333,0.0,-0.01302083333333276,-0.01302083333333276,14.125,True
LH,48,13.96875,0.11979166666666607,0.11979166666666607,0.125,0.0,0.0052083333333339255,0.0052083333333339255,14.125,False
RH,74,14.125,0.09114583333333215,0.09114583333333215,0.125,0.0,0.03385416666666785,0.03385416666666785,14.5,False
LH,50,14.1328125,0.1328125,0.1328125,0.125,0.0,-0.0078125,-0.0078125,14.25,True
LH,47,14.268229166666666,0.15625,0.15625,0.125,0.0,-0.03125,-0.03125,14.5,False
LH,48,14.442708333333332,0.140625,0.140625,0.125,0.0,-0.015625,-0.015625,14.625,False
RH,64,14.450520833333332,0.09635416666666785,0.09635416666666785,0.125,0.0,0.02864583333333215,0.02864583333333215,14.875,False
LH,45,14.611979166666666,0.17708333333333393,0.17708333333333393,0.125,0.0,-0.052083333333333925,-0.052083333333333925,14.875,False
LH,47,14.828125,0.1328125,0.1328125,0.125,0.0,-0.0078125,-0.0078125,15.0,False
RH,62,14.828125,0.16145833333333215,0.16145833333333215,0.125,0.0,-0.03645833333333215,-0.03645833333333215,15.125,False
LH,45,15.046875,0.13020833333333215,0.13020833333333215,0.125,0.0,-0.005208333333332149,-0.005208333333332149,15.125,True
RH,74,15.171875,0.1015625,0.1015625,0.125,0.0,0.0234375,0.0234375,15.5,False
LH,47,15.184895833333332,0.125,0.125,0.125,0.0,0.0,0.0,15.333333333333332,False
LH,43,15.330729166666666,0.15885416666666607,0.15885416666666607,0.125,0.0,-0.033854166666666075,-0.033854166666666075,15.5,False
LH,45,15.5078125,0.1875,0.1875,0.16666666666666607,0.0,-0.020833333333333925,-0.020833333333333925,15.666666666666666,True
RH,72,15.518229166666666,0.10416666666666607,0.10416666666666607,0.125,0.0,0.020833333333333925,0.020833333333333925,15.875,False
LH,42,15.6953125,0.19270833333333215,0.19270833333333215,0.20833333333333393,0.0,0.015625000000001776,0.015625000000001776,15.875,False
LH,43,15.880208333333332,0.1484375,0.1484375,0.125,0.0,-0.0234375,-0.0234375,16.5,False
RH,71,15.885416666666666,0.14322916666666607,0.14322916666666607,0.125,0.0,-0.018229166666666075,-0.018229166666666075,16.25,False
RH,62,16.283854166666664,0.10416666666666785,0.10416666666666785,0.125,0.0,0.02083333333333215,0.02083333333333215,16.625,False
LH,45,16.4609375,0.10677083333333215,0.10677083333333215,0.125,0.0,0.01822916666666785,0.01822916666666785,16.625,False
RH,71,16.572916666666664,0.11197916666666785,0.11197916666666785,0.125,0.0,0.013020833333332149,0.013020833333332149,17.0,False
LH,47,16.627604166666664,0.2005208333333357,0.2005208333333357,0.125,0.0,-0.0755208333333357,-0.0755208333333357,16.75,True
LH,48,16.799479166666664,0.1458333333333357,0.1458333333333357,0.125,0.0,-0.020833333333335702,-0.020833333333335702,17.0,False
RH,69,16.947916666666664,0.2109375,0.2109375,0.125,0.0,-0.0859375,-0.0859375,17.125,True
LH,50,16.958333333333332,0.09114583333333215,0.09114583333333215,0.125,0.0,0.03385416666666785,0.03385416666666785,17.333333333333332,False
RH,67,17.1328125,0.16927083333333215,0.16927083333333215,0.125,0.0,-0.04427083333333215,-0.04427083333333215,17.333333333333332,False
RH,66,17.315104166666664,0.109375,0.109375,0.125,0.0,0.015625,0.015625,17.5,False
LH,52,17.322916666666664,0.08854166666666785,0.08854166666666785,0.125,0.0,0.03645833333333215,0.03645833333333215,17.666666666666664,False
RH,64,17.494791666666664,0.1328125,0.1328125,0.125,0.0,-0.0078125,-0.0078125,17.625,True
RH,62,17.609375,0.0963541666666643,0.0963541666666643,0.125,0.0,0.028645833333335702,0.028645833333335702,17.875,False
LH,54,17.690104166666664,0.2083333333333357,0.2083333333333357,0.25,0.0,0.0416666666666643,0.0416666666666643,18.0,False
RH,60,17.825520833333332,0.08072916666666785,0.08072916666666785,0.125,0.0,0.04427083333333215,0.04427083333333215,18.75,False
LH,55,17.947916666666664,0.1536458333333357,0.1536458333333357,0.125,0.0,-0.028645833333335702,-0.028645833333335702,18.333333333333332,False
LH,59,18.0,0.0885416666666643,0.0885416666666643,0.125,0.0,0.0364583333333357,0.0364583333333357,18.333333333333332,False
LH,43,18.354166666666664,0.0755208333333357,0.0755208333333357,0.125,0.0,0.0494791666666643,0.0494791666666643,18.75,False
RH,67,18.7109375,0.0807291666666643,0.0807291666666643,0.125,0.0,0.0442708333333357,0.0442708333333357,19.125,False
LH,59,18.734375,0.125,0.125,0.125,0.0,0.0,0.0,19.125,False
LH,57,19.088541666666664,0.2265625,0.2265625,0.125,0.0,-0.1015625,-0.1015625,19.25,True
RH,60,19.091145833333332,0.15885416666666785,0.15885416666666785,0.125,0.0,-0.03385416666666785,-0.03385416666666785,19.5,False
LH,55,19.229166666666664,0.2421875,0.2421875,0.25,0.0,0.0078125,0.0078125,19.5,False
LH,54,19.4375,0.16927083333333215,0.16927083333333215,0.125,0.0,-0.04427083333333215,-0.04427083333333215,19.625,False
RH,69,19.46875,0.1171875,0.1171875,0.125,0.0,0.0078125,0.0078125,19.75,False
LH,52,19.645833333333332,0.11197916666666785,0.11197916666666785,0.125,0.0,0.013020833333332149,0.013020833333332149,19.75,False
LH,50,19.807291666666664,0.1796875,0.1796875,0.125,0.0,-0.0546875,-0.0546875,20.0,False
RH,66,19.825520833333332,0.0859375,0.0859375,0.125,0.0,0.0390625,0.0390625,20.25,False
LH,48,19.994791666666664,0.1770833333333357,0.1770833333333357,0.125,0.0,-0.0520833333333357,-0.0520833333333357,20.25,False
LH,47,20.1875,0.1510416666666643,0.1510416666666643,0.125,0.0,-0.026041666666664298,-0.026041666666664298,20.5,False
RH,67,20.1875,0.13802083333333215,0.13802083333333215,0.125,0.0,-0.013020833333332149,-0.013020833333332149,20.5,False
LH,43,20.549479166666664,0.140625,0.140625,0.125,0.0,-0.015625,-0.015625,20.75,False
RH,62,20.5625,0.13020833333333215,0.13020833333333215,0.125,0.0,-0.005208333333332149,-0.005208333333332149,20.875,False
LH,45,20.729166666666664,0.140625,0.140625,0.125,0.0,-0.015625,-0.015625,20.875,False
RH,71,20.869791666666664,0.09635416666666785,0.09635416666666785,0.125,0.0,0.02864583333333215,0.02864583333333215,21.25,False
LH,47,20.885416666666664,0.2005208333333357,0.2005208333333357,0.25,0.0,0.0494791666666643,0.0494791666666643,21.125,False
LH,48,21.09375,0.109375,0.109375,0.125,0.0,0.015625,0.015625,21.25,False
LH,50,21.247395833333332,0.17708333333333215,0.17708333333333215,0.125,0.0,-0.05208333333333215,-0.05208333333333215,21.625,False
RH,69,21.25,0.2213541666666643,0.2213541666666643,0.25,0.0,0.028645833333335702,0.028645833333335702,21.5,False
RH,67,21.4375,0.15625,0.15625,0.125,0.0,-0.03125,-0.03125,21.625,False
LH,38,21.614583333333332,0.109375,0.109375,0.125,0.0,0.015625,0.015625,21.875,False
RH,66,21.6171875,0.125,0.125,0.125,0.0,0.0,0.0,21.75,False
RH,64,21.763020833333332,0.125,0.125,0.125,0.0,0.0,0.0,21.875,False
RH,62,21.916666666666664,0.1067708333333357,0.1067708333333357,0.125,0.0,0.018229166666664298,0.018229166666664298,22.125,False
LH,38,21.932291666666664,0.109375,0.109375,0.125,0.0,0.015625,0.015625,22.25,False
RH,60,22.091145833333332,0.11979166666666785,0.11979166666666785,0.125,0.0,0.005208333333332149,0.005208333333332149,23.0,False
LH,43,22.252604166666664,0.09635416666666785,0.09635416666666785,0.125,0.0,0.02864583333333215,0.02864583333333215,22.625,False
LH,59,22.252604166666664,0.078125,0.078125,0.125,0.0,0.046875,0.046875,22.625,False
LH,55,22.609375,0.0963541666666643,0.0963541666666643,0.125,0.0,0.028645833333335702,0.028645833333335702,23.0,False
RH,67,22.971354166666664,0.7526041666666679,0.7526041666666679,0.6666666666666643,0.0,-0.08593750000000355,-0.08593750000000355,23.666666666666664,True
LH,58,22.986979166666664,0.0833333333333357,0.0833333333333357,0.125,0.0,0.0416666666666643,0.0416666666666643,23.375,False
LH,57,23.369791666666664,0.10416666666666785,0.10416666666666785,0.125,0.0,0.02083333333333215,0.02083333333333215,33.125,False
RH,65,23.692708333333332,0.11197916666666785,0.11197916666666785,0.0833333333333357,0.0,-0.02864583333333215,-0.02864583333333215,23.75,True
RH,62,23.744791666666664,0.1145833333333357,0.1145833333333357,0.125,0.0,0.010416666666664298,0.010416666666664298,24.125,False
RH,61,24.067708333333332,0.08072916666666785,0.08072916666666785,0.125,0.0,0.04427083333333215,0.04427083333333215,24.375,False
RH,64,24.072916666666664,0.0677083333333357,0.0677083333333357,0.125,0.0,0.0572916666666643,0.0572916666666643,24.375,False
RH,65,24.421875,0.09895833333333215,0.09895833333333215,0.125,0.0,0.02604166666666785,0.02604166666666785,24.75,False
RH,62,24.434895833333332,0.1328125,0.1328125,0.125,0.0,-0.0078125,-0.0078125,24.75,False
RH,69,24.786458333333332,0.08854166666666785,0.08854166666666785,0.125,0.0,0.03645833333333215,0.03645833333333215,25.125,False
RH,74,25.127604166666664,0.7526041666666679,0.7526041666666679,0.375,0.0,-0.37760416666666785,-0.37760416666666785,25.5,True
RH,65,25.130208333333332,0.10677083333333215,0.10677083333333215,0.125,0.0,0.01822916666666785,0.01822916666666785,25.5,False
RH,64,25.510416666666664,0.1067708333333357,0.1067708333333357,0.125,0.0,0.018229166666664298,0.018229166666664298,25.875,False
RH,72,25.864583333333332,0.06510416666666785,0.06510416666666785,0.125,0.0,0.05989583333333215,0.05989583333333215,26.25,False
RH,69,25.888020833333332,0.11197916666666785,0.11197916666666785,0.125,0.0,0.013020833333332149,0.013020833333332149,26.25,False
RH,68,26.2265625,0.0651041666666643,0.0651041666666643,0.125,0.0,0.0598958333333357,0.0598958333333357,26.625,False
RH,71,26.229166666666664,0.0598958333333357,0.0598958333333357,0.125,0.0,0.0651041666666643,0.0651041666666643,26.625,False
RH,69,26.6015625,0.1171875,0.1171875,0.125,0.0,0.0078125,0.0078125,27.0,False
RH,72,26.604166666666664,0.1145833333333357,0.1145833333333357,0.125,0.0,0.010416666666664298,0.010416666666664298,27.0,False
RH,76,26.9453125,0.0651041666666643,0.0651041666666643,0.125,0.0,0.0598958333333357,0.0598958333333357,27.333333333333332,False
RH,81,27.317708333333332,0.7552083333333321,0.7552083333333321,0.33333333333333215,0.0,-0.421875,-0.421875,27.666666666666664,True
RH,72,27.3515625,0.1276041666666643,0.1276041666666643,0.125,0.0,-0.002604166666664298,-0.002604166666664298,27.666666666666664,False
RH,71,27.703125,0.0885416666666643,0.0885416666666643,0.125,0.0,0.0364583333333357,0.0364583333333357,28.0,False
RH,79,28.049479166666664,0.11979166666666785,0.11979166666666785,0.125,0.0,0.005208333333332149,0.005208333333332149,28.375,False
RH,76,28.088541666666664,0.109375,0.109375,0.125,0.0,0.015625,0.015625,28.375,False
RH,78,28.416666666666664,0.0755208333333357,0.0755208333333357,0.125,0.0,0.0494791666666643,0.0494791666666643,28.75,False
RH,75,28.4296875,0.13020833333333215,0.13020833333333215,0.125,0.0,-0.005208333333332149,-0.005208333333332149,28.75,False
RH,79,28.7734375,0.14583333333333215,0.14583333333333215,0.125,0.0,-0.02083333333333215,-0.02083333333333215,29.125,False
RH,76,28.807291666666664,0.4921875,0.4921875,0.375,0.0,-0.1171875,-0.1171875,29.125,True
RH,81,29.1484375,0.078125,0.078125,0.125,0.0,0.046875,0.046875,29.5,False
RH,83,29.505208333333332,1.0546875,1.0546875,0.375,0.0,-0.6796875,-0.6796875,29.875,True
RH,74,29.549479166666664,1.0104166666666679,1.0104166666666679,0.375,0.0,-0.6354166666666679,-0.6354166666666679,29.875,True
RH,73,29.903645833333332,0.8151041666666679,0.8151041666666679,0.125,0.0,-0.6901041666666679,-0.6901041666666679,30.0,True
RH,76,29.9765625,0.6614583333333321,0.6614583333333321,0.33333333333333215,0.0,-0.328125,-0.328125,30.333333333333332,True
RH,81,30.302083333333332,0.2265625,0.2265625,0.16666666666666785,0.0,-0.05989583333333215,-0.05989583333333215,30.5,True
RH,79,30.466145833333332,0.08333333333333215,0.08333333333333215,0.125,0.0,0.04166666666666785,0.04166666666666785,30.625,False
RH,78,30.575520833333332,0.11458333333333215,0.11458333333333215,0.125,0.0,0.010416666666667851,0.010416666666667851,30.75,False
RH,76,30.75,0.1041666666666643,0.1041666666666643,0.125,0.0,0.020833333333335702,0.020833333333335702,30.875,False
RH,78,30.890625,0.1119791666666643,0.1119791666666643,0.125,0.0,0.013020833333335702,0.013020833333335702,31.0,False
RH,74,30.971354166666664,0.5078125,0.5078125,0.25,0.0,-0.2578125,-0.2578125,31.25,True
RH,79,31.244791666666664,0.1328125,0.1328125,0.125,0.0,-0.0078125,-0.0078125,31.625,False
RH,76,31.25,0.46875,0.46875,0.375,0.0,-0.09375,-0.09375,31.625,True
RH,81,31.609375,0.8203125,0.8203125,0.375,0.0,-0.4453125,-0.4453125,32.0,True
RH,73,31.627604166666664,0.4921875,0.4921875,0.375,0.0,-0.1171875,-0.1171875,32.0,True
RH,71,32.02864583333333,0.5182291666666714,0.5182291666666714,0.375,0.0,-0.1432291666666714,-0.1432291666666714,32.375,True
RH,79,32.40364583333333,0.1484375,0.1484375,0.125,0.0,-0.0234375,-0.0234375,32.5,True
RH,78,32.5390625,0.1145833333333286,0.1145833333333286,0.125,0.0,0.010416666666671404,0.010416666666671404,32.666666666666664,False
RH,76,32.67708333333333,0.1171875,0.1171875,0.125,0.0,0.0078125,0.0078125,32.875,False
RH,74,32.846354166666664,0.1848958333333357,0.1848958333333357,0.125,0.0,-0.0598958333333357,-0.0598958333333357,33.0,True
RH,76,33.03645833333333,0.1171875,0.1171875,0.125,0.0,0.0078125,0.0078125,33.125,False
RH,73,33.08333333333333,0.1354166666666714,0.1354166666666714,0.125,0.0,-0.010416666666671404,-0.010416666666671404,33.375,False
LH,57,33.1015625,0.0807291666666643,0.0807291666666643,0.125,0.0,0.0442708333333357,0.0442708333333357,33.5,False
RH,69,33.41145833333333,0.0833333333333357,0.0833333333333357,0.125,0.0,0.0416666666666643,0.0416666666666643,33.75,False
LH,57,33.46875,0.0651041666666643,0.0651041666666643,0.125,0.0,0.0598958333333357,0.0598958333333357,33.75,False
RH,74,33.76302083333333,0.4166666666666714,0.4166666666666714,0.375,0.0,-0.041666666666671404,-0.041666666666671404,34.125,True
LH,59,33.783854166666664,0.3541666666666643,0.3541666666666643,0.3333333333333333,0.0,-0.020833333333330983,-0.020833333333330983,34.125,True
RH,73,34.127604166666664,0.0729166666666643,0.0729166666666643,0.125,0.0,0.0520833333333357,0.0520833333333357,34.5,False
RH,76,34.127604166666664,0.0807291666666643,0.0807291666666643,0.125,0.0,0.0442708333333357,0.0442708333333357,34.5,False
LH,57,34.13020833333333,0.1276041666666714,0.1276041666666714,0.125,0.0,-0.0026041666666714036,-0.0026041666666714036,34.5,False
LH,57,34.49739583333333,0.0755208333333357,0.0755208333333357,0.125,0.0,0.0494791666666643,0.0494791666666643,34.875,False
RH,69,34.50520833333333,0.078125,0.078125,0.125,0.0,0.046875,0.046875,34.875,False
RH,74,34.815104166666664,0.3984375,0.3984375,0.25,0.0,-0.1484375,-0.1484375,35.125,True
LH,59,34.84895833333333,0.4036458333333357,0.4036458333333357,0.25,0.0,-0.1536458333333357,-0.1536458333333357,35.125,True
LH,57,35.171875,0.1171875,0.1171875,0.125,0.0,0.0078125,0.0078125,35.5,False
RH,76,35.1875,0.1197916666666643,0.1197916666666643,0.125,0.0,0.005208333333335702,0.005208333333335702,35.5,False
RH,73,35.2109375,0.0807291666666643,0.0807291666666643,0.125,0.0,0.0442708333333357,0.0442708333333357,35.5,False
LH,57,35.5625,0.171875,0.171875,0.125,0.0,-0.046875,-0.046875,35.75,False
RH,69,35.572916666666664,0.15625,0.15625,0.125,0.0,-0.03125,-0.03125,35.875,False
LH,59,35.75520833333333,0.1510416666666714,0.1510416666666714,0.125,0.0,-0.026041666666671404,-0.026041666666671404,36.0,False
RH,79,35.87239583333333,0.4869791666666714,0.4869791666666714,0.375,0.0,-0.1119791666666714,-0.1119791666666714,36.25,True
RH,76,35.875,0.1640625,0.1640625,0.125,0.0,-0.0390625,-0.0390625,36.25,False
RH,61,35.921875,0.25,0.25,0.25,0.0,0.0,0.0,36.25,False
LH,57,36.05989583333333,0.1276041666666714,0.1276041666666714,0.125,0.0,-0.0026041666666714036,-0.0026041666666714036,37.125,False
RH,62,36.252604166666664,0.0807291666666643,0.0807291666666643,0.125,0.0,0.0442708333333357,0.0442708333333357,36.666666666666664,False
RH,78,36.2578125,0.1432291666666643,0.1432291666666643,0.125,0.0,-0.018229166666664298,-0.018229166666664298,36.666666666666664,False
RH,74,36.265625,0.1041666666666643,0.1041666666666643,0.125,0.0,0.020833333333335702,0.020833333333335702,36.666666666666664,False
RH,69,36.65625,0.0911458333333286,0.0911458333333286,0.0833333333333357,0.0,-0.007812499999992895,-0.007812499999992895,36.75,False
RH,62,36.8125,0.1354166666666643,0.1354166666666643,0.125,0.0,-0.010416666666664298,-0.010416666666664298,37.0,False
RH,61,36.96875,0.1197916666666643,0.1197916666666643,0.125,0.0,0.005208333333335702,0.005208333333335702,37.33333333333333,False
RH,76,36.984375,0.1536458333333286,0.1536458333333286,0.125,0.0,-0.028645833333328596,-0.028645833333328596,37.33333333333333,False
RH,79,36.984375,0.1041666666666643,0.1041666666666643,0.125,0.0,0.020833333333335702,0.020833333333335702,37.33333333333333,False
LH,57,37.151041666666664,0.0989583333333357,0.0989583333333357,0.125,0.0,0.026041666666664298,0.026041666666664298,37.33333333333333,False
LH,50,37.3515625,0.0807291666666643,0.0807291666666643,0.125,0.0,0.0442708333333357,0.0442708333333357,38.25,False
RH,78,37.354166666666664,0.0807291666666643,0.0807291666666643,0.125,0.0,0.0442708333333357,0.0442708333333357,37.75,False
