pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note
66,81,2,17.0,0.25,0.25,4.171875,3.921875,0.625,0.25,0.0,3.921875,0,0,0,0.702259652,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:66:17.000000:2,medium,,,unmatched,external,,,,,,,,
66,81,2,17.0,0.25,0.25,4.171875,3.921875,0.625,0.333333333,0.083333333,3.838541667,0,0,0,0.59503451,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:66:17.000000:2,medium,,,unmatched,external,,,,,,,,
66,81,2,17.0,0.25,0.25,4.171875,3.921875,0.625,0.625,0.375,3.546875,0,0,1,0.354200427,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:66:17.000000:2,medium,,,unmatched,external,,,,,,,,
68,106,3,17.0,0.25,0.333333333,4.171875,3.838541667,0.666666667,0.333333333,0.0,3.838541667,0,0,0,0.702497302,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:68:17.000000:3,medium,0,reference-score,labeled,external,P1,1,15.5,0.5,0,0,,
68,106,3,17.0,0.25,0.333333333,4.171875,3.838541667,0.666666667,0.375,0.041666667,3.796875,0,0,0,0.646656431,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:68:17.000000:3,medium,1,reference-score,labeled,external,P1,1,15.5,0.5,0,0,,
68,106,3,17.0,0.25,0.333333333,4.171875,3.838541667,0.666666667,0.25,0.083333333,3.921875,0,0,0,0.59479686,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:68:17.000000:3,medium,0,reference-score,labeled,external,P1,1,15.5,0.5,0,0,,
68,106,3,17.0,0.25,0.333333333,4.171875,3.838541667,0.666666667,0.666666667,0.333333334,3.505208333,0,0,1,0.38311752,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:68:17.000000:3,medium,0,reference-score,labeled,external,P1,1,15.5,0.5,0,0,,
64,73,2,17.625,0.40625,0.125,3.546875,3.421875,0.125,0.125,0.0,3.421875,0,0,1,0.724117355,key-release-grid+next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:64:17.625000:2,medium,,,unmatched,external,,,,,,,,
69,68,3,17.666666667,0.416666667,0.125,3.505208333,3.380208333,0.458333333,0.125,0.0,3.380208333,0,0,0,0.704328456,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:69:17.666667:3,medium,,,unmatched,external,,,,,,,,
69,68,3,17.666666667,0.416666667,0.125,3.505208333,3.380208333,0.458333333,0.458333333,0.333333333,3.046875,0,0,1,0.385849281,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:69:17.666667:3,medium,,,unmatched,external,,,,,,,,
71,80,2,17.75,0.4375,0.125,3.421875,3.296875,0.125,0.125,0.0,3.296875,0,0,1,0.724783684,key-release-grid+next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:71:17.750000:2,high,,,unmatched,external,,,,,,,,
75,98,2,17.75,0.4375,0.125,3.421875,3.296875,0.125,0.125,0.0,3.296875,0,0,1,0.724783684,key-release-grid+next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:75:17.750000:2,medium,,,unmatched,external,,,,,,,,
74,30,2,17.875,0.46875,0.125,3.296875,3.171875,0.5,0.125,0.0,3.171875,0,0,0,0.705557848,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:74:17.875000:2,medium,,,unmatched,external,,,,,,,,
74,30,2,17.875,0.46875,0.125,3.296875,3.171875,0.5,0.5,0.375,2.796875,0,0,1,0.359373027,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:74:17.875000:2,medium,,,unmatched,external,,,,,,,,
76,60,2,17.875,0.46875,0.125,3.296875,3.171875,0.5,0.125,0.0,3.171875,0,0,0,0.705557848,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:76:17.875000:2,medium,,,unmatched,external,,,,,,,,
76,60,2,17.875,0.46875,0.125,3.296875,3.171875,0.5,0.5,0.375,2.796875,0,0,1,0.359373027,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:76:17.875000:2,medium,,,unmatched,external,,,,,,,,
77,68,2,17.875,0.46875,0.125,3.296875,3.171875,0.5,0.125,0.0,3.171875,0,0,0,0.705557848,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:77:17.875000:2,medium,,,unmatched,external,,,,,,,,
77,68,2,17.875,0.46875,0.125,3.296875,3.171875,0.5,0.5,0.375,2.796875,0,0,1,0.359373027,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:77:17.875000:2,medium,,,unmatched,external,,,,,,,,
64,85,3,18.125,0.53125,0.125,3.046875,2.921875,0.25,0.125,0.0,2.921875,0,0,0,0.70750231,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:64:18.125000:3,medium,,,unmatched,external,,,,,,,,
64,85,3,18.125,0.53125,0.125,3.046875,2.921875,0.25,0.25,0.125,2.796875,0,0,1,0.573876988,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:64:18.125000:3,medium,,,unmatched,external,,,,,,,,
74,60,2,18.375,0.59375,0.125,2.796875,2.671875,0.125,0.125,0.0,2.671875,0,0,1,0.730127059,key-release-grid+next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:74:18.375000:2,medium,,,unmatched,external,,,,,,,,
77,75,2,18.375,0.59375,0.125,2.796875,2.671875,0.125,0.125,0.0,2.671875,0,0,1,0.730127059,key-release-grid+next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:77:18.375000:2,medium,,,unmatched,external,,,,,,,,
69,57,3,18.375,0.59375,0.125,2.796875,2.671875,0.25,0.125,0.0,2.671875,0,0,0,0.710127059,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:69:18.375000:3,medium,,,unmatched,external,,,,,,,,
69,57,3,18.375,0.59375,0.125,2.796875,2.671875,0.25,0.25,0.125,2.546875,0,0,1,0.576926512,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:69:18.375000:3,medium,,,unmatched,external,,,,,,,,
80,94,2,18.5,0.625,0.125,2.671875,2.546875,0.125,0.125,0.0,2.546875,0,0,1,0.731765964,key-release-grid+next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:80:18.500000:2,medium,,,unmatched,external,,,,,,,,
78,39,2,18.625,0.65625,0.125,2.546875,2.421875,0.375,0.125,0.0,2.421875,0,0,0,0.713670099,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:78:18.625000:2,medium,,,unmatched,external,,,,,,,,
78,39,2,18.625,0.65625,0.125,2.546875,2.421875,0.375,0.375,0.25,2.171875,0,0,1,0.463024166,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:78:18.625000:2,medium,,,unmatched,external,,,,,,,,
79,61,2,18.625,0.65625,0.125,2.546875,2.421875,0.375,0.125,0.0,2.421875,0,0,0,0.713670099,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:79:18.625000:2,medium,,,unmatched,external,,,,,,,,
79,61,2,18.625,0.65625,0.125,2.546875,2.421875,0.375,0.375,0.25,2.171875,0,0,1,0.463024166,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:79:18.625000:2,medium,,,unmatched,external,,,,,,,,
81,70,2,18.625,0.65625,0.125,2.546875,2.421875,0.375,0.125,0.0,2.421875,0,0,0,0.713670099,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:81:18.625000:2,medium,,,unmatched,external,,,,,,,,
81,70,2,18.625,0.65625,0.125,2.546875,2.421875,0.375,0.375,0.25,2.171875,0,0,1,0.463024166,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:81:18.625000:2,medium,,,unmatched,external,,,,,,,,
63,87,3,18.625,0.65625,0.125,2.546875,2.421875,2.0,0.125,0.0,2.421875,0,0,0,0.713670099,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:63:18.625000:3,medium,,,unmatched,external,,,,,,,,
63,87,3,18.625,0.65625,0.125,2.546875,2.421875,2.0,1.375,1.25,1.171875,0,1,0,0.158724634,barline,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:63:18.625000:3,medium,,,unmatched,external,,,,,,,,
63,87,3,18.625,0.65625,0.125,2.546875,2.421875,2.0,2.0,1.875,0.546875,1,0,1,0.156484267,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:63:18.625000:3,medium,,,unmatched,external,,,,,,,,
69,81,1,18.666666667,0.666666667,0.125,2.505208333,2.380208333,0.583333333,0.125,0.0,2.380208333,0,0,0,0.71437098,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:69:18.666667:1,medium,,,unmatched,external,,,,,,,,
69,81,1,18.666666667,0.666666667,0.125,2.505208333,2.380208333,0.583333333,0.583333333,0.458333333,1.921875,0,0,1,0.324803303,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:69:18.666667:1,medium,,,unmatched,external,,,,,,,,
76,61,2,19.0,0.75,0.125,2.171875,2.046875,0.25,0.125,0.0,2.046875,0,0,0,0.721438983,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:76:19.000000:2,medium,,,unmatched,external,,,,,,,,
76,61,2,19.0,0.75,0.125,2.171875,2.046875,0.25,0.25,0.125,1.921875,0,0,1,0.590069093,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:76:19.000000:2,medium,,,unmatched,external,,,,,,,,
81,77,2,19.0,0.75,0.125,2.171875,2.046875,0.25,0.125,0.0,2.046875,0,0,0,0.721438983,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:81:19.000000:2,medium,,,unmatched,external,,,,,,,,
81,77,2,19.0,0.75,0.125,2.171875,2.046875,0.25,0.25,0.125,1.921875,0,0,1,0.590069093,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:81:19.000000:2,medium,,,unmatched,external,,,,,,,,
83,80,2,19.0,0.75,0.125,2.171875,2.046875,0.25,0.125,0.0,2.046875,0,0,0,0.721438983,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:83:19.000000:2,medium,,,unmatched,external,,,,,,,,
83,80,2,19.0,0.75,0.125,2.171875,2.046875,0.25,0.25,0.125,1.921875,0,0,1,0.590069093,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:83:19.000000:2,medium,,,unmatched,external,,,,,,,,
85,91,2,19.0,0.75,0.125,2.171875,2.046875,0.25,0.125,0.0,2.046875,0,0,0,0.721438983,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:85:19.000000:2,medium,,,unmatched,external,,,,,,,,
85,91,2,19.0,0.75,0.125,2.171875,2.046875,0.25,0.25,0.125,1.921875,0,0,1,0.590069093,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:85:19.000000:2,medium,,,unmatched,external,,,,,,,,
87,103,2,19.0,0.75,0.125,2.171875,2.046875,0.25,0.125,0.0,2.046875,0,0,0,0.721438983,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:87:19.000000:2,medium,,,unmatched,external,,,,,,,,
87,103,2,19.0,0.75,0.125,2.171875,2.046875,0.25,0.25,0.125,1.921875,0,0,1,0.590069093,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:87:19.000000:2,medium,,,unmatched,external,,,,,,,,
69,90,1,19.25,0.8125,0.125,1.921875,1.796875,0.416666667,0.125,0.0,1.796875,0,0,0,0.728939601,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:69:19.250000:1,medium,,,unmatched,external,,,,,,,,
69,90,1,19.25,0.8125,0.125,1.921875,1.796875,0.416666667,0.416666667,0.291666667,1.505208333,0,0,1,0.45169185,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:69:19.250000:1,medium,,,unmatched,external,,,,,,,,
76,82,2,19.25,0.8125,0.125,1.921875,1.796875,0.25,0.125,0.0,1.796875,0,0,0,0.728939601,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:76:19.250000:2,medium,,,unmatched,external,,,,,,,,
76,82,2,19.25,0.8125,0.125,1.921875,1.796875,0.25,0.25,0.125,1.671875,0,0,1,0.598783567,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:76:19.250000:2,medium,,,unmatched,external,,,,,,,,
81,63,2,19.5,0.875,0.125,1.671875,1.546875,0.125,0.125,0.0,1.546875,0,0,1,0.759064375,key-release-grid+next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:81:19.500000:2,medium,,,unmatched,external,,,,,,,,
85,82,2,19.5,0.875,0.125,1.671875,1.546875,0.125,0.125,0.0,1.546875,0,0,1,0.759064375,key-release-grid+next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:85:19.500000:2,medium,,,unmatched,external,,,,,,,,
88,79,2,19.625,0.90625,0.125,1.546875,1.421875,0.125,0.125,0.0,1.421875,0,0,1,0.765386328,key-release-grid+next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:88:19.625000:2,medium,,,unmatched,external,,,,,,,,
92,108,2,19.625,0.90625,0.125,1.546875,1.421875,0.125,0.125,0.0,1.421875,0,0,1,0.765386328,key-release-grid+next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:92:19.625000:2,medium,,,unmatched,external,,,,,,,,
75,84,1,19.666666667,0.916666667,0.125,1.505208333,1.380208333,0.583333333,0.125,0.0,1.380208333,0,0,0,0.747713335,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:75:19.666667:1,medium,,,unmatched,external,,,,,,,,
75,84,1,19.666666667,0.916666667,0.125,1.505208333,1.380208333,0.583333333,0.333333333,0.208333333,1.171875,0,1,0,0.562733576,barline,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:75:19.666667:1,medium,,,unmatched,external,,,,,,,,
75,84,1,19.666666667,0.916666667,0.125,1.505208333,1.380208333,0.583333333,0.583333333,0.458333333,0.921875,1,0,1,0.360313498,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:75:19.666667:1,medium,,,unmatched,external,,,,,,,,
90,70,1,19.666666667,0.916666667,0.125,1.505208333,1.380208333,0.583333333,0.125,0.0,1.380208333,0,0,0,0.747713335,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:90:19.666667:1,medium,,,unmatched,external,,,,,,,,
90,70,1,19.666666667,0.916666667,0.125,1.505208333,1.380208333,0.583333333,0.333333333,0.208333333,1.171875,0,1,0,0.562733576,barline,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:90:19.666667:1,medium,,,unmatched,external,,,,,,,,
90,70,1,19.666666667,0.916666667,0.125,1.505208333,1.380208333,0.583333333,0.583333333,0.458333333,0.921875,1,0,1,0.360313498,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:90:19.666667:1,medium,,,unmatched,external,,,,,,,,
81,90,2,19.75,0.9375,0.125,1.421875,1.296875,0.25,0.125,0.0,1.296875,0,0,0,0.75273139,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:81:19.750000:2,medium,,,unmatched,external,,,,,,,,
81,90,2,19.75,0.9375,0.125,1.421875,1.296875,0.25,0.25,0.125,1.171875,0,1,1,0.666425683,barline+next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:81:19.750000:2,medium,,,unmatched,external,,,,,,,,
88,74,2,20.0,0.0,0.125,1.171875,1.046875,0.125,0.125,0.0,1.046875,0,0,1,0.791179932,key-release-grid+next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:88:20.000000:2,medium,,,unmatched,external,,,,,,,,
93,86,2,20.0,0.0,0.125,1.171875,1.046875,0.125,0.125,0.0,1.046875,0,0,1,0.791179932,key-release-grid+next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:93:20.000000:2,medium,,,unmatched,external,,,,,,,,
94,38,2,20.125,0.03125,0.125,1.046875,0.921875,0.25,0.125,0.0,0.921875,0,0,0,0.782699282,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:94:20.125000:2,medium,,,unmatched,external,,,,,,,,
94,38,2,20.125,0.03125,0.125,1.046875,0.921875,0.25,0.25,0.125,0.796875,0,0,1,0.661243406,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:94:20.125000:2,medium,,,unmatched,external,,,,,,,,
95,81,2,20.125,0.03125,0.125,1.046875,0.921875,0.25,0.125,0.0,0.921875,0,0,0,0.782699282,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:95:20.125000:2,medium,,,unmatched,external,,,,,,,,
95,81,2,20.125,0.03125,0.125,1.046875,0.921875,0.25,0.25,0.125,0.796875,0,0,1,0.661243406,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:95:20.125000:2,medium,,,unmatched,external,,,,,,,,
99,106,2,20.125,0.03125,0.125,1.046875,0.921875,0.25,0.125,0.0,0.921875,0,0,0,0.782699282,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:99:20.125000:2,medium,,,unmatched,external,,,,,,,,
99,106,2,20.125,0.03125,0.125,1.046875,0.921875,0.25,0.25,0.125,0.796875,0,0,1,0.661243406,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:99:20.125000:2,medium,,,unmatched,external,,,,,,,,
81,83,1,20.25,0.0625,0.875,0.921875,0.046875,6.375,0.875,0.0,0.046875,0,0,0,0.936325695,key-release-grid+pedal-acoustic-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:81:20.250000:1,normal,,,unmatched,external,,,,,,,,
81,83,1,20.25,0.0625,0.875,0.921875,0.046875,6.375,1.0,0.125,0.078125,0,0,0,0.772788138,key-release-grid+pedal-acoustic-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:81:20.250000:1,normal,,,unmatched,external,,,,,,,,
81,83,1,20.25,0.0625,0.875,0.921875,0.046875,6.375,3.75,2.875,2.828125,0,1,0,0.050623573,barline,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:81:20.250000:1,normal,,,unmatched,external,,,,,,,,
81,83,1,20.25,0.0625,0.875,0.921875,0.046875,6.375,6.375,5.5,5.453125,1,0,1,0.01918512,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:81:20.250000:1,normal,,,unmatched,external,,,,,,,,
88,72,2,20.375,0.09375,0.625,0.796875,0.171875,6.25,0.625,0.0,0.171875,0,0,0,0.903407411,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:88:20.375000:2,normal,,,unmatched,external,,,,,,,,
88,72,2,20.375,0.09375,0.625,0.796875,0.171875,6.25,0.666666667,0.041666667,0.130208333,0,0,0,0.857867422,key-release-grid+pedal-acoustic-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:88:20.375000:2,normal,,,unmatched,external,,,,,,,,
88,72,2,20.375,0.09375,0.625,0.796875,0.171875,6.25,0.75,0.125,0.046875,0,0,0,0.781486243,pedal-acoustic-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:88:20.375000:2,normal,,,unmatched,external,,,,,,,,
88,72,2,20.375,0.09375,0.625,0.796875,0.171875,6.25,0.5,0.125,0.296875,0,0,0,0.720234929,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:88:20.375000:2,normal,,,unmatched,external,,,,,,,,
88,72,2,20.375,0.09375,0.625,0.796875,0.171875,6.25,3.625,3.0,2.828125,0,1,0,0.050130753,barline,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:88:20.375000:2,normal,,,unmatched,external,,,,,,,,
88,72,2,20.375,0.09375,0.625,0.796875,0.171875,6.25,6.25,5.625,5.453125,1,0,1,0.019182685,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:88:20.375000:2,normal,,,unmatched,external,,,,,,,,
93,75,3,20.625,0.15625,0.333333333,0.546875,0.213541667,6.0,0.333333333,0.0,0.213541667,0,0,0,0.893487114,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:93:20.625000:3,normal,,,unmatched,external,,,,,,,,
93,75,3,20.625,0.15625,0.333333333,0.546875,0.213541667,6.0,0.375,0.041666667,0.171875,0,0,0,0.847438501,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:93:20.625000:3,normal,,,unmatched,external,,,,,,,,
93,75,3,20.625,0.15625,0.333333333,0.546875,0.213541667,6.0,0.25,0.083333333,0.296875,0,0,0,0.767611589,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:93:20.625000:3,normal,,,unmatched,external,,,,,,,,
93,75,3,20.625,0.15625,0.333333333,0.546875,0.213541667,6.0,0.5,0.166666667,0.046875,0,0,0,0.737897612,pedal-acoustic-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:93:20.625000:3,normal,,,unmatched,external,,,,,,,,
93,75,3,20.625,0.15625,0.333333333,0.546875,0.213541667,6.0,0.666666667,0.333333334,0.119791667,0,0,0,0.575918045,pedal-acoustic-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:93:20.625000:3,normal,,,unmatched,external,,,,,,,,
93,75,3,20.625,0.15625,0.333333333,0.546875,0.213541667,6.0,3.375,3.041666667,2.828125,0,1,0,0.04999202,barline,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:93:20.625000:3,normal,,,unmatched,external,,,,,,,,
93,75,3,20.625,0.15625,0.333333333,0.546875,0.213541667,6.0,6.0,5.666666667,5.453125,1,0,1,0.019181999,next-voice-onset,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:93:20.625000:3,normal,,,unmatched,external,,,,,,,,
97,78,4,20.666666667,0.166666667,0.125,0.505208333,0.380208333,6.958333333,0.125,0.0,0.380208333,0,0,0,0.858413851,key-release-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:97:20.666667:4,medium,,,unmatched,external,,,,,,,,
97,78,4,20.666666667,0.166666667,0.125,0.505208333,0.380208333,6.958333333,0.5,0.375,0.005208333,0,0,0,0.57909896,pedal-acoustic-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:97:20.666667:4,medium,,,unmatched,external,,,,,,,,
97,78,4,20.666666667,0.166666667,0.125,0.505208333,0.380208333,6.958333333,0.666666667,0.541666667,0.161458334,0,0,0,0.442891758,pedal-acoustic-grid,ScriabinSonatas_5,RH,ScriabinSonatas_5:RH:97:20.666667:4,medium,,,unmatched,external,,,,,,,,
