hand,pitch,onset_ql,reason
RH,61,104.5,score-midi-no-match
RH,67,104.5,score-midi-no-match
RH,64,106.875,score-midi-no-match
RH,68,108.25,score-midi-no-match
LH,58,108.33333333333333,score-midi-no-match
RH,64,108.33333333333333,score-midi-no-match
LH,55,111.0,score-midi-no-match
RH,61,111.0,score-midi-no-match
RH,65,111.0,score-midi-no-match
RH,92,113.875,score-midi-no-match
RH,92,116.0,score-midi-no-match
RH,92,117.5,score-midi-no-match
RH,86,117.625,score-midi-no-match
RH,92,118.66666666666666,score-midi-no-match
RH,66,121.75,musicxml-ambiguous
RH,61,122.66666666666666,musicxml-ambiguous
RH,66,125.5,musicxml-ambiguous
RH,60,126.125,musicxml-ambiguous
RH,92,132.375,score-midi-no-match
RH,92,134.5,score-midi-no-match
RH,92,135.875,score-midi-no-match
RH,86,136.0,score-midi-no-match
RH,92,137.0,score-midi-no-match
RH,75,145.0,score-midi-no-match
RH,63,159.25,score-midi-no-match
LH,37,159.375,score-midi-no-match
RH,66,160.125,score-midi-no-match
RH,75,160.125,score-midi-no-match
LH,54,160.5,score-midi-no-match
RH,66,162.625,score-midi-no-match
RH,63,162.75,score-midi-no-match
RH,69,170.75,score-midi-no-match
LH,37,175.875,score-midi-no-match
LH,52,180.125,score-midi-no-match
LH,52,185.125,score-midi-no-match
RH,71,185.75,score-midi-no-match
RH,61,186.5,score-midi-no-match
RH,74,187.625,score-midi-no-match
RH,61,188.125,score-midi-no-match
RH,79,188.125,score-midi-no-match
RH,86,188.125,score-midi-no-match
RH,80,188.33333333333331,score-midi-no-match
RH,77,188.375,score-midi-no-match
RH,86,188.625,score-midi-no-match
RH,79,188.66666666666666,score-midi-no-match
LH,41,188.75,score-midi-no-match
RH,81,188.75,score-midi-no-match
RH,72,188.875,score-midi-no-match
RH,80,188.875,score-midi-no-match
RH,78,189.125,score-midi-no-match
RH,86,189.125,score-midi-no-match
RH,80,189.375,score-midi-no-match
RH,86,189.875,score-midi-no-match
LH,57,190.33333333333331,score-midi-no-match
RH,67,192.25,score-midi-no-match
RH,80,193.33333333333331,score-midi-no-match
RH,60,193.66666666666666,score-midi-no-match
RH,65,194.0,score-midi-no-match
RH,81,196.75,score-midi-no-match
RH,72,203.625,score-midi-no-match
RH,70,204.66666666666666,score-midi-no-match
LH,30,205.0,score-midi-no-match
LH,56,205.5,score-midi-no-match
RH,69,206.0,score-midi-no-match
LH,56,207.25,score-midi-no-match
LH,56,208.875,score-midi-no-match
RH,67,209.25,score-midi-no-match
LH,56,210.625,score-midi-no-match
LH,49,211.0,score-midi-no-match
RH,66,211.125,score-midi-no-match
LH,30,211.33333333333331,score-midi-no-match
LH,42,211.33333333333331,score-midi-no-match
RH,60,211.75,score-midi-no-match
RH,81,212.25,score-midi-no-match
LH,39,212.75,score-midi-no-match
RH,76,216.375,score-midi-no-match
RH,72,218.66666666666666,score-midi-no-match
LH,52,219.0,score-midi-no-match
RH,72,220.125,score-midi-no-match
RH,71,221.25,score-midi-no-match
RH,75,221.66666666666666,score-midi-no-match
RH,81,222.625,score-midi-no-match
LH,29,222.75,score-midi-no-match
LH,36,223.25,score-midi-no-match
RH,77,223.33333333333331,score-midi-no-match
LH,58,223.625,score-midi-no-match
RH,76,223.66666666666666,score-midi-no-match
RH,81,223.875,score-midi-no-match
RH,87,224.0,score-midi-no-match
RH,74,224.125,score-midi-no-match
RH,87,224.5,score-midi-no-match
RH,67,224.66666666666666,score-midi-no-match
RH,72,224.66666666666666,score-midi-no-match
RH,80,225.25,score-midi-no-match
LH,48,226.125,score-midi-no-match
LH,36,226.25,score-midi-no-match
RH,82,226.33333333333331,score-midi-no-match
LH,44,226.66666666666666,score-midi-no-match
RH,76,227.125,score-midi-no-match
RH,81,227.375,score-midi-no-match
RH,87,227.375,score-midi-no-match
RH,74,227.66666666666666,score-midi-no-match
LH,45,227.75,score-midi-no-match
RH,79,228.0,score-midi-no-match
RH,86,228.0,score-midi-no-match
RH,60,229.125,score-midi-no-match
RH,82,229.33333333333331,score-midi-no-match
RH,85,229.75,score-midi-no-match
LH,42,230.25,score-midi-no-match
RH,78,230.66666666666666,score-midi-no-match
LH,58,230.75,score-midi-no-match
RH,74,230.75,score-midi-no-match
RH,79,230.75,score-midi-no-match
RH,69,231.25,score-midi-no-match
RH,74,231.25,score-midi-no-match
RH,78,231.25,score-midi-no-match
LH,34,231.5,score-midi-no-match
RH,78,231.5,score-midi-no-match
RH,81,231.5,score-midi-no-match
RH,82,231.75,score-midi-no-match
RH,89,232.125,score-midi-no-match
RH,72,232.25,score-midi-no-match
RH,76,232.25,score-midi-no-match
RH,82,232.25,score-midi-no-match
RH,84,232.75,score-midi-no-match
RH,76,232.875,score-midi-no-match
RH,77,232.875,score-midi-no-match
LH,39,233.125,score-midi-no-match
RH,79,233.125,score-midi-no-match
RH,83,233.125,score-midi-no-match
RH,85,233.125,score-midi-no-match
RH,80,233.25,score-midi-no-match
LH,54,233.375,score-midi-no-match
RH,77,233.625,score-midi-no-match
RH,72,233.75,score-midi-no-match
RH,74,233.75,score-midi-no-match
RH,78,233.875,score-midi-no-match
RH,81,234.375,score-midi-no-match
RH,74,234.625,score-midi-no-match
RH,78,234.625,score-midi-no-match
LH,47,234.875,score-midi-no-match
LH,48,234.875,score-midi-no-match
RH,81,235.25,score-midi-no-match
RH,78,235.5,score-midi-no-match
RH,82,235.5,score-midi-no-match
RH,88,235.875,score-midi-no-match
RH,88,236.0,score-midi-no-match
LH,47,236.125,score-midi-no-match
LH,48,236.125,score-midi-no-match
RH,71,236.375,score-midi-no-match
RH,75,236.375,score-midi-no-match
RH,80,236.375,score-midi-no-match
RH,78,236.5,score-midi-no-match
LH,55,238.25,score-midi-no-match
RH,62,238.25,score-midi-no-match
RH,67,238.25,score-midi-no-match
RH,79,238.25,score-midi-no-match
RH,83,238.25,score-midi-no-match
RH,88,238.25,score-midi-no-match
RH,81,238.33333333333331,score-midi-no-match
RH,79,238.75,score-midi-no-match
RH,82,238.75,score-midi-no-match
RH,89,238.75,score-midi-no-match
RH,84,239.125,score-midi-no-match
RH,80,240.0,score-midi-no-match
RH,69,240.33333333333331,score-midi-no-match
RH,72,240.625,score-midi-no-match
RH,66,240.75,score-midi-no-match
RH,62,241.125,score-midi-no-match
LH,55,242.33333333333331,score-midi-no-match
RH,62,242.33333333333331,score-midi-no-match
RH,67,242.33333333333331,score-midi-no-match
RH,84,242.66666666666666,score-midi-no-match
RH,72,244.0,score-midi-no-match
RH,68,244.125,score-midi-no-match
RH,72,244.125,score-midi-no-match
RH,62,244.375,score-midi-no-match
RH,60,244.66666666666666,score-midi-no-match
RH,63,244.66666666666666,score-midi-no-match
RH,68,244.66666666666666,score-midi-no-match
RH,69,244.66666666666666,score-midi-no-match
RH,71,244.75,score-midi-no-match
RH,68,245.0,score-midi-no-match
RH,60,246.875,score-midi-no-match
LH,44,247.125,score-midi-no-match
LH,40,247.5,score-midi-no-match
RH,70,248.875,score-midi-no-match
LH,30,250.125,score-midi-no-match
LH,42,250.125,score-midi-no-match
LH,32,250.25,score-midi-no-match
LH,49,256.125,score-midi-no-match
LH,59,258.5,score-midi-no-match
LH,45,259.25,score-midi-no-match
LH,34,259.5,score-midi-no-match
LH,46,259.5,score-midi-no-match
LH,51,265.875,score-midi-no-match
LH,43,266.125,score-midi-no-match
LH,43,266.5,score-midi-no-match
LH,31,267.0,score-midi-no-match
LH,34,269.25,score-midi-no-match
LH,46,270.125,score-midi-no-match
RH,60,270.875,score-midi-no-match
RH,60,271.25,score-midi-no-match
RH,60,271.5,score-midi-no-match
RH,60,272.125,score-midi-no-match
RH,60,272.5,score-midi-no-match
RH,60,272.66666666666663,score-midi-no-match
RH,64,272.75,score-midi-no-match
LH,38,273.375,score-midi-no-match
RH,62,273.375,score-midi-no-match
LH,57,274.25,score-midi-no-match
LH,33,275.125,score-midi-no-match
RH,60,276.0,score-midi-no-match
LH,33,276.375,score-midi-no-match
LH,45,277.125,score-midi-no-match
LH,59,279.5,score-midi-no-match
LH,45,280.125,score-midi-no-match
RH,65,286.66666666666663,score-midi-no-match
RH,74,287.5,score-midi-no-match
RH,61,288.875,score-midi-no-match
RH,61,289.5,score-midi-no-match
LH,47,291.25,score-midi-no-match
RH,75,291.25,score-midi-no-match
LH,43,291.5,score-midi-no-match
LH,51,293.25,score-midi-no-match
LH,58,293.25,score-midi-no-match
RH,70,293.25,score-midi-no-match
LH,51,293.875,score-midi-no-match
LH,58,293.875,score-midi-no-match
RH,62,293.875,score-midi-no-match
RH,67,293.875,score-midi-no-match
RH,69,293.875,score-midi-no-match
RH,68,294.0,score-midi-no-match
RH,70,294.125,score-midi-no-match
RH,67,294.25,score-midi-no-match
RH,78,295.66666666666663,score-midi-no-match
LH,48,296.25,score-midi-no-match
RH,80,297.5,score-midi-no-match
LH,50,298.0,score-midi-no-match
LH,51,299.125,score-midi-no-match
LH,51,300.25,score-midi-no-match
LH,58,300.5,score-midi-no-match
RH,63,300.625,score-midi-no-match
LH,58,300.75,score-midi-no-match
LH,36,301.75,score-midi-no-match
LH,48,301.75,score-midi-no-match
LH,55,303.125,musicxml-no-match
LH,58,303.125,musicxml-no-match
RH,62,303.125,musicxml-no-match
RH,64,303.125,musicxml-no-match
LH,55,304.75,musicxml-ambiguous
RH,62,306.0,musicxml-ambiguous
LH,48,307.0,musicxml-ambiguous
LH,55,308.3333333333333,musicxml-ambiguous
LH,57,308.66666666666663,score-midi-no-match
LH,41,309.75,musicxml-ambiguous
LH,48,311.5,musicxml-ambiguous
LH,41,313.66666666666663,musicxml-ambiguous
LH,55,315.125,score-midi-no-match
RH,62,315.66666666666663,score-midi-no-match
RH,67,315.75,score-midi-no-match
LH,41,326.375,score-midi-no-match
LH,58,328.75,score-midi-no-match
RH,67,329.125,score-midi-no-match
RH,74,329.5,score-midi-no-match
RH,72,329.66666666666663,score-midi-no-match
LH,57,330.375,musicxml-no-match
LH,35,330.625,musicxml-no-match
LH,41,330.75,musicxml-no-match
LH,51,331.0,musicxml-no-match
RH,79,331.75,score-midi-no-match
LH,57,331.875,score-midi-no-match
RH,63,331.875,score-midi-no-match
RH,67,331.875,score-midi-no-match
RH,69,331.875,score-midi-no-match
RH,75,331.875,score-midi-no-match
RH,61,333.375,score-midi-no-match
RH,69,334.0,score-midi-no-match
RH,63,334.3333333333333,score-midi-no-match
LH,41,352.0,score-midi-no-match
LH,58,354.125,score-midi-no-match
RH,67,354.5,score-midi-no-match
RH,74,354.66666666666663,score-midi-no-match
RH,72,354.875,score-midi-no-match
LH,51,356.0,musicxml-no-match
RH,79,356.75,score-midi-no-match
LH,57,356.875,score-midi-no-match
RH,69,356.875,score-midi-no-match
RH,75,356.875,score-midi-no-match
RH,63,357.0,score-midi-no-match
RH,67,357.0,score-midi-no-match
RH,61,358.375,score-midi-no-match
RH,69,359.0,score-midi-no-match
RH,63,359.3333333333333,score-midi-no-match
RH,62,369.25,musicxml-no-match
RH,72,370.0,score-midi-no-match
RH,71,371.0,score-midi-no-match
LH,46,377.75,score-midi-no-match
RH,72,379.3333333333333,score-midi-no-match
RH,64,379.75,score-midi-no-match
RH,63,380.125,score-midi-no-match
RH,60,380.25,score-midi-no-match
RH,68,380.3333333333333,score-midi-no-match
RH,79,380.75,score-midi-no-match
RH,62,381.625,score-midi-no-match
LH,39,381.875,score-midi-no-match
LH,46,382.0,score-midi-no-match
LH,56,382.3333333333333,score-midi-no-match
RH,71,387.375,score-midi-no-match
RH,72,388.375,musicxml-ambiguous
RH,71,391.3333333333333,score-midi-no-match
RH,67,393.66666666666663,musicxml-ambiguous
LH,35,395.875,score-midi-no-match
RH,66,396.5,score-midi-no-match
RH,65,397.25,score-midi-no-match
RH,62,398.75,musicxml-ambiguous
LH,41,415.375,score-midi-no-match
LH,51,415.875,score-midi-no-match
LH,59,417.75,score-midi-no-match
LH,58,418.0,score-midi-no-match
LH,55,418.125,score-midi-no-match
RH,63,418.25,score-midi-no-match
RH,67,418.375,score-midi-no-match
RH,74,418.625,score-midi-no-match
RH,72,418.875,score-midi-no-match
LH,34,419.5,score-midi-no-match
LH,41,419.66666666666663,score-midi-no-match
LH,57,420.75,musicxml-no-match
RH,63,420.75,musicxml-no-match
RH,69,420.75,musicxml-no-match
RH,67,420.875,score-midi-no-match
RH,61,422.3333333333333,score-midi-no-match
RH,69,422.875,score-midi-no-match
LH,34,424.75,score-midi-no-match
LH,34,429.75,score-midi-no-match
LH,34,431.375,score-midi-no-match
RH,61,432.0,score-midi-no-match
RH,62,432.875,score-midi-no-match
RH,63,433.625,score-midi-no-match
RH,73,438.25,score-midi-no-match
RH,72,438.875,score-midi-no-match
RH,77,439.5,score-midi-no-match
LH,34,440.66666666666663,score-midi-no-match
RH,72,443.125,score-midi-no-match
RH,67,443.25,score-midi-no-match
RH,66,444.25,score-midi-no-match
RH,66,444.3333333333333,score-midi-no-match
RH,65,445.375,score-midi-no-match
RH,79,445.375,score-midi-no-match
RH,64,446.625,score-midi-no-match
RH,63,448.25,score-midi-no-match
LH,59,461.125,score-midi-no-match
LH,33,461.5,score-midi-no-match
LH,35,462.25,score-midi-no-match
LH,31,463.375,score-midi-no-match
RH,64,463.625,score-midi-no-match
LH,41,465.875,score-midi-no-match
LH,44,466.75,score-midi-no-match
LH,46,467.0,score-midi-no-match
LH,59,467.0,score-midi-no-match
RH,62,467.0,score-midi-no-match
LH,39,467.25,score-midi-no-match
LH,58,467.25,score-midi-no-match
LH,54,467.5,score-midi-no-match
LH,56,467.5,score-midi-no-match
RH,68,467.875,score-midi-no-match
RH,74,467.875,score-midi-no-match
LH,40,468.875,score-midi-no-match
RH,68,468.875,score-midi-no-match
LH,41,469.0,score-midi-no-match
RH,71,469.0,score-midi-no-match
LH,56,469.125,score-midi-no-match
RH,82,469.66666666666663,score-midi-no-match
RH,79,469.75,score-midi-no-match
LH,41,470.125,score-midi-no-match
RH,76,470.25,score-midi-no-match
RH,69,471.125,score-midi-no-match
RH,74,471.125,score-midi-no-match
RH,73,471.3333333333333,score-midi-no-match
RH,60,471.625,score-midi-no-match
RH,69,471.625,score-midi-no-match
RH,70,471.625,score-midi-no-match
RH,67,471.66666666666663,score-midi-no-match
RH,60,472.125,score-midi-no-match
RH,65,472.125,score-midi-no-match
LH,57,472.25,score-midi-no-match
RH,63,472.25,score-midi-no-match
LH,28,472.625,score-midi-no-match
RH,64,472.75,score-midi-no-match
RH,67,472.75,score-midi-no-match
LH,40,475.0,score-midi-no-match
LH,45,475.0,score-midi-no-match
LH,25,476.0,score-midi-no-match
LH,35,476.0,score-midi-no-match
LH,36,476.0,score-midi-no-match
LH,41,476.5,score-midi-no-match
LH,35,476.625,score-midi-no-match
LH,37,476.625,score-midi-no-match
LH,36,476.66666666666663,score-midi-no-match
LH,39,476.66666666666663,score-midi-no-match
RH,62,476.875,score-midi-no-match
RH,67,476.875,score-midi-no-match
RH,72,476.875,score-midi-no-match
RH,67,477.125,score-midi-no-match
RH,70,477.125,score-midi-no-match
RH,66,477.375,score-midi-no-match
LH,46,477.5,score-midi-no-match
RH,63,477.5,score-midi-no-match
LH,56,477.625,score-midi-no-match
RH,64,477.625,score-midi-no-match
RH,64,478.25,score-midi-no-match
RH,61,478.66666666666663,score-midi-no-match
RH,60,478.75,score-midi-no-match
LH,54,479.0,score-midi-no-match
LH,48,479.5,score-midi-no-match
LH,51,479.875,score-midi-no-match
LH,48,480.0,score-midi-no-match
RH,64,480.375,score-midi-no-match
RH,76,481.5,score-midi-no-match
RH,79,481.5,score-midi-no-match
LH,40,483.5,score-midi-no-match
LH,28,484.875,score-midi-no-match
LH,40,485.0,score-midi-no-match
LH,21,485.3333333333333,score-midi-no-match
LH,32,485.3333333333333,score-midi-no-match
LH,31,487.5,score-midi-no-match
RH,70,487.875,score-midi-no-match
LH,42,489.0,score-midi-no-match
LH,44,489.125,score-midi-no-match
LH,42,489.3333333333333,score-midi-no-match
LH,44,489.375,score-midi-no-match
LH,44,489.75,score-midi-no-match
LH,42,489.875,score-midi-no-match
LH,44,489.875,score-midi-no-match
LH,42,490.125,score-midi-no-match
LH,42,490.3333333333333,score-midi-no-match
LH,44,490.5,score-midi-no-match
LH,42,490.625,score-midi-no-match
LH,29,490.75,score-midi-no-match
LH,42,490.75,score-midi-no-match
LH,44,490.75,score-midi-no-match
LH,44,491.0,score-midi-no-match
LH,42,491.125,score-midi-no-match
LH,44,491.25,score-midi-no-match
LH,42,491.375,score-midi-no-match
LH,29,491.5,score-midi-no-match
LH,44,491.5,score-midi-no-match
LH,33,492.25,score-midi-no-match
LH,35,492.3333333333333,score-midi-no-match
LH,51,492.5,score-midi-no-match
LH,51,493.0,score-midi-no-match
LH,35,493.625,score-midi-no-match
LH,42,493.875,score-midi-no-match
LH,44,494.125,score-midi-no-match
LH,44,494.3333333333333,score-midi-no-match
LH,42,494.5,score-midi-no-match
LH,44,494.625,score-midi-no-match
LH,44,494.875,score-midi-no-match
LH,42,495.0,score-midi-no-match
LH,44,495.125,score-midi-no-match
LH,42,495.3333333333333,score-midi-no-match
LH,44,495.375,score-midi-no-match
LH,29,495.5,score-midi-no-match
LH,42,495.5,score-midi-no-match
LH,44,495.66666666666663,score-midi-no-match
LH,42,495.75,score-midi-no-match
LH,44,496.0,score-midi-no-match
LH,29,496.125,score-midi-no-match
LH,42,496.125,score-midi-no-match
LH,42,496.5,score-midi-no-match
LH,33,496.625,score-midi-no-match
LH,48,496.625,score-midi-no-match
LH,42,496.75,musicxml-no-match
LH,49,496.75,score-midi-no-match
LH,51,496.75,score-midi-no-match
LH,50,496.875,score-midi-no-match
LH,53,497.0,score-midi-no-match
LH,51,497.5,score-midi-no-match
LH,54,497.5,score-midi-no-match
LH,35,497.625,musicxml-no-match
LH,36,497.625,score-midi-no-match
LH,42,497.75,musicxml-no-match
LH,47,497.875,score-midi-no-match
LH,51,498.0,musicxml-no-match
LH,54,498.125,musicxml-no-match
LH,56,498.25,musicxml-no-match
LH,58,498.25,musicxml-no-match
LH,59,498.375,score-midi-no-match
LH,41,498.5,musicxml-no-match
RH,60,498.5,score-midi-no-match
LH,47,498.625,musicxml-no-match
LH,54,498.875,musicxml-no-match
LH,59,499.0,musicxml-no-match
RH,61,499.125,musicxml-no-match
RH,63,499.125,musicxml-no-match
RH,65,499.125,musicxml-no-match
LH,47,499.375,musicxml-no-match
LH,54,499.5,musicxml-no-match
LH,59,499.75,musicxml-no-match
RH,63,499.75,musicxml-no-match
RH,66,499.875,musicxml-no-match
RH,70,499.875,musicxml-no-match
RH,68,500.0,musicxml-no-match
LH,53,500.125,musicxml-no-match
RH,71,500.125,score-midi-no-match
LH,55,500.25,score-midi-no-match
LH,59,500.25,musicxml-no-match
RH,66,500.375,musicxml-no-match
RH,71,500.5,musicxml-no-match
RH,73,500.5,musicxml-no-match
RH,77,500.5,musicxml-no-match
RH,75,500.625,musicxml-no-match
LH,59,500.75,musicxml-no-match
RH,66,500.875,musicxml-no-match
RH,71,501.0,musicxml-no-match
RH,75,501.125,musicxml-no-match
RH,78,501.125,musicxml-no-match
RH,82,501.125,musicxml-no-match
RH,65,501.25,musicxml-no-match
RH,83,501.25,score-midi-no-match
RH,71,501.375,musicxml-no-match
RH,78,501.66666666666663,musicxml-no-match
RH,83,501.66666666666663,musicxml-no-match
RH,85,501.66666666666663,musicxml-no-match
RH,89,501.66666666666663,musicxml-no-match
RH,87,501.75,musicxml-no-match
RH,71,501.875,musicxml-no-match
RH,78,502.125,musicxml-no-match
RH,79,502.125,score-midi-no-match
RH,83,502.25,score-midi-no-match
RH,87,502.25,score-midi-no-match
RH,90,502.375,score-midi-no-match
RH,92,502.5,score-midi-no-match
RH,94,502.5,score-midi-no-match
RH,75,540.3333333333333,score-midi-no-match
RH,61,589.5,musicxml-no-match
RH,66,589.5,musicxml-no-match
RH,70,589.5,score-midi-no-match
LH,54,589.625,musicxml-no-match
RH,63,589.625,musicxml-no-match
LH,54,600.25,musicxml-no-match
RH,61,601.0,musicxml-no-match
RH,73,601.6666666666666,score-midi-no-match
RH,77,601.75,score-midi-no-match
RH,81,601.75,score-midi-no-match
RH,73,613.25,score-midi-no-match
LH,56,622.3333333333333,score-midi-no-match
LH,50,625.75,score-midi-no-match
LH,56,626.25,score-midi-no-match
LH,40,627.25,score-midi-no-match
RH,74,627.25,score-midi-no-match
LH,47,627.375,score-midi-no-match
RH,62,627.875,score-midi-no-match
RH,78,627.875,score-midi-no-match
RH,73,628.0,score-midi-no-match
RH,73,630.25,score-midi-no-match
LH,56,631.875,score-midi-no-match
LH,50,633.25,score-midi-no-match
LH,40,634.75,score-midi-no-match
LH,50,635.125,score-midi-no-match
LH,56,635.625,score-midi-no-match
LH,56,638.0,musicxml-ambiguous
RH,62,643.25,musicxml-ambiguous
RH,62,645.375,score-midi-no-match
LH,59,647.25,musicxml-ambiguous
LH,59,648.6666666666666,score-midi-no-match
RH,65,648.75,score-midi-no-match
RH,75,649.25,score-midi-no-match
RH,71,650.6666666666666,score-midi-no-match
RH,85,652.125,score-midi-no-match
RH,66,653.875,score-midi-no-match
RH,80,654.0,score-midi-no-match
LH,43,654.125,score-midi-no-match
LH,53,654.25,score-midi-no-match
RH,77,654.625,score-midi-no-match
RH,65,654.6666666666666,score-midi-no-match
RH,65,654.75,score-midi-no-match
LH,59,655.625,score-midi-no-match
RH,77,655.6666666666666,score-midi-no-match
RH,82,655.6666666666666,score-midi-no-match
LH,40,656.0,score-midi-no-match
LH,41,656.0,score-midi-no-match
LH,48,656.0,score-midi-no-match
LH,56,656.125,score-midi-no-match
LH,57,656.25,score-midi-no-match
RH,79,656.5,score-midi-no-match
LH,57,656.875,score-midi-no-match
RH,90,657.25,score-midi-no-match
RH,90,659.125,score-midi-no-match
RH,71,659.75,score-midi-no-match
RH,60,660.125,score-midi-no-match
RH,72,660.125,score-midi-no-match
RH,78,660.125,score-midi-no-match
RH,80,660.125,score-midi-no-match
RH,86,660.125,score-midi-no-match
RH,92,660.125,score-midi-no-match
RH,90,660.25,score-midi-no-match
LH,40,661.5,score-midi-no-match
LH,37,661.625,score-midi-no-match
LH,44,661.6666666666666,score-midi-no-match
LH,54,661.875,score-midi-no-match
RH,60,662.0,score-midi-no-match
RH,63,662.6666666666666,score-midi-no-match
RH,70,663.25,score-midi-no-match
RH,66,663.3333333333333,score-midi-no-match
LH,54,664.875,score-midi-no-match
RH,70,665.875,score-midi-no-match
RH,63,667.375,score-midi-no-match
RH,66,667.375,score-midi-no-match
LH,53,668.375,score-midi-no-match
LH,35,670.125,score-midi-no-match
LH,36,670.125,score-midi-no-match
LH,31,670.6666666666666,score-midi-no-match
LH,37,670.75,score-midi-no-match
LH,47,671.125,score-midi-no-match
LH,53,671.5,score-midi-no-match
LH,27,672.0,score-midi-no-match
LH,34,672.0,score-midi-no-match
RH,66,672.25,score-midi-no-match
RH,73,672.25,score-midi-no-match
RH,75,672.25,score-midi-no-match
LH,32,672.3333333333333,score-midi-no-match
LH,34,672.3333333333333,score-midi-no-match
LH,39,672.375,score-midi-no-match
LH,40,672.375,score-midi-no-match
LH,48,672.625,score-midi-no-match
LH,57,672.75,score-midi-no-match
RH,66,672.875,score-midi-no-match
LH,59,673.6666666666666,score-midi-no-match
RH,65,674.125,score-midi-no-match
RH,69,674.375,score-midi-no-match
RH,66,675.125,score-midi-no-match
LH,53,676.0,score-midi-no-match
LH,47,677.125,score-midi-no-match
LH,31,678.375,score-midi-no-match
LH,47,678.875,score-midi-no-match
LH,55,679.3333333333333,score-midi-no-match
