hand,pitch,onset_ql,reason
RH,63,147.25,musicxml-no-match
RH,68,147.5,musicxml-no-match
RH,67,148.0,musicxml-no-match
RH,67,149.33333333333331,score-midi-no-match
RH,67,150.5,musicxml-no-match
RH,68,150.5,musicxml-no-match
RH,71,150.875,musicxml-no-match
RH,74,151.25,musicxml-no-match
RH,75,151.25,musicxml-no-match
RH,80,151.5,musicxml-no-match
RH,79,151.875,musicxml-no-match
RH,79,153.25,score-midi-no-match
RH,76,153.875,score-midi-no-match
RH,78,154.0,score-midi-no-match
LH,46,154.66666666666666,score-midi-no-match
LH,58,154.66666666666666,score-midi-no-match
RH,68,155.5,score-midi-no-match
RH,74,156.625,score-midi-no-match
LH,58,159.25,score-midi-no-match
LH,59,161.75,score-midi-no-match
RH,68,162.5,score-midi-no-match
RH,75,162.5,score-midi-no-match
RH,63,163.33333333333331,score-midi-no-match
LH,59,163.5,score-midi-no-match
RH,80,163.875,score-midi-no-match
RH,70,171.5,score-midi-no-match
RH,101,177.125,score-midi-no-match
RH,100,177.33333333333331,score-midi-no-match
RH,68,178.625,score-midi-no-match
RH,92,178.75,score-midi-no-match
RH,93,178.875,score-midi-no-match
RH,68,179.0,score-midi-no-match
RH,99,179.5,score-midi-no-match
RH,100,179.66666666666666,score-midi-no-match
RH,101,179.875,score-midi-no-match
RH,104,180.125,score-midi-no-match
RH,101,180.33333333333331,score-midi-no-match
RH,100,180.5,score-midi-no-match
RH,99,180.625,score-midi-no-match
RH,97,180.75,score-midi-no-match
RH,96,180.875,score-midi-no-match
RH,95,181.125,score-midi-no-match
RH,70,181.25,score-midi-no-match
RH,94,181.25,score-midi-no-match
RH,93,181.375,score-midi-no-match
RH,97,182.5,score-midi-no-match
RH,98,182.5,score-midi-no-match
RH,94,182.625,score-midi-no-match
RH,95,182.66666666666666,score-midi-no-match
RH,96,182.66666666666666,score-midi-no-match
LH,59,183.125,score-midi-no-match
LH,55,183.25,score-midi-no-match
RH,87,183.875,score-midi-no-match
RH,87,184.33333333333331,score-midi-no-match
RH,87,184.75,score-midi-no-match
RH,87,185.5,score-midi-no-match
RH,83,185.75,score-midi-no-match
RH,82,186.0,score-midi-no-match
RH,84,186.125,score-midi-no-match
RH,79,186.75,score-midi-no-match
RH,84,186.75,score-midi-no-match
RH,75,187.125,score-midi-no-match
RH,75,187.375,score-midi-no-match
RH,75,187.625,score-midi-no-match
RH,71,189.25,score-midi-no-match
LH,39,190.375,score-midi-no-match
LH,42,191.0,score-midi-no-match
LH,46,192.0,score-midi-no-match
LH,49,192.125,score-midi-no-match
RH,80,192.5,score-midi-no-match
LH,54,192.875,score-midi-no-match
LH,51,193.0,score-midi-no-match
LH,52,193.125,score-midi-no-match
RH,84,193.25,score-midi-no-match
RH,85,193.5,score-midi-no-match
RH,86,193.75,score-midi-no-match
RH,84,195.375,score-midi-no-match
RH,89,196.625,score-midi-no-match
RH,99,196.66666666666666,score-midi-no-match
LH,43,197.875,score-midi-no-match
LH,54,197.875,score-midi-no-match
RH,98,198.125,score-midi-no-match
LH,58,199.0,score-midi-no-match
RH,99,199.875,score-midi-no-match
RH,98,200.125,score-midi-no-match
RH,64,200.5,score-midi-no-match
LH,54,200.875,score-midi-no-match
LH,46,201.875,score-midi-no-match
RH,99,201.875,score-midi-no-match
LH,46,203.5,score-midi-no-match
RH,76,204.25,score-midi-no-match
LH,34,205.0,score-midi-no-match
LH,35,205.375,score-midi-no-match
LH,21,208.125,score-midi-no-match
LH,33,208.125,score-midi-no-match
LH,23,208.375,score-midi-no-match
LH,35,208.375,score-midi-no-match
LH,36,208.5,score-midi-no-match
LH,38,208.5,score-midi-no-match
LH,40,208.5,score-midi-no-match
LH,41,208.5,score-midi-no-match
LH,43,208.625,score-midi-no-match
LH,45,208.625,score-midi-no-match
LH,47,208.625,musicxml-no-match
LH,48,208.625,musicxml-no-match
LH,50,208.66666666666666,musicxml-no-match
LH,52,208.66666666666666,musicxml-no-match
LH,53,208.66666666666666,musicxml-no-match
LH,55,208.75,musicxml-no-match
LH,57,208.75,musicxml-no-match
LH,59,208.75,musicxml-no-match
RH,60,208.75,musicxml-no-match
RH,62,208.75,musicxml-no-match
RH,64,208.75,musicxml-no-match
RH,65,208.875,score-midi-no-match
RH,67,208.875,score-midi-no-match
RH,69,208.875,score-midi-no-match
RH,71,208.875,score-midi-no-match
RH,72,208.875,score-midi-no-match
RH,74,208.875,score-midi-no-match
RH,75,209.0,score-midi-no-match
RH,76,209.0,score-midi-no-match
RH,77,209.0,score-midi-no-match
RH,79,209.0,score-midi-no-match
RH,81,209.0,score-midi-no-match
RH,83,209.0,score-midi-no-match
RH,84,209.0,score-midi-no-match
RH,74,209.125,musicxml-no-match
RH,86,209.125,score-midi-no-match
RH,88,209.125,score-midi-no-match
RH,89,209.125,score-midi-no-match
RH,93,209.125,score-midi-no-match
RH,95,209.125,score-midi-no-match
RH,96,209.25,score-midi-no-match
RH,98,209.25,score-midi-no-match
RH,76,209.375,score-midi-no-match
RH,108,209.375,score-midi-no-match
RH,82,209.5,score-midi-no-match
RH,97,209.75,score-midi-no-match
RH,64,210.375,musicxml-no-match
RH,76,210.375,musicxml-no-match
RH,64,210.875,musicxml-no-match
RH,76,210.875,musicxml-no-match
RH,66,211.0,score-midi-no-match
RH,96,211.375,score-midi-no-match
LH,52,211.66666666666666,musicxml-no-match
RH,64,211.66666666666666,musicxml-no-match
RH,96,211.66666666666666,score-midi-no-match
RH,89,211.75,score-midi-no-match
LH,52,212.125,musicxml-no-match
RH,64,212.125,musicxml-no-match
RH,96,212.125,score-midi-no-match
RH,96,212.5,score-midi-no-match
RH,100,212.5,musicxml-no-match
LH,40,212.875,musicxml-no-match
LH,52,212.875,musicxml-no-match
RH,96,212.875,score-midi-no-match
RH,100,212.875,musicxml-no-match
RH,96,213.0,score-midi-no-match
RH,98,213.0,score-midi-no-match
LH,40,213.375,musicxml-no-match
RH,100,213.375,musicxml-no-match
RH,95,213.5,score-midi-no-match
RH,96,213.5,score-midi-no-match
RH,100,214.0,musicxml-no-match
LH,33,214.625,musicxml-no-match
LH,40,214.625,musicxml-no-match
LH,45,214.625,musicxml-no-match
RH,93,214.625,musicxml-no-match
RH,97,214.625,musicxml-no-match
RH,100,214.625,musicxml-no-match
LH,33,215.25,musicxml-no-match
LH,40,215.25,musicxml-no-match
LH,45,215.25,musicxml-no-match
RH,97,215.25,musicxml-no-match
RH,100,215.25,musicxml-no-match
LH,40,216.0,musicxml-no-match
LH,52,216.0,musicxml-no-match
LH,52,217.0,musicxml-no-match
RH,64,217.0,musicxml-no-match
LH,58,217.125,score-midi-no-match
LH,49,218.0,musicxml-no-match
RH,61,218.0,musicxml-no-match
LH,51,218.125,score-midi-no-match
LH,47,218.5,musicxml-no-match
LH,59,218.5,musicxml-no-match
RH,76,218.5,musicxml-no-match
RH,81,218.5,musicxml-no-match
RH,85,218.5,musicxml-no-match
RH,88,218.5,musicxml-no-match
LH,48,218.66666666666666,score-midi-no-match
LH,51,218.66666666666666,score-midi-no-match
LH,49,219.0,musicxml-no-match
LH,51,219.0,score-midi-no-match
RH,76,219.0,musicxml-no-match
RH,81,219.0,musicxml-no-match
RH,85,219.0,musicxml-no-match
RH,88,219.0,musicxml-no-match
LH,45,219.375,musicxml-no-match
LH,47,219.375,score-midi-no-match
LH,57,219.375,musicxml-no-match
RH,76,219.375,musicxml-no-match
RH,81,219.375,musicxml-no-match
RH,88,219.375,musicxml-no-match
RH,85,219.5,musicxml-no-match
LH,44,219.75,musicxml-no-match
LH,56,219.75,musicxml-no-match
RH,76,219.75,musicxml-no-match
RH,81,219.75,musicxml-no-match
RH,85,219.75,musicxml-no-match
RH,88,219.75,musicxml-no-match
LH,49,220.0,score-midi-no-match
LH,45,220.25,musicxml-no-match
LH,57,220.25,musicxml-no-match
RH,76,220.25,musicxml-no-match
RH,88,220.25,musicxml-no-match
LH,42,220.5,musicxml-no-match
LH,54,220.5,musicxml-no-match
LH,41,220.875,musicxml-no-match
LH,53,220.875,musicxml-no-match
LH,42,221.0,score-midi-no-match
LH,44,221.25,musicxml-no-match
LH,56,221.25,musicxml-no-match
RH,69,221.25,musicxml-no-match
RH,73,221.25,musicxml-no-match
LH,46,221.375,score-midi-no-match
LH,42,221.625,musicxml-no-match
LH,54,221.625,musicxml-no-match
RH,61,221.625,musicxml-no-match
RH,69,221.625,musicxml-no-match
RH,73,221.66666666666666,musicxml-no-match
LH,42,221.875,score-midi-no-match
RH,61,222.0,musicxml-no-match
RH,69,222.0,musicxml-no-match
RH,73,222.0,musicxml-no-match
LH,44,222.125,score-midi-no-match
LH,46,222.125,score-midi-no-match
RH,61,222.33333333333331,musicxml-no-match
RH,69,222.33333333333331,musicxml-no-match
RH,73,222.33333333333331,musicxml-no-match
RH,61,222.75,musicxml-no-match
RH,69,222.75,musicxml-no-match
RH,73,222.75,musicxml-no-match
RH,61,223.125,musicxml-no-match
RH,73,223.125,musicxml-no-match
LH,37,223.625,musicxml-no-match
LH,49,223.625,musicxml-no-match
RH,61,223.625,musicxml-no-match
LH,38,224.0,musicxml-no-match
LH,50,224.0,musicxml-no-match
RH,62,224.0,musicxml-no-match
LH,39,224.375,musicxml-no-match
LH,51,224.375,musicxml-no-match
RH,63,224.375,musicxml-no-match
LH,41,224.875,score-midi-no-match
LH,42,224.875,musicxml-no-match
LH,46,224.875,score-midi-no-match
LH,53,224.875,score-midi-no-match
LH,54,224.875,musicxml-no-match
RH,66,224.875,musicxml-no-match
LH,44,225.0,score-midi-no-match
LH,40,225.25,musicxml-no-match
LH,52,225.25,musicxml-no-match
RH,64,225.25,musicxml-no-match
LH,33,225.75,musicxml-no-match
LH,45,225.75,musicxml-no-match
LH,57,225.75,score-midi-no-match
LH,42,226.125,score-midi-no-match
LH,40,226.5,musicxml-no-match
LH,41,226.5,score-midi-no-match
LH,52,226.5,musicxml-no-match
LH,52,227.375,musicxml-no-match
RH,64,227.375,musicxml-no-match
LH,49,228.375,musicxml-no-match
LH,50,228.375,score-midi-no-match
LH,51,228.375,score-midi-no-match
RH,61,228.375,musicxml-no-match
RH,62,228.375,score-midi-no-match
LH,47,228.875,musicxml-no-match
LH,59,228.875,musicxml-no-match
RH,76,228.875,musicxml-no-match
RH,81,228.875,musicxml-no-match
RH,85,228.875,musicxml-no-match
RH,88,228.875,musicxml-no-match
LH,49,229.25,musicxml-no-match
RH,76,229.25,musicxml-no-match
RH,81,229.25,musicxml-no-match
RH,88,229.25,musicxml-no-match
LH,45,229.66666666666666,musicxml-no-match
LH,57,229.66666666666666,musicxml-no-match
RH,76,229.66666666666666,musicxml-no-match
RH,81,229.66666666666666,musicxml-no-match
RH,85,229.66666666666666,musicxml-no-match
RH,88,229.66666666666666,musicxml-no-match
LH,46,229.75,score-midi-no-match
LH,44,230.125,musicxml-no-match
LH,46,230.125,score-midi-no-match
LH,56,230.125,musicxml-no-match
RH,76,230.125,musicxml-no-match
RH,81,230.125,musicxml-no-match
RH,85,230.125,musicxml-no-match
RH,88,230.125,musicxml-no-match
LH,49,230.25,score-midi-no-match
LH,51,230.25,score-midi-no-match
LH,45,230.5,musicxml-no-match
LH,57,230.5,musicxml-no-match
RH,76,230.5,musicxml-no-match
RH,81,230.5,musicxml-no-match
RH,85,230.5,musicxml-no-match
RH,88,230.5,musicxml-no-match
LH,42,230.875,musicxml-no-match
LH,44,230.875,score-midi-no-match
LH,54,230.875,musicxml-no-match
LH,41,231.25,musicxml-no-match
LH,53,231.25,musicxml-no-match
LH,42,231.33333333333331,score-midi-no-match
LH,44,231.33333333333331,score-midi-no-match
LH,44,231.66666666666666,musicxml-no-match
LH,56,231.66666666666666,musicxml-no-match
RH,69,231.66666666666666,musicxml-no-match
RH,73,231.66666666666666,musicxml-no-match
LH,54,231.75,score-midi-no-match
LH,46,231.875,score-midi-no-match
LH,42,232.0,musicxml-no-match
LH,54,232.0,musicxml-no-match
RH,61,232.0,musicxml-no-match
RH,69,232.0,musicxml-no-match
RH,73,232.0,musicxml-no-match
RH,61,232.5,musicxml-no-match
RH,69,232.5,musicxml-no-match
RH,73,232.5,musicxml-no-match
RH,61,232.875,musicxml-no-match
RH,69,232.875,musicxml-no-match
RH,73,232.875,musicxml-no-match
RH,61,233.25,musicxml-no-match
RH,69,233.25,musicxml-no-match
RH,73,233.25,musicxml-no-match
RH,61,233.75,musicxml-no-match
RH,73,233.75,musicxml-no-match
LH,37,234.125,musicxml-no-match
LH,49,234.125,musicxml-no-match
RH,61,234.125,musicxml-no-match
LH,39,234.375,score-midi-no-match
LH,38,234.625,musicxml-no-match
LH,50,234.625,musicxml-no-match
RH,62,234.625,musicxml-no-match
LH,39,234.75,score-midi-no-match
LH,39,235.0,musicxml-no-match
LH,51,235.0,musicxml-no-match
RH,63,235.0,musicxml-no-match
LH,42,235.5,musicxml-no-match
LH,54,235.5,musicxml-no-match
RH,66,235.5,musicxml-no-match
LH,41,235.625,score-midi-no-match
LH,44,235.625,score-midi-no-match
LH,53,235.625,score-midi-no-match
LH,40,235.875,musicxml-no-match
LH,52,235.875,musicxml-no-match
RH,64,235.875,musicxml-no-match
LH,33,236.375,musicxml-no-match
LH,45,236.375,musicxml-no-match
LH,57,236.375,score-midi-no-match
LH,40,237.125,musicxml-no-match
LH,52,237.125,musicxml-no-match
RH,76,237.125,musicxml-no-match
RH,88,237.125,musicxml-no-match
LH,45,237.66666666666666,musicxml-no-match
LH,57,237.66666666666666,musicxml-no-match
RH,76,237.66666666666666,musicxml-no-match
RH,88,237.66666666666666,musicxml-no-match
LH,47,237.875,score-midi-no-match
LH,53,238.125,score-midi-no-match
LH,54,238.25,score-midi-no-match
LH,51,239.125,score-midi-no-match
RH,82,239.625,score-midi-no-match
LH,54,240.5,score-midi-no-match
RH,77,240.75,score-midi-no-match
RH,82,240.75,score-midi-no-match
RH,76,241.375,musicxml-no-match
RH,88,241.375,musicxml-no-match
RH,78,241.66666666666666,musicxml-no-match
RH,90,241.66666666666666,musicxml-no-match
RH,78,242.0,musicxml-no-match
RH,90,242.0,musicxml-no-match
LH,51,242.375,musicxml-no-match
RH,63,242.375,musicxml-no-match
RH,82,243.625,score-midi-no-match
RH,76,244.25,musicxml-no-match
RH,81,244.25,musicxml-no-match
RH,85,244.25,musicxml-no-match
RH,88,244.25,musicxml-no-match
LH,49,244.5,musicxml-no-match
RH,61,244.5,musicxml-no-match
RH,78,244.5,musicxml-no-match
RH,81,244.5,musicxml-no-match
RH,90,244.5,musicxml-no-match
RH,82,244.625,score-midi-no-match
RH,85,244.625,musicxml-no-match
LH,52,244.875,musicxml-no-match
LH,53,244.875,score-midi-no-match
RH,64,244.875,musicxml-no-match
RH,76,244.875,musicxml-no-match
RH,88,244.875,musicxml-no-match
RH,76,245.125,musicxml-no-match
RH,81,245.125,musicxml-no-match
RH,85,245.125,musicxml-no-match
RH,88,245.125,musicxml-no-match
LH,49,245.5,musicxml-no-match
RH,61,245.5,musicxml-no-match
RH,78,245.5,musicxml-no-match
RH,81,245.5,musicxml-no-match
RH,82,245.5,score-midi-no-match
RH,85,245.5,musicxml-no-match
RH,90,245.5,musicxml-no-match
LH,53,245.75,score-midi-no-match
RH,64,245.75,musicxml-no-match
RH,76,245.75,musicxml-no-match
RH,81,245.75,musicxml-no-match
RH,88,245.75,musicxml-no-match
LH,45,246.75,musicxml-no-match
LH,49,246.75,musicxml-no-match
LH,54,246.75,musicxml-no-match
LH,57,246.75,musicxml-no-match
RH,78,246.75,musicxml-no-match
RH,81,246.75,musicxml-no-match
RH,85,246.75,musicxml-no-match
RH,90,246.75,musicxml-no-match
LH,51,246.875,score-midi-no-match
RH,82,246.875,score-midi-no-match
RH,87,246.875,score-midi-no-match
RH,87,247.375,score-midi-no-match
LH,41,247.625,score-midi-no-match
LH,49,247.75,musicxml-no-match
LH,53,247.75,musicxml-no-match
RH,80,247.75,musicxml-no-match
RH,85,247.75,musicxml-no-match
RH,92,247.75,musicxml-no-match
RH,88,247.875,score-midi-no-match
RH,90,247.875,score-midi-no-match
RH,60,248.5,musicxml-no-match
RH,61,248.5,musicxml-no-match
RH,64,248.875,musicxml-no-match
RH,67,249.25,musicxml-no-match
RH,68,249.25,musicxml-no-match
RH,73,249.25,score-midi-no-match
RH,73,249.5,musicxml-no-match
LH,56,249.875,score-midi-no-match
RH,82,249.875,musicxml-no-match
RH,72,250.0,score-midi-no-match
RH,87,250.0,musicxml-no-match
RH,94,250.0,musicxml-no-match
RH,63,250.375,musicxml-no-match
RH,72,250.375,musicxml-no-match
RH,92,250.375,musicxml-no-match
RH,66,250.5,score-midi-no-match
RH,90,250.5,musicxml-no-match
RH,66,250.625,musicxml-no-match
RH,72,250.625,musicxml-no-match
RH,87,250.625,musicxml-no-match
RH,63,250.75,score-midi-no-match
RH,82,250.75,score-midi-no-match
RH,66,250.875,musicxml-no-match
RH,80,250.875,musicxml-no-match
RH,78,251.0,musicxml-no-match
RH,75,251.125,musicxml-no-match
RH,70,251.33333333333331,score-midi-no-match
RH,68,251.5,musicxml-no-match
LH,41,251.875,musicxml-no-match
LH,49,251.875,musicxml-no-match
LH,53,251.875,musicxml-no-match
RH,61,251.875,musicxml-no-match
RH,68,251.875,musicxml-no-match
RH,73,251.875,musicxml-no-match
RH,69,252.0,score-midi-no-match
RH,60,252.625,musicxml-no-match
RH,61,252.625,musicxml-no-match
RH,64,253.0,musicxml-no-match
RH,67,253.25,musicxml-no-match
RH,68,253.25,musicxml-no-match
RH,73,253.625,musicxml-no-match
LH,56,253.875,score-midi-no-match
RH,82,253.875,musicxml-no-match
RH,72,254.0,score-midi-no-match
RH,87,254.0,musicxml-no-match
RH,94,254.0,musicxml-no-match
RH,72,254.375,musicxml-no-match
RH,92,254.375,musicxml-no-match
RH,63,254.5,musicxml-no-match
RH,66,254.5,musicxml-no-match
RH,90,254.5,score-midi-no-match
RH,87,254.625,score-midi-no-match
RH,66,254.66666666666666,musicxml-no-match
RH,72,254.66666666666666,musicxml-no-match
RH,82,254.75,score-midi-no-match
RH,66,254.875,musicxml-no-match
RH,78,255.0,musicxml-no-match
RH,75,255.125,musicxml-no-match
RH,70,255.33333333333331,score-midi-no-match
RH,68,255.5,musicxml-no-match
LH,41,255.875,musicxml-no-match
LH,53,255.875,musicxml-no-match
RH,80,256.0,score-midi-no-match
RH,85,256.0,score-midi-no-match
LH,49,256.25,score-midi-no-match
LH,56,256.375,musicxml-no-match
RH,73,256.375,musicxml-no-match
LH,44,256.5,musicxml-no-match
RH,85,256.5,musicxml-no-match
RH,61,256.75,musicxml-no-match
LH,53,257.125,musicxml-no-match
RH,65,257.125,musicxml-no-match
RH,74,257.125,musicxml-no-match
RH,86,257.125,musicxml-no-match
RH,74,257.25,score-midi-no-match
LH,56,257.5,musicxml-no-match
RH,68,257.5,musicxml-no-match
RH,73,257.5,score-midi-no-match
RH,85,257.5,musicxml-no-match
RH,80,257.66666666666663,musicxml-no-match
RH,65,257.75,musicxml-no-match
RH,73,257.75,musicxml-no-match
LH,53,257.875,musicxml-no-match
LH,54,258.125,musicxml-no-match
RH,78,258.125,musicxml-no-match
RH,83,258.125,score-midi-no-match
RH,66,258.25,musicxml-no-match
LH,57,258.5,musicxml-no-match
RH,69,258.5,musicxml-no-match
RH,81,258.5,musicxml-no-match
RH,78,258.66666666666663,musicxml-no-match
RH,66,258.75,musicxml-no-match
LH,54,258.875,musicxml-no-match
LH,59,259.125,musicxml-no-match
RH,69,259.125,score-midi-no-match
RH,75,259.125,musicxml-no-match
RH,80,259.125,musicxml-no-match
LH,47,259.25,musicxml-no-match
LH,51,259.5,musicxml-no-match
RH,63,259.5,musicxml-no-match
RH,78,259.5,musicxml-no-match
RH,75,259.66666666666663,musicxml-no-match
LH,47,259.875,musicxml-no-match
RH,69,259.875,musicxml-no-match
RH,71,260.25,musicxml-no-match
RH,73,260.25,musicxml-no-match
RH,68,260.625,score-midi-no-match
RH,71,260.625,musicxml-no-match
LH,59,261.0,musicxml-no-match
RH,71,261.0,musicxml-no-match
RH,73,261.0,musicxml-no-match
RH,62,261.375,musicxml-no-match
RH,76,261.375,musicxml-no-match
RH,68,261.5,musicxml-no-match
RH,74,261.5,musicxml-no-match
RH,71,261.75,musicxml-no-match
RH,74,261.75,musicxml-no-match
LH,59,262.125,musicxml-no-match
RH,74,262.125,musicxml-no-match
RH,76,262.125,musicxml-no-match
RH,76,262.375,musicxml-no-match
RH,78,262.375,musicxml-no-match
LH,52,262.75,musicxml-no-match
RH,73,262.75,musicxml-no-match
RH,76,262.875,musicxml-no-match
RH,76,263.125,musicxml-no-match
RH,78,263.125,musicxml-no-match
RH,64,263.375,musicxml-no-match
RH,81,263.375,musicxml-no-match
RH,83,263.375,musicxml-no-match
RH,69,263.5,musicxml-no-match
RH,76,263.75,musicxml-no-match
RH,81,263.75,musicxml-no-match
RH,69,263.875,score-midi-no-match
RH,61,264.0,musicxml-no-match
RH,81,264.125,musicxml-no-match
RH,83,264.125,musicxml-no-match
LH,41,264.5,musicxml-no-match
LH,53,264.5,musicxml-no-match
RH,73,264.5,musicxml-no-match
RH,80,264.5,musicxml-no-match
RH,85,264.5,musicxml-no-match
RH,82,264.625,score-midi-no-match
LH,49,264.875,score-midi-no-match
RH,85,264.875,musicxml-no-match
LH,44,265.0,musicxml-no-match
LH,56,265.0,musicxml-no-match
LH,58,265.0,score-midi-no-match
RH,97,265.0,musicxml-no-match
RH,85,265.125,musicxml-no-match
LH,51,265.25,score-midi-no-match
LH,53,265.5,musicxml-no-match
RH,65,265.5,musicxml-no-match
RH,74,265.5,musicxml-no-match
RH,86,265.5,musicxml-no-match
LH,56,265.875,musicxml-no-match
RH,68,265.875,musicxml-no-match
RH,85,265.875,musicxml-no-match
RH,97,266.0,musicxml-no-match
RH,85,266.125,musicxml-no-match
