pitch,velocity,voice,onset_ql,beat_position,key_duration_ql,acoustic_duration_ql,pedal_extension_ql,next_voice_gap_ql,candidate_duration_ql,candidate_key_gap_ql,candidate_acoustic_gap_ql,candidate_crosses_barline,candidate_has_barline,candidate_has_next_onset,rule_probability,candidate_source,piece,hand,candidate_event_id,review_priority,label,label_source,auto_label_status,alignment_method,reference_part,reference_voice,reference_onset_ql,reference_duration_ql,reference_tie_start,reference_tie_stop,review_class,review_note
60,40,1,6.0,0.5,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:60:6.000000:1,normal,1,reference-score,labeled,external,P1,1,2.25,0.25,0,0,,
64,49,1,6.0,0.5,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:6.000000:1,normal,1,reference-score,labeled,external,P1,1,2.25,0.25,0,0,,
62,51,1,6.125,0.53125,0.125,0.125,0.0,0.208333333,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:6.125000:1,normal,,,ambiguous-candidate,external,P1,1,2.5,0.25,0,0,,
62,51,1,6.125,0.53125,0.125,0.125,0.0,0.208333333,0.208333333,0.083333333,0.083333333,0,0,1,0.838746562,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:6.125000:1,normal,,,ambiguous-candidate,external,P1,1,2.5,0.25,0,0,,
60,50,1,6.333333333,0.583333333,0.125,0.125,0.0,0.166666667,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:60:6.333333:1,normal,,,ambiguous-candidate,external,P1,1,2.75,0.25,0,0,,
60,50,1,6.333333333,0.583333333,0.125,0.125,0.0,0.166666667,0.166666667,0.041666667,0.041666667,0,0,1,0.901838446,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:60:6.333333:1,normal,,,ambiguous-candidate,external,P1,1,2.75,0.25,0,0,,
64,55,1,6.333333333,0.583333333,0.125,0.125,0.0,0.166666667,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:6.333333:1,normal,,,ambiguous-candidate,external,P1,1,2.75,0.25,0,0,,
64,55,1,6.333333333,0.583333333,0.125,0.125,0.0,0.166666667,0.166666667,0.041666667,0.041666667,0,0,1,0.901838446,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:6.333333:1,normal,,,ambiguous-candidate,external,P1,1,2.75,0.25,0,0,,
62,57,1,6.5,0.625,0.125,0.125,0.0,0.375,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:6.500000:1,normal,0,reference-score,labeled,external,P1,1,3.0,0.5,0,0,,
62,57,1,6.5,0.625,0.125,0.125,0.0,0.375,0.375,0.25,0.25,0,0,1,0.629776017,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:6.500000:1,normal,1,reference-score,labeled,external,P1,1,3.0,0.5,0,0,,
65,60,1,6.5,0.625,0.125,0.125,0.0,0.375,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:65:6.500000:1,normal,0,reference-score,labeled,external,P1,1,3.0,0.5,0,0,,
65,60,1,6.5,0.625,0.125,0.125,0.0,0.375,0.375,0.25,0.25,0,0,1,0.629776017,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:65:6.500000:1,normal,1,reference-score,labeled,external,P1,1,3.0,0.5,0,0,,
60,46,1,6.875,0.71875,0.125,0.125,0.0,0.5,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:60:6.875000:1,normal,0,reference-score,labeled,external,P1,1,3.5,0.5,0,0,,
60,46,1,6.875,0.71875,0.125,0.125,0.0,0.5,0.5,0.375,0.375,0,0,1,0.510063625,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:60:6.875000:1,normal,1,reference-score,labeled,external,P1,1,3.5,0.5,0,0,,
64,52,1,6.875,0.71875,0.125,0.125,0.0,0.5,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:6.875000:1,normal,0,reference-score,labeled,external,P1,1,3.5,0.5,0,0,,
64,52,1,6.875,0.71875,0.125,0.125,0.0,0.5,0.5,0.375,0.375,0,0,1,0.510063625,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:6.875000:1,normal,1,reference-score,labeled,external,P1,1,3.5,0.5,0,0,,
62,52,1,7.375,0.84375,0.25,0.25,0.0,0.958333333,0.25,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:7.375000:1,normal,0,reference-score,labeled,external,P1,1,4.0,1.0,0,0,,
62,52,1,7.375,0.84375,0.25,0.25,0.0,0.958333333,0.333333333,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:7.375000:1,normal,0,reference-score,labeled,external,P1,1,4.0,1.0,0,0,,
62,52,1,7.375,0.84375,0.25,0.25,0.0,0.958333333,0.625,0.375,0.375,0,1,0,0.530063625,barline,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:7.375000:1,normal,0,reference-score,labeled,external,P1,1,4.0,1.0,0,0,,
62,52,1,7.375,0.84375,0.25,0.25,0.0,0.958333333,0.958333333,0.708333333,0.708333333,1,0,1,0.27934477,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:7.375000:1,normal,1,reference-score,labeled,external,P1,1,4.0,1.0,0,0,,
67,46,1,8.333333333,0.083333333,0.333333333,0.333333333,0.0,3.291666667,0.333333333,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:67:8.333333:1,normal,,,reference-duration-not-candidate,external,P1,1,5.0,1.0,0,0,,
67,46,1,8.333333333,0.083333333,0.333333333,0.333333333,0.0,3.291666667,0.375,0.041666667,0.041666667,0,0,0,0.881838446,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:67:8.333333:1,normal,,,reference-duration-not-candidate,external,P1,1,5.0,1.0,0,0,,
67,46,1,8.333333333,0.083333333,0.333333333,0.333333333,0.0,3.291666667,0.25,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:67:8.333333:1,normal,,,reference-duration-not-candidate,external,P1,1,5.0,1.0,0,0,,
67,46,1,8.333333333,0.083333333,0.333333333,0.333333333,0.0,3.291666667,3.291666667,2.958333334,2.958333334,0,0,1,0.029067076,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:67:8.333333:1,normal,,,reference-duration-not-candidate,external,P1,1,5.0,1.0,0,0,,
62,55,1,11.625,0.90625,0.875,2.1328125,1.2578125,2.041666667,0.875,0.0,1.2578125,1,0,0,0.711278986,key-release-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:11.625000:1,medium,,,ambiguous-candidate,external,P1,1,8.0,2.0,0,0,,
62,55,1,11.625,0.90625,0.875,2.1328125,1.2578125,2.041666667,1.0,0.125,1.1328125,1,0,0,0.573879153,key-release-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:11.625000:1,medium,,,ambiguous-candidate,external,P1,1,8.0,2.0,0,0,,
62,55,1,11.625,0.90625,0.875,2.1328125,1.2578125,2.041666667,0.375,0.5,1.7578125,0,1,0,0.32784405,barline,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:11.625000:1,medium,,,ambiguous-candidate,external,P1,1,8.0,2.0,0,0,,
62,55,1,11.625,0.90625,0.875,2.1328125,1.2578125,2.041666667,2.041666667,1.166666667,0.091145833,1,0,1,0.293810691,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:11.625000:1,medium,,,ambiguous-candidate,external,P1,1,8.0,2.0,0,0,,
62,55,1,11.625,0.90625,0.875,2.1328125,1.2578125,2.041666667,2.0,1.125,0.1328125,1,0,0,0.270238008,pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:11.625000:1,medium,,,ambiguous-candidate,external,P1,1,8.0,2.0,0,0,,
65,66,2,11.625,0.90625,1.666666667,2.1328125,0.466145833,1.708333333,1.666666667,0.0,0.466145833,1,0,0,0.793805363,key-release-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:65:11.625000:2,medium,,,reference-duration-not-candidate,external,P1,1,8.0,2.0,0,0,,
65,66,2,11.625,0.90625,1.666666667,2.1328125,0.466145833,1.708333333,1.708333333,0.041666666,0.424479167,1,0,1,0.766830681,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:65:11.625000:2,medium,,,reference-duration-not-candidate,external,P1,1,8.0,2.0,0,0,,
65,66,2,11.625,0.90625,1.666666667,2.1328125,0.466145833,1.708333333,1.625,0.041666667,0.5078125,1,0,0,0.734532763,key-release-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:65:11.625000:2,medium,,,reference-duration-not-candidate,external,P1,1,8.0,2.0,0,0,,
65,66,2,11.625,0.90625,1.666666667,2.1328125,0.466145833,1.708333333,0.375,1.291666667,1.7578125,0,1,0,0.123193732,barline,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:65:11.625000:2,medium,,,reference-duration-not-candidate,external,P1,1,8.0,2.0,0,0,,
61,49,2,13.333333333,0.333333333,0.125,0.424479167,0.299479167,0.166666667,0.125,0.0,0.299479167,0,0,0,0.874528127,key-release-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:61:13.333333:2,medium,,,ambiguous-candidate,external,P1,1,10.0,0.25,0,0,,
61,49,2,13.333333333,0.333333333,0.125,0.424479167,0.299479167,0.166666667,0.166666667,0.041666667,0.2578125,0,0,1,0.847507466,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:61:13.333333:2,medium,,,ambiguous-candidate,external,P1,1,10.0,0.25,0,0,,
64,50,2,13.333333333,0.333333333,0.125,0.424479167,0.299479167,0.166666667,0.125,0.0,0.299479167,0,0,0,0.874528127,key-release-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:13.333333:2,medium,,,ambiguous-candidate,external,P1,1,10.0,0.25,0,0,,
64,50,2,13.333333333,0.333333333,0.125,0.424479167,0.299479167,0.166666667,0.166666667,0.041666667,0.2578125,0,0,1,0.847507466,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:13.333333:2,medium,,,ambiguous-candidate,external,P1,1,10.0,0.25,0,0,,
62,47,2,13.5,0.375,0.125,0.2578125,0.1328125,0.166666667,0.125,0.0,0.1328125,0,0,0,0.913169136,key-release-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:13.500000:2,normal,,,ambiguous-candidate,external,P1,1,10.25,0.25,0,0,,
62,47,2,13.5,0.375,0.125,0.2578125,0.1328125,0.166666667,0.166666667,0.041666667,0.091145833,0,0,1,0.888129642,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:13.500000:2,normal,,,ambiguous-candidate,external,P1,1,10.25,0.25,0,0,,
65,54,2,13.5,0.375,0.125,0.2578125,0.1328125,0.166666667,0.125,0.0,0.1328125,0,0,0,0.913169136,key-release-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:65:13.500000:2,normal,,,ambiguous-candidate,external,P1,1,10.25,0.25,0,0,,
65,54,2,13.5,0.375,0.125,0.2578125,0.1328125,0.166666667,0.166666667,0.041666667,0.091145833,0,0,1,0.888129642,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:65:13.500000:2,normal,,,ambiguous-candidate,external,P1,1,10.25,0.25,0,0,,
64,58,1,13.666666667,0.416666667,0.25,0.25,0.0,0.333333333,0.25,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:13.666667:1,normal,,,ambiguous-candidate,external,P1,1,10.5,0.25,0,0,,
64,58,1,13.666666667,0.416666667,0.25,0.25,0.0,0.333333333,0.333333333,0.083333333,0.083333333,0,0,1,0.838746562,key-release-grid+next-voice-onset+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:13.666667:1,normal,,,ambiguous-candidate,external,P1,1,10.5,0.25,0,0,,
61,57,2,13.666666667,0.416666667,0.125,0.125,0.0,0.208333333,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:61:13.666667:2,normal,,,ambiguous-candidate,external,P1,1,10.5,0.25,0,0,,
61,57,2,13.666666667,0.416666667,0.125,0.125,0.0,0.208333333,0.208333333,0.083333333,0.083333333,0,0,1,0.838746562,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:61:13.666667:2,normal,,,ambiguous-candidate,external,P1,1,10.5,0.25,0,0,,
62,54,2,13.875,0.46875,0.25,0.25,0.0,0.625,0.25,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:13.875000:2,normal,,,ambiguous-candidate,external,P1,1,10.75,0.25,0,0,,
62,54,2,13.875,0.46875,0.25,0.25,0.0,0.625,0.333333333,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:13.875000:2,normal,,,ambiguous-candidate,external,P1,1,10.75,0.25,0,0,,
62,54,2,13.875,0.46875,0.25,0.25,0.0,0.625,0.625,0.375,0.375,0,0,1,0.510063625,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:13.875000:2,normal,,,ambiguous-candidate,external,P1,1,10.75,0.25,0,0,,
65,69,3,13.875,0.46875,0.125,0.125,0.0,0.125,0.125,0.0,0.0,0,0,1,0.97,key-release-grid+next-voice-onset+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:65:13.875000:3,normal,1,reference-score,labeled,external,P1,1,10.75,0.25,0,0,,
64,59,1,14.0,0.5,0.125,0.125,0.0,0.5,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:14.000000:1,normal,0,reference-score,labeled,external,P1,1,11.0,0.5,0,0,,
64,59,1,14.0,0.5,0.125,0.125,0.0,0.5,0.5,0.375,0.375,0,0,1,0.510063625,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:14.000000:1,normal,1,reference-score,labeled,external,P1,1,11.0,0.5,0,0,,
67,66,3,14.0,0.5,0.125,0.125,0.0,1.75,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:67:14.000000:3,normal,,,reference-duration-not-candidate,external,P1,1,11.0,0.5,0,0,,
67,66,3,14.0,0.5,0.125,0.125,0.0,1.75,1.75,1.625,1.625,0,0,1,0.082710463,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:67:14.000000:3,normal,,,reference-duration-not-candidate,external,P1,1,11.0,0.5,0,0,,
65,61,1,14.5,0.625,0.125,0.125,0.0,0.375,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:65:14.500000:1,normal,0,reference-score,labeled,external,P1,1,11.5,0.5,0,0,,
65,61,1,14.5,0.625,0.125,0.125,0.0,0.375,0.375,0.25,0.25,0,0,1,0.629776017,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:65:14.500000:1,normal,1,reference-score,labeled,external,P1,1,11.5,0.5,0,0,,
62,60,2,14.5,0.625,0.125,0.125,0.0,0.375,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:14.500000:2,normal,0,reference-score,labeled,external,P1,1,11.5,0.5,0,0,,
62,60,2,14.5,0.625,0.125,0.125,0.0,0.375,0.375,0.25,0.25,0,0,1,0.629776017,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:62:14.500000:2,normal,1,reference-score,labeled,external,P1,1,11.5,0.5,0,0,,
64,52,1,14.875,0.71875,0.25,0.25,0.0,0.875,0.25,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:14.875000:1,normal,0,reference-score,labeled,external,P1,1,12.0,1.0,0,0,,
64,52,1,14.875,0.71875,0.25,0.25,0.0,0.875,0.333333333,0.083333333,0.083333333,0,0,0,0.818746562,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:14.875000:1,normal,0,reference-score,labeled,external,P1,1,12.0,1.0,0,0,,
64,52,1,14.875,0.71875,0.25,0.25,0.0,0.875,0.875,0.625,0.625,0,0,1,0.338644996,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:14.875000:1,normal,1,reference-score,labeled,external,P1,1,12.0,1.0,0,0,,
60,55,2,14.875,0.71875,0.125,0.125,0.0,6.375,0.125,0.0,0.0,0,0,0,0.95,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:60:14.875000:2,normal,0,reference-score,labeled,external,P1,1,12.0,1.0,0,0,,
60,55,2,14.875,0.71875,0.125,0.125,0.0,6.375,1.125,1.0,1.0,0,1,0,0.210033251,barline,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:60:14.875000:2,normal,1,reference-score,labeled,external,P1,1,12.0,1.0,0,0,,
60,55,2,14.875,0.71875,0.125,0.125,0.0,6.375,6.375,6.25,6.25,1,0,1,0.018967966,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:60:14.875000:2,normal,0,reference-score,labeled,external,P1,1,12.0,1.0,0,0,,
64,44,1,15.75,0.9375,0.375,0.375,0.0,3.125,0.375,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:15.750000:1,normal,,,reference-duration-not-candidate,external,P1,1,13.0,1.0,0,0,,
64,44,1,15.75,0.9375,0.375,0.375,0.0,3.125,0.333333333,0.041666667,0.041666667,1,0,0,0.830484173,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:15.750000:1,normal,,,reference-duration-not-candidate,external,P1,1,13.0,1.0,0,0,,
64,44,1,15.75,0.9375,0.375,0.375,0.0,3.125,0.25,0.125,0.125,0,1,0,0.800337542,barline,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:15.750000:1,normal,,,reference-duration-not-candidate,external,P1,1,13.0,1.0,0,0,,
64,44,1,15.75,0.9375,0.375,0.375,0.0,3.125,0.5,0.125,0.125,1,0,0,0.716058931,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:15.750000:1,normal,,,reference-duration-not-candidate,external,P1,1,13.0,1.0,0,0,,
64,44,1,15.75,0.9375,0.375,0.375,0.0,3.125,3.125,2.75,2.75,1,0,1,0.030213249,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:15.750000:1,normal,,,reference-duration-not-candidate,external,P1,1,13.0,1.0,0,0,,
72,49,3,15.75,0.9375,0.5,0.5,0.0,3.125,0.5,0.0,0.0,1,0,0,0.894676307,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:72:15.750000:3,normal,,,reference-duration-not-candidate,external,P1,1,13.0,1.0,0,0,,
72,49,3,15.75,0.9375,0.5,0.5,0.0,3.125,0.666666667,0.166666667,0.166666667,1,0,0,0.665125539,key-release-grid+pedal-acoustic-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:72:15.750000:3,normal,,,reference-duration-not-candidate,external,P1,1,13.0,1.0,0,0,,
72,49,3,15.75,0.9375,0.5,0.5,0.0,3.125,0.25,0.25,0.25,0,1,0,0.649776017,barline,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:72:15.750000:3,normal,,,reference-duration-not-candidate,external,P1,1,13.0,1.0,0,0,,
72,49,3,15.75,0.9375,0.5,0.5,0.0,3.125,3.125,2.625,2.625,1,0,1,0.032383793,next-voice-onset,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:72:15.750000:3,normal,,,reference-duration-not-candidate,external,P1,1,13.0,1.0,0,0,,
64,53,1,18.875,0.71875,0.625,2.143229167,1.518229167,1.625,0.625,0.0,1.518229167,0,0,0,0.740430559,key-release-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:18.875000:1,medium,,,reference-duration-not-candidate,external,P1,2,16.0,2.0,0,0,,
64,53,1,18.875,0.71875,0.625,2.143229167,1.518229167,1.625,0.666666667,0.041666667,1.4765625,0,0,0,0.686534568,key-release-grid,BeethovenPiano_Sonatas_3-1,RH,BeethovenPiano_Sonatas_3-1:RH:64:18.875000:1,medium,,,reference-duration-not-candidate,external,P1,2,16.0,2.0,0,0,,
