hand,pitch,onset_ql,reason
RH,69,583.5,musicxml-ambiguous
RH,71,583.875,musicxml-ambiguous
RH,71,584.75,musicxml-ambiguous
RH,72,585.125,musicxml-ambiguous
RH,74,585.5,musicxml-ambiguous
RH,74,586.375,musicxml-ambiguous
RH,76,586.75,musicxml-ambiguous
RH,84,626.375,score-midi-no-match
LH,55,627.0,score-midi-no-match
RH,78,629.5,score-midi-no-match
RH,74,635.5,score-midi-no-match
RH,89,658.75,score-midi-no-match
RH,85,659.125,score-midi-no-match
RH,78,662.25,score-midi-no-match
LH,41,668.25,score-midi-no-match
LH,53,669.375,score-midi-no-match
LH,58,672.0,score-midi-no-match
RH,83,678.375,score-midi-no-match
RH,67,681.5,score-midi-no-match
LH,52,696.0,score-midi-no-match
LH,55,697.25,score-midi-no-match
RH,65,702.375,musicxml-ambiguous
LH,52,702.75,score-midi-no-match
LH,57,704.5,score-midi-no-match
RH,65,705.6666666666666,musicxml-ambiguous
RH,64,706.125,score-midi-no-match
RH,71,707.375,musicxml-ambiguous
RH,83,707.375,musicxml-ambiguous
RH,69,707.75,score-midi-no-match
LH,37,709.125,score-midi-no-match
LH,43,709.125,score-midi-no-match
LH,32,724.25,musicxml-ambiguous
LH,36,725.125,musicxml-ambiguous
LH,39,725.5,musicxml-ambiguous
LH,48,726.5,musicxml-ambiguous
LH,51,726.875,musicxml-ambiguous
LH,56,727.375,musicxml-ambiguous
LH,56,728.5,musicxml-ambiguous
LH,51,729.0,musicxml-ambiguous
LH,39,730.375,musicxml-ambiguous
LH,34,732.25,musicxml-ambiguous
LH,40,732.875,musicxml-ambiguous
LH,43,733.25,musicxml-ambiguous
LH,49,734.0,musicxml-ambiguous
LH,52,734.5,musicxml-ambiguous
LH,55,734.875,musicxml-ambiguous
LH,55,736.0,musicxml-ambiguous
LH,52,736.3333333333333,musicxml-ambiguous
LH,49,736.75,score-midi-no-match
LH,43,737.625,musicxml-ambiguous
LH,40,738.0,musicxml-ambiguous
LH,36,739.25,musicxml-ambiguous
LH,42,740.0,musicxml-ambiguous
LH,45,740.375,musicxml-ambiguous
LH,51,741.125,musicxml-ambiguous
LH,54,741.5,musicxml-ambiguous
LH,57,741.875,musicxml-ambiguous
LH,57,742.875,musicxml-ambiguous
LH,54,743.25,musicxml-ambiguous
LH,51,743.625,score-midi-no-match
LH,45,744.375,musicxml-ambiguous
LH,42,744.75,musicxml-ambiguous
LH,38,746.25,musicxml-ambiguous
RH,65,748.0,musicxml-ambiguous
LH,47,748.75,score-midi-no-match
LH,40,749.3333333333333,musicxml-ambiguous
RH,67,750.6666666666666,musicxml-ambiguous
LH,49,751.5,score-midi-no-match
LH,41,752.0,musicxml-ambiguous
RH,68,753.375,musicxml-ambiguous
LH,42,754.625,musicxml-ambiguous
RH,69,756.25,musicxml-ambiguous
LH,48,757.6666666666666,score-midi-no-match
LH,55,758.625,musicxml-ambiguous
RH,65,767.6666666666666,musicxml-ambiguous
RH,74,768.875,musicxml-ambiguous
RH,75,778.5,musicxml-ambiguous
RH,77,781.0,score-midi-no-match
RH,77,781.25,score-midi-no-match
RH,77,781.75,score-midi-no-match
RH,67,782.75,musicxml-no-match
RH,76,782.75,musicxml-no-match
RH,65,783.125,musicxml-no-match
RH,74,783.125,musicxml-no-match
RH,64,783.5,musicxml-no-match
RH,73,783.5,musicxml-no-match
RH,65,783.625,musicxml-no-match
RH,74,783.625,musicxml-no-match
RH,64,783.75,musicxml-no-match
RH,73,783.75,musicxml-no-match
RH,65,783.875,musicxml-no-match
RH,74,783.875,musicxml-no-match
RH,69,784.125,musicxml-no-match
RH,77,784.125,musicxml-no-match
RH,65,784.5,musicxml-no-match
RH,74,784.5,musicxml-no-match
RH,73,784.875,musicxml-no-match
RH,65,785.0,musicxml-no-match
RH,74,785.0,musicxml-no-match
RH,64,785.125,musicxml-no-match
RH,73,785.125,musicxml-no-match
RH,65,785.3333333333333,musicxml-no-match
RH,74,785.3333333333333,musicxml-no-match
RH,67,785.5,musicxml-no-match
RH,76,785.5,musicxml-no-match
RH,65,785.75,musicxml-no-match
RH,74,785.75,musicxml-no-match
RH,73,786.125,musicxml-no-match
RH,65,786.3333333333333,musicxml-no-match
RH,74,786.3333333333333,musicxml-no-match
RH,65,786.625,musicxml-no-match
RH,73,786.625,musicxml-no-match
RH,69,786.875,musicxml-no-match
RH,74,786.875,score-midi-no-match
RH,77,786.875,musicxml-no-match
RH,74,787.125,musicxml-no-match
RH,65,787.25,musicxml-no-match
RH,64,787.5,musicxml-no-match
RH,73,787.5,musicxml-no-match
RH,65,787.75,musicxml-no-match
RH,74,787.75,musicxml-no-match
RH,76,787.875,musicxml-no-match
RH,67,788.0,musicxml-no-match
RH,65,788.125,musicxml-no-match
RH,74,788.125,musicxml-no-match
RH,64,788.25,musicxml-no-match
RH,73,788.25,musicxml-no-match
RH,65,788.375,musicxml-no-match
RH,74,788.375,musicxml-no-match
RH,69,788.625,musicxml-no-match
RH,77,788.625,musicxml-no-match
RH,65,788.75,musicxml-no-match
RH,74,788.75,musicxml-no-match
RH,64,788.875,musicxml-no-match
RH,73,788.875,musicxml-no-match
RH,65,789.125,musicxml-no-match
RH,74,789.125,musicxml-no-match
RH,76,789.25,musicxml-no-match
RH,67,789.3333333333333,musicxml-no-match
RH,74,789.375,musicxml-no-match
RH,64,789.5,musicxml-no-match
RH,65,789.5,musicxml-no-match
RH,73,789.5,musicxml-no-match
RH,65,789.75,musicxml-no-match
RH,74,789.75,musicxml-no-match
RH,69,790.0,musicxml-no-match
RH,77,790.0,musicxml-no-match
RH,65,790.125,musicxml-no-match
RH,74,790.125,musicxml-no-match
RH,64,790.3333333333333,musicxml-no-match
RH,73,790.3333333333333,musicxml-no-match
RH,74,790.5,musicxml-no-match
RH,65,790.625,musicxml-no-match
RH,64,790.6666666666666,musicxml-no-match
RH,73,790.6666666666666,musicxml-no-match
RH,74,790.875,musicxml-no-match
RH,65,791.0,musicxml-no-match
RH,73,791.125,musicxml-no-match
RH,65,791.3333333333333,musicxml-no-match
RH,74,791.3333333333333,musicxml-no-match
RH,64,791.5,musicxml-no-match
RH,73,791.5,musicxml-no-match
RH,65,791.6666666666666,musicxml-no-match
RH,74,791.6666666666666,musicxml-no-match
RH,64,791.875,musicxml-no-match
RH,73,791.875,musicxml-no-match
RH,65,792.125,musicxml-no-match
RH,74,792.125,musicxml-no-match
RH,64,792.3333333333333,musicxml-no-match
RH,73,792.3333333333333,musicxml-no-match
RH,65,792.5,musicxml-no-match
RH,74,792.5,musicxml-no-match
RH,64,792.6666666666666,musicxml-no-match
RH,73,792.6666666666666,musicxml-no-match
RH,65,792.875,musicxml-no-match
RH,74,792.875,musicxml-no-match
RH,64,793.125,musicxml-no-match
RH,73,793.125,musicxml-no-match
RH,65,793.25,score-midi-no-match
RH,74,793.375,musicxml-no-match
LH,55,793.75,musicxml-no-match
LH,59,793.75,musicxml-no-match
RH,65,793.75,musicxml-no-match
RH,76,793.875,musicxml-no-match
RH,74,794.25,score-midi-no-match
RH,76,794.375,musicxml-no-match
RH,74,794.625,score-midi-no-match
RH,76,794.75,musicxml-no-match
RH,74,795.0,score-midi-no-match
RH,76,795.0,musicxml-no-match
RH,74,795.25,score-midi-no-match
RH,76,795.375,musicxml-no-match
RH,74,795.5,score-midi-no-match
RH,76,795.625,musicxml-no-match
RH,74,795.75,score-midi-no-match
RH,76,795.875,musicxml-no-match
RH,74,796.125,score-midi-no-match
RH,76,796.25,musicxml-no-match
RH,74,796.375,score-midi-no-match
RH,74,796.6666666666666,score-midi-no-match
RH,76,796.75,musicxml-no-match
RH,74,797.0,score-midi-no-match
RH,76,797.0,musicxml-no-match
RH,74,797.25,score-midi-no-match
RH,76,797.3333333333333,musicxml-no-match
RH,74,797.5,score-midi-no-match
RH,76,797.625,musicxml-no-match
RH,74,797.75,score-midi-no-match
RH,76,797.875,musicxml-no-match
RH,74,798.125,score-midi-no-match
RH,76,798.25,musicxml-no-match
RH,74,798.3333333333333,score-midi-no-match
RH,76,798.5,musicxml-no-match
RH,74,798.625,score-midi-no-match
RH,73,798.875,score-midi-no-match
RH,74,799.3333333333333,score-midi-no-match
RH,77,800.25,score-midi-no-match
RH,76,804.75,musicxml-no-match
RH,75,805.0,musicxml-no-match
RH,74,805.3333333333333,score-midi-no-match
RH,73,805.5,musicxml-no-match
RH,72,805.625,musicxml-no-match
RH,71,805.875,musicxml-no-match
RH,70,806.0,musicxml-no-match
RH,69,806.125,musicxml-no-match
RH,68,806.25,musicxml-no-match
RH,67,806.375,musicxml-no-match
RH,66,806.5,musicxml-no-match
RH,65,806.6666666666666,score-midi-no-match
LH,48,807.25,musicxml-no-match
LH,55,807.25,musicxml-no-match
RH,60,807.25,musicxml-no-match
RH,64,807.25,musicxml-no-match
LH,59,809.0,musicxml-no-match
RH,62,809.0,musicxml-no-match
RH,60,809.125,musicxml-no-match
RH,64,809.125,musicxml-no-match
LH,59,809.3333333333333,musicxml-no-match
RH,62,809.3333333333333,musicxml-no-match
RH,60,809.5,musicxml-no-match
RH,64,809.5,musicxml-no-match
RH,62,809.75,musicxml-no-match
RH,65,809.75,musicxml-no-match
RH,60,810.125,musicxml-no-match
RH,64,810.125,musicxml-no-match
LH,43,810.5,musicxml-no-match
LH,55,810.5,musicxml-no-match
LH,59,810.5,musicxml-no-match
RH,62,810.5,musicxml-no-match
LH,59,811.375,musicxml-no-match
LH,43,811.5,musicxml-no-match
LH,55,811.5,musicxml-no-match
LH,59,814.625,musicxml-no-match
RH,65,814.625,musicxml-no-match
LH,43,814.6666666666666,musicxml-no-match
RH,61,816.125,musicxml-no-match
RH,64,816.125,musicxml-no-match
RH,62,816.3333333333333,musicxml-no-match
RH,65,816.3333333333333,musicxml-no-match
RH,61,816.5,musicxml-no-match
RH,64,816.5,musicxml-no-match
RH,62,816.6666666666666,musicxml-no-match
RH,65,816.6666666666666,musicxml-no-match
RH,64,816.875,musicxml-no-match
RH,67,816.875,musicxml-no-match
RH,62,817.25,musicxml-no-match
RH,65,817.25,musicxml-no-match
LH,48,817.6666666666666,musicxml-no-match
LH,55,817.6666666666666,musicxml-no-match
RH,60,817.6666666666666,musicxml-no-match
LH,48,818.625,musicxml-no-match
LH,55,818.625,musicxml-no-match
RH,64,818.625,musicxml-no-match
RH,72,818.625,musicxml-no-match
RH,67,821.625,musicxml-no-match
RH,72,822.375,musicxml-no-match
LH,43,823.25,musicxml-no-match
LH,55,823.25,musicxml-no-match
RH,65,823.25,musicxml-no-match
LH,50,824.0,musicxml-no-match
RH,62,824.0,musicxml-no-match
RH,71,824.0,musicxml-no-match
RH,64,824.75,musicxml-no-match
RH,67,824.75,musicxml-no-match
LH,48,825.625,musicxml-no-match
RH,60,825.625,musicxml-no-match
RH,72,825.625,musicxml-no-match
LH,43,826.375,musicxml-no-match
LH,55,826.375,musicxml-no-match
RH,65,826.375,musicxml-no-match
LH,50,827.25,musicxml-no-match
RH,62,827.25,musicxml-no-match
RH,71,827.25,musicxml-no-match
RH,64,828.0,musicxml-no-match
RH,67,828.0,musicxml-no-match
RH,76,828.75,musicxml-no-match
LH,47,829.5,musicxml-no-match
LH,59,829.5,musicxml-no-match
RH,67,829.5,musicxml-no-match
LH,53,830.375,musicxml-no-match
RH,65,830.375,musicxml-no-match
RH,74,830.375,musicxml-no-match
RH,67,831.125,musicxml-no-match
RH,72,831.125,musicxml-no-match
LH,52,832.0,musicxml-no-match
RH,64,832.0,musicxml-no-match
RH,79,832.0,musicxml-no-match
LH,50,832.75,musicxml-no-match
RH,62,832.75,musicxml-no-match
LH,57,833.5,musicxml-no-match
RH,69,833.5,musicxml-no-match
RH,77,833.5,musicxml-no-match
RH,76,834.3333333333333,musicxml-no-match
LH,55,835.125,musicxml-no-match
RH,67,835.125,musicxml-no-match
RH,76,835.125,musicxml-no-match
RH,88,835.125,musicxml-no-match
RH,85,835.25,score-midi-no-match
RH,69,836.0,musicxml-no-match
LH,53,836.75,musicxml-no-match
RH,74,836.75,musicxml-no-match
RH,86,836.75,musicxml-no-match
RH,67,837.5,musicxml-no-match
LH,52,838.25,musicxml-no-match
RH,64,838.25,musicxml-no-match
RH,72,838.25,musicxml-no-match
RH,84,838.25,musicxml-no-match
RH,82,838.375,score-midi-no-match
RH,65,839.125,musicxml-no-match
LH,50,839.75,musicxml-no-match
RH,62,839.75,musicxml-no-match
RH,71,839.75,musicxml-no-match
RH,83,839.75,musicxml-no-match
LH,48,840.5,musicxml-no-match
RH,69,840.5,musicxml-no-match
RH,81,840.5,musicxml-no-match
RH,60,841.0,musicxml-no-match
RH,64,841.0,musicxml-no-match
RH,76,841.0,musicxml-no-match
LH,47,841.3333333333333,musicxml-no-match
RH,67,841.3333333333333,musicxml-no-match
RH,79,841.3333333333333,musicxml-no-match
LH,59,841.6666666666666,musicxml-no-match
RH,62,841.6666666666666,musicxml-no-match
RH,74,841.6666666666666,musicxml-no-match
LH,45,842.0,musicxml-no-match
RH,65,842.0,musicxml-no-match
RH,77,842.0,musicxml-no-match
LH,57,842.375,musicxml-no-match
RH,60,842.375,musicxml-no-match
RH,72,842.375,musicxml-no-match
LH,43,842.75,musicxml-no-match
RH,64,842.75,musicxml-no-match
RH,76,842.75,musicxml-no-match
LH,55,843.125,musicxml-no-match
LH,59,843.125,musicxml-no-match
RH,71,843.125,musicxml-no-match
LH,41,843.5,musicxml-no-match
RH,62,843.5,musicxml-no-match
LH,43,843.625,score-midi-no-match
LH,53,843.875,musicxml-no-match
LH,57,843.875,musicxml-no-match
RH,69,843.875,musicxml-no-match
LH,40,844.25,musicxml-no-match
RH,72,844.25,musicxml-no-match
LH,52,844.625,musicxml-no-match
LH,55,844.625,musicxml-no-match
RH,67,844.625,musicxml-no-match
LH,38,845.0,musicxml-no-match
LH,59,845.0,musicxml-no-match
RH,71,845.0,musicxml-no-match
LH,50,845.375,musicxml-no-match
LH,53,845.375,musicxml-no-match
RH,65,845.375,musicxml-no-match
LH,36,845.75,musicxml-no-match
LH,59,845.75,score-midi-no-match
RH,60,845.75,musicxml-no-match
RH,71,845.75,score-midi-no-match
RH,72,845.75,musicxml-no-match
LH,48,846.125,musicxml-no-match
LH,52,846.125,musicxml-no-match
RH,64,846.125,musicxml-no-match
LH,41,846.5,musicxml-no-match
LH,45,846.5,musicxml-no-match
LH,50,846.5,musicxml-no-match
RH,62,846.5,musicxml-no-match
RH,81,847.3333333333333,musicxml-no-match
LH,50,850.0,musicxml-no-match
LH,59,850.0,musicxml-no-match
LH,43,850.125,musicxml-no-match
RH,79,850.875,musicxml-no-match
LH,45,854.375,musicxml-no-match
LH,48,854.375,musicxml-no-match
LH,52,854.375,musicxml-no-match
RH,60,854.375,musicxml-no-match
RH,84,855.75,musicxml-no-match
LH,29,862.75,musicxml-no-match
LH,32,862.75,score-midi-no-match
LH,41,862.75,musicxml-no-match
LH,41,863.5,musicxml-no-match
LH,53,863.5,musicxml-no-match
LH,57,864.3333333333333,musicxml-no-match
RH,60,864.3333333333333,musicxml-no-match
RH,65,864.3333333333333,musicxml-no-match
RH,69,864.3333333333333,musicxml-no-match
RH,63,864.375,score-midi-no-match
RH,69,865.125,musicxml-no-match
RH,72,865.125,musicxml-no-match
RH,77,865.125,musicxml-no-match
RH,81,865.125,musicxml-no-match
LH,31,865.875,musicxml-no-match
LH,43,865.875,musicxml-no-match
LH,43,866.6666666666666,musicxml-no-match
LH,55,866.6666666666666,musicxml-no-match
LH,55,867.5,musicxml-no-match
RH,60,867.5,musicxml-no-match
RH,62,867.5,score-midi-no-match
RH,64,867.5,musicxml-no-match
RH,67,867.5,musicxml-no-match
RH,67,868.25,musicxml-no-match
RH,72,868.25,musicxml-no-match
RH,76,868.25,musicxml-no-match
RH,79,868.25,musicxml-no-match
RH,74,868.375,score-midi-no-match
LH,31,869.125,musicxml-no-match
LH,43,869.125,musicxml-no-match
LH,43,869.875,musicxml-no-match
LH,55,869.875,musicxml-no-match
LH,59,870.6666666666666,musicxml-no-match
RH,62,870.6666666666666,musicxml-no-match
RH,65,870.6666666666666,musicxml-no-match
RH,71,870.6666666666666,musicxml-no-match
RH,71,871.5,musicxml-no-match
RH,74,871.5,musicxml-no-match
RH,77,871.5,musicxml-no-match
RH,83,871.5,musicxml-no-match
RH,79,871.6666666666666,score-midi-no-match
LH,36,872.5,musicxml-no-match
RH,60,872.5,musicxml-no-match
LH,48,872.625,musicxml-no-match
RH,72,872.6666666666666,musicxml-no-match
LH,35,872.75,musicxml-no-match
LH,59,872.75,musicxml-no-match
LH,47,873.0,musicxml-no-match
LH,36,873.125,musicxml-no-match
RH,60,873.125,musicxml-no-match
RH,71,873.125,musicxml-no-match
RH,72,873.125,score-midi-no-match
LH,48,873.3333333333333,musicxml-no-match
RH,72,873.3333333333333,musicxml-no-match
LH,38,873.5,musicxml-no-match
RH,62,873.5,musicxml-no-match
LH,50,873.75,musicxml-no-match
RH,74,873.75,musicxml-no-match
LH,40,873.875,musicxml-no-match
RH,64,873.875,musicxml-no-match
LH,52,874.125,musicxml-no-match
RH,76,874.125,musicxml-no-match
LH,41,874.25,musicxml-no-match
RH,65,874.25,musicxml-no-match
LH,53,874.5,musicxml-no-match
RH,77,874.5,musicxml-no-match
LH,43,874.625,musicxml-no-match
RH,67,874.625,musicxml-no-match
LH,55,874.75,musicxml-no-match
RH,79,874.75,musicxml-no-match
LH,45,875.0,musicxml-no-match
RH,69,875.0,musicxml-no-match
LH,57,875.125,musicxml-no-match
RH,81,875.125,musicxml-no-match
LH,47,875.3333333333333,musicxml-no-match
RH,71,875.3333333333333,musicxml-no-match
LH,59,875.5,musicxml-no-match
RH,83,875.5,musicxml-no-match
LH,48,875.6666666666666,musicxml-no-match
RH,72,875.6666666666666,musicxml-no-match
RH,60,875.875,musicxml-no-match
RH,84,875.875,musicxml-no-match
LH,50,876.0,musicxml-no-match
RH,74,876.0,musicxml-no-match
RH,62,876.125,musicxml-no-match
RH,86,876.125,musicxml-no-match
LH,52,876.375,musicxml-no-match
RH,76,876.375,musicxml-no-match
RH,64,876.5,musicxml-no-match
RH,88,876.5,musicxml-no-match
LH,53,876.75,musicxml-no-match
RH,77,876.75,musicxml-no-match
RH,65,876.875,musicxml-no-match
RH,89,876.875,musicxml-no-match
LH,52,877.125,musicxml-no-match
RH,76,877.125,musicxml-no-match
RH,64,877.25,musicxml-no-match
RH,88,877.25,musicxml-no-match
LH,53,877.5,musicxml-no-match
RH,77,877.5,musicxml-no-match
RH,65,877.625,musicxml-no-match
RH,89,877.6666666666666,musicxml-no-match
LH,50,877.875,musicxml-no-match
RH,74,877.875,musicxml-no-match
RH,62,878.0,musicxml-no-match
RH,86,878.0,musicxml-no-match
LH,48,878.25,musicxml-no-match
RH,72,878.25,musicxml-no-match
RH,60,878.375,musicxml-no-match
RH,84,878.375,musicxml-no-match
LH,47,878.625,musicxml-no-match
RH,71,878.625,musicxml-no-match
LH,59,878.75,musicxml-no-match
RH,83,878.75,musicxml-no-match
LH,45,879.0,musicxml-no-match
RH,69,879.0,musicxml-no-match
LH,57,879.125,musicxml-no-match
RH,81,879.125,musicxml-no-match
LH,43,879.3333333333333,musicxml-no-match
RH,67,879.3333333333333,musicxml-no-match
LH,55,879.5,musicxml-no-match
RH,79,879.5,musicxml-no-match
LH,41,879.6666666666666,musicxml-no-match
RH,65,879.6666666666666,musicxml-no-match
LH,53,879.875,musicxml-no-match
RH,77,879.875,musicxml-no-match
LH,40,880.125,musicxml-no-match
RH,64,880.125,musicxml-no-match
LH,52,880.25,musicxml-no-match
RH,76,880.25,musicxml-no-match
LH,38,880.5,musicxml-no-match
RH,62,880.5,musicxml-no-match
LH,50,880.625,musicxml-no-match
RH,74,880.625,musicxml-no-match
LH,36,880.75,musicxml-no-match
RH,60,880.75,musicxml-no-match
LH,48,881.0,musicxml-no-match
RH,72,881.0,musicxml-no-match
LH,35,881.125,musicxml-no-match
LH,59,881.125,musicxml-no-match
LH,47,881.3333333333333,musicxml-no-match
RH,71,881.3333333333333,musicxml-no-match
LH,33,881.5,musicxml-no-match
LH,57,881.5,musicxml-no-match
LH,45,881.6666666666666,musicxml-no-match
RH,69,881.6666666666666,musicxml-no-match
LH,31,881.875,musicxml-no-match
LH,55,881.875,musicxml-no-match
LH,43,882.0,musicxml-no-match
RH,67,882.125,musicxml-no-match
LH,30,882.25,musicxml-no-match
LH,42,882.25,score-midi-no-match
LH,54,882.25,musicxml-no-match
RH,66,882.5,musicxml-no-match
LH,31,882.6666666666666,musicxml-no-match
LH,43,882.6666666666666,musicxml-no-match
LH,55,882.6666666666666,musicxml-no-match
RH,67,882.875,musicxml-no-match
LH,41,883.0,musicxml-no-match
LH,53,883.0,musicxml-no-match
RH,65,883.25,musicxml-no-match
LH,40,883.375,musicxml-no-match
LH,52,883.375,musicxml-no-match
RH,64,883.625,musicxml-no-match
LH,38,883.75,musicxml-no-match
LH,50,883.75,musicxml-no-match
RH,62,884.0,musicxml-no-match
LH,36,884.125,musicxml-no-match
LH,48,884.125,musicxml-no-match
RH,60,884.125,musicxml-no-match
LH,43,886.0,musicxml-no-match
LH,47,886.0,musicxml-no-match
LH,50,886.0,musicxml-no-match
LH,55,886.0,musicxml-no-match
RH,71,886.0,musicxml-no-match
RH,74,886.0,musicxml-no-match
RH,77,886.0,musicxml-no-match
RH,79,886.0,musicxml-no-match
RH,83,886.0,musicxml-no-match
LH,36,888.0,outside-or-invalid-beat-map
LH,40,888.0,outside-or-invalid-beat-map
LH,43,888.0,outside-or-invalid-beat-map
LH,48,888.0,musicxml-no-match
RH,72,888.0,musicxml-no-match
RH,76,888.0,musicxml-no-match
RH,79,888.0,outside-or-invalid-beat-map
RH,81,888.0,outside-or-invalid-beat-map
RH,84,888.0,musicxml-no-match
